WORD	SPEECH TAG
.	punct
Boosi	adp
nibo	det
enya	v
bamenye	v
abalekha	v
bamenya	v
.	punct
Abo	det
nibo	det
enya	v
khuniinia	v
abaniinia	v
ne	conj
abo	det
nibo	det
enya	v
khukhwikhisia	v
abekhisia	v
.	punct
Ne	conj
kakhali	conj
nga	conj
arakikha	v
khuuba	v
ne	conj
sileka	nn
,	punct
aaba	v
ne	conj
kumwoyo	nn
kumulume	adv
lundi	conj
aaba	v
owe	conj
kibonio	nn
,	punct
anuulwa	v
endebe	nn
yewe	pron
eye	conj
bubwami	nn
,	punct
ne	conj
luyali	nn
lwewe	pron
.	punct
Arusibwa	v
mulala	num
baandu	nn
,	punct
mala	conj
kamebaasio	nn
kewe	pron
kaaba	v
oli	conj
ke	conj
saang'i	nn
.	punct
Aamenya	v
ne	conj
chipunda	nn
che	conj
mundaa	nn
,	punct
aliisibwa	v
bunyaasi	nn
nga	conj
eeyi	nn
,	punct
mala	conj
esiinga	v
lume	nn
lwewe	pron
mwikulu	nn
,	punct
khukhwola	v
nga	conj
ne	conj
amanya	v
ali	conj
Wele	nn
owe	conj
Angaaki	adp
Lukali	adv
ali	conj
ne	conj
bunyali	nn
bwe	conj
khukhwamiia	v
omundu	nn
yesi	adp
yesi	adp
enya	v
.	punct
""""	punct
Ne	conj
ewe	pron
,	punct
omwana	nn
wewe	pron
,	punct
Belishasa	nn
,	punct
se	pron
weboombia	v
tawe	adp
akhaba	v
ne	conj
wamanya	v
kano	det
koosi	adp
.	punct
Weniinia	v
khukhila	v
omwami	nn
Wele	nn
owe	conj
mwikulu	nn
.	punct
Mala	conj
wareera	v
bibiindu	nn
Bielesie	v
mu	adp
Lukaangu	nn
lwewe	pron
ebweeni	adp
wowo	pron
mala	conj
ewe	pron
,	punct
ne	conj
bakhulu	nn
bowo	pron
,	punct
bakhasi	nn
bowo	pron
,	punct
ne	conj
bakhasi	nn
nibo	det
wamenyia	v
busa	adv
nga	conj
basaale	nn
babinywelamo	v
endali	nn
.	punct
Ne	conj
ewe	pron
wafumia	v
bifwaani	nn
Bielesie	v
bawele	nn
babang'oonwa	v
khu	adp
fwesa	nn
,	punct
khu	adp
sahabu	nn
,	punct
khu	adp
mukasa	nn
,	punct
khu	adp
bichuuma	nn
,	punct
khu	adp
mirongooro	nn
,	punct
ne	conj
khu	adp
mabaale	nn
,	punct
bifwaani	nn
bikhabona	v
namwe	conj
biaulila	v
,	punct
namwe	conj
biamanya	v
tawe	adp
.	punct
Ne	conj
se	pron
waria	v
Wele	nn
oliindanga	v
bulamu	nn
bwowo	pron
lundi	conj
omanyile	v
chingila	nn
chowo	pron
tawe	adp
.	punct
akobosia	v
niko	pron
kakakila	v
Wele	nn
ne	conj
aruma	v
kumukhono	nn
khuandika	v
kamakhuwa	nn
kano	det
.	punct
""""	punct
Ne	conj
kano	det
niko	pron
kakaandikwa	v
,	punct
""""	punct
MENE	x
,	punct
MENE	x
,	punct
TEKELI	x
,	punct
PARISINI	x
.	punct
""""	punct
Ne	conj
sifuno	nn
siako	pron
nisiesi	det
:	punct
MENE	x
liboola	v
lili	v
Wele	nn
amalile	v
khubala	v
chindaalo	nn
che	conj
bubwami	nn
bwowo	pron
ne	conj
khubwaakamia	v
.	punct
TEKELI	x
liboola	v
lili	v
wapimiibwe	v
khu	adp
sikelo	nn
mala	conj
wanyoolekhaane	v
khuuba	v
omwaangu	nn
.	punct
PARISINI	x
liboola	v
lili	v
bubwami	nn
bwowo	pron
bwakabukhasiibwe	v
ne	conj
khuebwa	v
Baamedi	nn
ne	conj
Bapasha	nn
.	punct
""""	punct
Nio	conj
Belishasa	nn
,	punct
akhalaka	v
khufwara	v
Danieli	nn
engubo	nn
eye	conj
bubwami	nn
,	punct
ne	conj
khumufwara	v
mwikosi	nn
kumunyololo	nn
kwe	conj
esahabu	nn
kwe	conj
lukoosi	nn
.	punct
Mala	conj
amwamiia	v
nga	conj
omwami	nn
owa	conj
khataru	num
mu	adp
bwami	nn
bwewe	pron
.	punct
Silo	nn
ne	conj
sisiene	det
Belishasa	nn
,	punct
omwami	nn
we	conj
Bakalidayo	nn
erwa	v
.	punct
mala	conj
Dario	nn
,	punct
Omumedi	nn
amiia	v
ne	conj
ali	v
ne	conj
kimiiko	nn
kamakhumi	num
sita	num
namwe	conj
kabili	num
.	punct
Danieli	nn
mwiloo	nn
lie	conj
chitalang'i	nn
Omwami	nn
Dario	nn
abisia	v
khurobora	v
babemeelesi	nn
emia	num
ndala	num
ne	conj
kamakhumi	num
kabili	num
bamiie	v
mu	adp
bwami	nn
bwewe	pron
bwoosi	adv
.	punct
Arobora	v
babemeelesi	nn
bataru	num
,	punct
mulala	num
khwaabo	pron
Danieli	nn
ne	conj
babaandi	adv
babili	num
bemeelele	v
babemeelesi	nn
babaandi	adv
ne	conj
khuliinda	v
kimiaandu	nn
kio	pron
mwami	nn
,	punct
nio	conj
omwami	nn
akhatibiakho	v
siosi	adv
tawe	adp
.	punct
Nono	conj
Danieli	nn
amanyikhana	v
khukhila	v
babemeelesi	nn
ne	conj
bakhulu	nn
babaandi	adv
,	punct
sikila	conj
aaba	v
ne	conj
roho	nn
eye	pron
khukhola	v
buli	adv
sindu	nn
bulayi	adj
.	punct
Nio	conj
omwami	nn
apanga	v
ali	conj
amiie	v
Danieli	nn
khu	adp
bwami	nn
bwoosi	adv
.	punct
Nio	conj
babemeelesi	nn
ne	conj
bakhulu	nn
bakhaka	v
khunyoola	v
sifuno	nn
sie	conj
khusitaka	v
Danieli	nn
khu	adp
lubeka	nn
lwewe	pron
bubwami	nn
.	punct
Ne	conj
se	pron
banyoolakho	v
sifuno	nn
tawe	adp
,	punct
sikila	conj
Danieli	nn
aaba	v
omusuubilwa	nn
ne	conj
se	pron
abakho	v
ne	conj
kamakhiikha	nn
namwe	conj
bubi	adj
bwosi	adv
bwosi	adv
tawe	adp
.	punct
Nio	conj
babaandu	nn
bano	det
baboolana	v
bali	conj
,	punct
""""	punct
Se	pron
khulanyoola	v
sifuno	nn
sie	conj
khusitaka	v
Danieli	nn
tawe	adp
ne	conj
sikhali	conj
khuloondekhana	v
ne	conj
kamakhuwa	nn
ke	conj
lilaka	nn
lia	conj
Wele	nn
wewe	pron
.	punct
""""	punct
Nio	conj
babemeelesi	nn
ne	conj
bakhulu	nn
bauliilisiana	v
bacha	v
wo	conj
mwami	nn
bamuboolela	v
bali	conj
,	punct
""""	punct
Ee	nn
omwami	nn
Dario	nn
,	punct
oiindile	v
mindali	adv
!	punct
babemeelesi	nn
boosi	adp
mu	adp
bwami	nn
bwowo	pron
,	punct
baliindi	nn
ne	conj
babaloondela	v
,	punct
bakeleki	nn
ne	conj
babemeelesi	nn
batiti	adj
bafukiilisiane	v
bali	conj
omwami	nn
arusie	v
lilaka	nn
ne	conj
khuliimikha	v
ne	conj
burafu	adj
.	punct
Yesi	pron
yesi	pron
osaba	v
Wele	nn
namwe	conj
omundu	nn
khu	adp
ndaalo	nn
kamakhumi	num
kataru	num
,	punct
khurusiakho	v
ewe	pron
alamwaatwa	v
mwiloo	nn
lie	conj
chitalang'i	nn
.	punct
Nono	conj
omwami	nn
rusia	v
lilaka	nn
lino	det
ne	conj
khurakho	v
kumukhono	nn
,	punct
lilekhe	v
khukaluukhasibwa	v
khuloondekhana	adv
ne	conj
lilaka	nn
lie	conj
Baamedi	nn
ne	conj
Bapasha	nn
,	punct
likhakaluukhana	v
tawe	adp
.	punct
""""	punct
Nio	conj
omwami	nn
Dario	nn
arusia	v
lilaka	nn
mala	conj
alirakho	v
kumukhono	nn
.	punct
Nga	conj
Danieli	nn
ne	conj
amanya	v
ali	conj
lilaka	nn
elio	det
liabisiibwe	v
,	punct
acha	v
munju	nn
mwewe	pron
mu	adp
mwaba	v
ne	conj
kamatirisia	nn
kakaloleelela	v
Yerusalemu	nn
.	punct
Asikama	v
khukhwola	v
khataru	num
khu	adp
ndaalo	nn
,	punct
ne	conj
asaba	v
ne	conj
khufumia	v
Wele	nn
wewe	pron
bulayi	adj
bwene	pron
nga	conj
aakholanga	v
anyuma	adp
ao	det
.	punct
babemeelesi	nn
abo	det
becha	v
nga	conj
bafukiilisiane	v
mala	conj
banyoolakho	v
Danieli	nn
ne	conj
alikho	v
asaba	v
Wele	nn
wewe	pron
amukholele	v
siisa	nn
.	punct
Nio	conj
boosi	adp
bacha	v
wo	conj
mwami	nn
khuabila	v
Danieli	nn
ne	conj
baboolana	v
khu	adp
lilaka	nn
bali	conj
,	punct
""""	punct
omwami	nn
,	punct
ewe	pron
se	pron
wara	v
esaii	nn
khu	adp
lilaka	nn
oli	conj
khu	adp
ndaalo	nn
kamakhumi	num
kataru	num
omundu	nn
yesi	adp
yesi	adp
osaba	v
Wele	nn
namwe	conj
omundu	nn
ne	conj
okhali	v
ewe	pron
tawe	adp
,	punct
alamwaatwa	v
mwiloo	nn
lie	conj
chitalang'i	nn
?	punct
""""	punct
omwami	nn
abakobosia	v
ali	conj
,	punct
""""	punct
Yee	inter
,	punct
kali	v
kario	det
khuloondekhana	adv
ne	conj
lilaka	nn
lie	conj
Baamedi	nn
ne	conj
Bapasha	nn
,	punct
se	pron
linyala	v
liakaluukhasibwa	v
tawe	adp
.	punct
Nio	conj
baboolela	v
omwami	nn
bali	conj
,	punct
""""	punct
Danieli	nn
mulala	num
khu	adp
becha	v
mu	adp
mbaambe	nn
khukhwama	v
Yuda	nn
,	punct
se	pron
akhuria	v
ewe	pron
namwe	conj
khuria	v
lilaka	n
nilio	pron
walaka	v
tawe	adp
.	punct
Asanga	v
khataru	num
buli	adv
endaalo	nn
.	punct
""""	punct
Nga	conj
omwami	nn
ne	conj
aaulila	v
kamakhuwa	nn
kano	det
,	punct
esiindukha	v
lukali	adv
,	punct
akhaka	v
lukali	adv
khunyoola	v
engila	nn
eye	pron
khureesia	v
Danieli	nn
.	punct
Achiililila	v
khukhaka	v
khukhwola	v
nga	conj
bwelabula	v
.	punct
Mala	conj
babaandu	nn
abo	det
bakobola	v
khu	adp
mwami	nn
ne	conj
bamuboolela	v
bali	conj
,	punct
""""	punct
omwami	nn
omanyile	v
oli	v
lili	det
lilaka	nn
lie	conj
Baamedi	nn
ne	conj
Bapasha	nn
,	punct
bali	conj
lilaka	nn
nilio	pron
omwami	nn
akhalake	v
se	pron
linyalikha	v
liakaluukhasibwa	v
tawe	adp
.	punct
""""	punct
Nio	conj
omwami	nn
akhalaka	v
Danieli	nn
aambwe	v
ne	conj
khumwaatwa	v
mwiloo	nn
lie	conj
chitalang'i	nn
.	punct
omwami	nn
aboolela	v
Danieli	nn
ali	conj
,	punct
""""	punct
Okhoya	v
Wele	nn
wowo	pron
,	punct
niye	pron
okholelanga	v
buli	adv
lwosi	adv
akhureesie	v
.	punct
""""	punct
Mala	conj
bareera	v
libaale	nn
bafuunikha	v
emunwa	nn
we	conj
liloo	nn
.	punct
omwami	nn
ara	v
khu	adp
sifunikho	nn
kumukhono	nn
ne	conj
kumukhono	nn
kwe	conj
bakhulu	nn
bewe	pron
,	punct
nio	conj
siindu	nn
sikhekholekha	v
khureesia	v
Danieli	nn
tawe	adp
.	punct
Mala	conj
omwami	nn
akobola	v
mu	adp
lichipi	nn
liewe	pron
,	punct
mala	conj
siilo	nn
sioosi	adv
khuliakho	v
siindu	nn
tawe	adp
.	punct
Aarengecha	v
busa	adv
ne	conj
se	pron
bamureererakho	v
siakhulia	nn
siosi	adv
siosi	adv
tawe	adp
.	punct
Mala	conj
,	punct
makhelebeende	nn
omwami	nn
enyokha	v
acha	v
sieloo	nn
lie	conj
chitalang'i	nn
.	punct
Nga	conj
eecha	v
aambi	adj
ne	conj
mwiloo	nn
nimwo	det
Danieli	nn
aaba	v
,	punct
alaanga	v
lukali	adv
ne	conj
liliiendekhelela	nn
,	p
ne	conj
areeba	v
ali	conj
,	punct
""""	punct
Danieli	nn
,	punct
omukholi	nn
owa	conj
Wele	nn
omenyile	v
mindali	adv
,	punct
Wele	nn
wowo	pron
niye	v
okholelanga	v
buli	adv
lwosi	adv
,	punct
akhureesiisie	v
khukhwama	v
khu	adp
talang'i	nn
?	punct
""""	punct
Nio	conj
Danieli	nn
akobosia	v
omwami	nn
ali	v
,	punct
""""	punct
omwami	nn
oiindile	v
mindali	adv
!	punct
Wele	nn
wase	pron
arumire	v
malaika	nn
wewe	pron
afuunikha	v
kiminwa	nn
kie	conj
chitalang'i	nn
nio	conj
chikhakholakho	v
kamabi	nn
tawe	adp
.	punct
Sikila	conj
se	pron
ndikho	v
ne	conj
bubi	nn
mumoni	nn
chewe	pron
tawe	adp
.	punct
Ne	conj
lundi	conj
omwami	nn
ese	pron
khakholakho	v
bubi	nn
bwosi	adp
bwosi	adp
khwiwe	p
tawe	adp
.	punct
""""	punct
omwami	nn
asangaala	v
lukali	adv
po	inter
,	punct
mala	conj
arusia	v
lilaka	nn
ali	conj
Danieli	nn
arusibwe	v
mwiloo	nn
.	punct
Nio	conj
baurusiamo	v
,	punct
ne	conj
se	pron
aaba	v
aumiiekho	v
abuundu	nn
oosi	adv
oosi	adv
tawe	adp
,	punct
sikila	conj
eyikina	v
Wele	nn
wewe	pron
.	punct
omwami	nn
arusia	v
lilaka	nn
khu	dp
babaandu	nn
babaasitaka	v
Danieli	nn
bareerwe	v
mala	conj
bamwaatwe	v
mwiloo	nn
lie	conj
chitalang'i	nn
.	punct
Nibo	det
,	punct
babaana	nn
babwe	pron
,	punct
namwe	conj
bakhasi	nn
babwe	pron
.	punct
Ne	conj
bakhoola	v
asi	adp
khu	adp
sibala	nn
sieloo	nn
liloo	nn
tawe	adp
,	punct
chitalang'i	nn
chaberiekakho	v
chabakaamula	v
ne	conj
khutonyaka	v
bikuumba	nn
biabwe	pron
bioosi	adp
.	punct
Mala	conj
omwami	nn
Dario	nn
aandikila	v
babaandu	nn
boosi	adp
,	punct
chikholo	nn
ne	conj
chinimi	nn
khu	adp
liloba	nn
ali	conj
,	punct
""""	punct
Kimileembe	nn
khwinywe	pron
!	punct
Ese	pron
khalaka	v
ndikho	v
mu	adp
bwami	nn
bwase	pron
bwoosi	adv
,	punct
babaandu	nn
barie	v
ne	conj
khuelesia	v
luyali	adv
Wele	nn
owa	conj
Danieli	nn
.	punct
""""	punct
sikila	conj
ali	v
Wele	nn
omenyile	v
mindali	adv
,	punct
aindila	v
khulwa	conj
mindali	adv
.	punct
Bubwami	nn
bwewe	pron
se	pron
bulionakwa	v
tawe	adp
,	punct
ne	conj
liliamiia	v
liewe	pron
lilibao	v
mindali	adv
.	punct
Aonia	v
lundi	conj
areesianga	v
;	punct
akholanga	v
ke	conj
khuukia	v
ne	conj
kamakana	nn
.	punct
mwikulu	nn
ne	conj
khu	adp
sibala	nn
.	punct
areesia	v
Danieli	nn
khukhwama	v
mu	adp
matere	nn
ke	conj
chitalang'i	nn
.	punct
""""	punct
Khwako	v
Danieli	nn
yuno	det
aindiala	v
chindaalo	nn
chewe	pron
khukhwamiia	v
khwo	conj
mwami	nn
Dario	nn
no	conj
mwami	nn
Sairasi	nn
Omupasia	nn
.	punct
Danieli	nn
enoosia	v
kamaloba	nn
kewe	pron
Kamalola	nn
ka	conj
Danieli	nn
ke	conj
chisaang'i	nn
chine	num
Mu	adp
mwiiko	nn
kwe	conj
khunyoa	v
Belishasa	nn
ne	conj
ali	v
omwami	nn
owa	conj
Babiloni	nn
,	punct
Danieli	nn
aroora	v
kamarooro	nn
mala	conj
abona	v
Kamalola	nn
nga	conj
aaba	v
ne	conj
akonile	v
khu	adp
sitanda	nn
siewe	pron
.	punct
Aandika	v
kamarooro	nn
kewe	pron
kano	det
:	punct
Ese	pron
Danieli	nn
mu	adp
malola	nn
mu	adp
silo	nn
nabona	v
chimbeo	nn
chine	num
khukhwama	v
chimbeka	nn
choosi	adv
che	conj
sibala	nn
ne	conj
chitumbuula	v
enyanja	nn
emboofu	adj
.	punct
Mala	conj
chisaang'i	nn
chimboofu	adj
chine	num
chiikhafwaaana	v
tawe	adp
,	punct
charura	v
khukhwama	v
mu	adp
nyanja	nn
omwo	det
.	punct
Eye	pron
bweeni	adp
yafwaana	v
nga	conj
etalang'i	nn
,	punct
mala	conj
yaba	v
ne	conj
chindaa	nn
nga	conj
che	conj
furuusi	nn
.	punct
Nga	conj
naba	v
ne	conj
siloleelela	v
ndio	det
,	punct
chindaa	nn
chayo	pron
chakhuulwa	v
.	punct
Mala	conj
bakinyosia	v
bakimisia	v
khu	adp
bikele	nn
bibili	num
nga	conj
omundu	nn
.	punct
Mala	conj
bakia	v
bukesi	nn
bwo	adp
mundu	nn
.	punct
Ne	conj
lola	v
,	punct
esaang'i	nn
ekiindi	adv
eya	conj
khabili	num
efwaana	v
nga	conj
sibulukhu	nn
.	punct
Yaba	v
yachochomaale	v
,	punct
mala	conj
yaba	v
ne	conj
chimbafu	nn
chitaru	num
mukhanwa	nn
akarikari	adp
Wele	nn
kameeno	nn
kayo	pron
.	punct
Nio	conj
kumumilo	nn
kwakiboolela	v
kuli	v
,	punct
""""	punct
Yinyokha	v
olie	v
babaandu	nn
bakali	adj
nga	conj
ne	conj
wenya	v
!	punct
Enyuma	adp
owa	conj
kano	det
nga	conj
ne	conj
naloleelela	v
,	punct
ekiindi	adv
yabonekha	v
efwaana	v
nga	conj
engwe	nn
,	punct
mala	conj
eli	v
ne	conj
chindaa	nn
che	conj
nyuni	nn
chine	num
khu	adp
mukoongo	nn
kwayo	pron
.	punct
esaang'i	nn
chana	det
yaba	v
ne	conj
kimirwe	nn
kine	num
.	punct
Mala	conj
bakielesia	v
Bubwami	nn
.	punct
Enyuma	adp
owa	conj
kano	det
,	punct
nabona	v
mu	adp
malola	nn
mu	adp
silo	nn
,	punct
nabona	v
esaang'i	nn
eya	conj
khane	num
.	punct
Yaba	v
eye	conj
liukia	v
,	punct
eye	conj
khuriisia	v
lukali	adv
lundi	conj
eye	conj
kamaani	nn
kamakali	adj
po	inter
.	punct
Yaba	v
ne	conj
kameeno	nn
ke	conj
sichuuma	nn
niko	det
yarumikhira	v
khulia	v
ne	conj
khunyanyakamo	v
biindu	nn
ne	conj
yabiswalakilila	v
ne	conj
bikele	nn
biayo	pron
.	punct
Yaukhana	v
ne	conj
chisaang'i	nn
chichiindi	adv
che	conj
bweeni	adp
choosi	adp
,	punct
mala	conj
yaba	v
ne	conj
chinjika	nn
ekhumi	num
.	punct
Nga	conj
ne	conj
naloolelela	v
chinjika	nn
echo	det
,	punct
nabona	v
lulwiika	nn
luluundi	adv
lukeekhe	adj
lwameelela	v
akarikari	adp
we	conj
chichiindi	adv
ekhumi	num
echo	det
.	punct
nio	conj
lunyoole	v
bubweyaangu	nn
bweeni	adp
khuchoa	v
,	punct
bafunakila	v
mu	adp
sisina	nn
chinjika	nn
che	conj
bweeni	adp
chitaru	num
.	punct
Lulwiika	nn
luno	det
lwaba	v
ne	conj
chimoni	nn
nga	conj
cho	conj
mundu	nn
.	punct
Lwaba	v
lundi	conj
ne	conj
kumunwa	nn
okwo	det
kwalomalomanga	v
mu	adp
ngila	nn
eye	conj
sileka	nn
.	punct
Khubuna	v
khwe	pron
chisaang'i	nn
echo	det
Nga	conj
naba	v
ne	conj
siloleelela	v
,	punct
chindebe	nn
che	conj
bubwami	nn
charebwao	v
nio	conj
mulala	num
,	punct
omutaai	adj
lukali	adv
,	punct
khukhwama	v
khaale	adj
ekhalakho	v
.	punct
Chingubo	nn
chewe	pron
chiwaanga	nn
chererere	v
nga	conj
liiarara	v
,	punct
ne	conj
lichuune	nn
liewe	pron
liaba	v
likwalaafu	adj
nga	conj
bufuumbo	nn
bweeni	adp
likheese	nn
.	punct
Endebe	nn
yewe	pron
yaba	v
chinjaso	nn
che	conj
kumulilo	nn
,	punct
bikele	nn
biayo	pron
biaba	v
kumulilo	nn
kuburukha	v
.	punct
Esebele	nn
eye	conj
kumulilo	nn
yatubukha	v
luluuchi	nn
lwe	conj
kumulilo	nn
lwekha	v
khukhwama	v
ebweeni	adp
wewe	pron
.	punct
Bamalaika	nn
chielefu	num
ne	conj
chielefu	num
bamukholela	v
,	punct
ne	conj
chimilioni	num
chingali	adj
bema	v
ebweeni	adp
wewe	pron
.	punct
Ekoti	nn
yekhala	nn
khukhwirekekhera	v
khukhola	v
bukhalaki	nn
,	punct
nio	conj
bitabu	nn
biekulibwa	v
.	punct
Nachiililila	v
khuloleelela	v
sikila	conj
naulila	v
kamakhuwa	nn
kamakali	adj
niko	pron
Lulwiika	nn
olwo	det
lwalomalomaanga	v
ne	conj
lwibonia	adv
.	punct
Ne	conj
nga	conj
naloleelela	v
,	punct
beera	v
esaang'i	nn
eyo	det
,	punct
kumubili	nn
kwayo	pron
kwanokibwa	v
mala	conj
bakuaana	v
kwosibwe	v
ne	conj
kumulilo	nn
.	punct
chisaang'i	nn
chichiindi	det
echo	adv
chanuulwa	v
bunyali	nn
bwacho	pron
,	punct
ne	conj
kakhali	conj
bachilekha	v
chichiililile	v
khumenya	v
khu	adp
siise	adv
ne	conj
chindaalo	nn
.	punct
