WORD	SPEECH TAG
kwoosie	V
kimirongooro	NN
kimitarakwa	ADJ
kiaboolela	V
Lebanoni	NN
.	PUNC
""""	PUNC
Yotamu	NN
areeba	V
babemeelesi	NN
ba	ADP
Shekemu	NN
ali	ADP
,	PUNC
""""	PUNC
enywe	PRON
ng'ali	ADV
mwabeele	V
ne	PREP
bung'ali	NN
ne	CONJ
bubweyikinwa	NN
nga	ADP
mwakholile	V
Abimeleki	NN
abe	V
omwami	NN
wenywe	DET
?	PUNC
Mwakhebuliile	V
khukholela	V
Gidioni	NN
nende	CONJ
be	ADP
enju	NN
yewe	DET
bulayi	ADV
,	PUNC
nga	ADP
sikholwa	NN
siewe	DET
ne	ADP
siola	V
khukholelwa	V
ku	ADP
?	PUNC
Khebulila	V
muli	ADP
paapa	NN
wase	DET
amupanila	V
enywe,	PRON
aana	V
bulamu	NN
bwewe	DET
khumuonia	V
enywe	PRON
khukhwama	PREP
khu	ADP
Bamidiani	NN
.	PUNC
Ne	CONJ
endaalo	NN
yino	DET
enywe	PRON
mwakalukhaane	V
khu	PREP
be	ADP
enju	NN
eya	PREP
paapa	NN
.	PUNC
Mwerire	V
basoleeli	NN
bewe	DET
,	PUNC
kamakhumi	ADJ
saba	ADJ
khu	PREP
libale	NN
lilala	ADJ
.	PUNC
Ne	CONJ
mwakholile	V
Abimeleki	NN
,	PUNC
omwana	NN
owo	PREP
mukholi	NN
owa	PREP
Gidioni	NN
omukhaana	ADJ
khuba	V
omwami	NN
amiie	V
babaandu	NN
be	ADP
Shekemu	NN
;	PUNC
Khubeela	CONJ
bali	ADP
nga	ADP
ne	ADP
ali	V
omulebe	NN
wenywe	DET
.	PUNC
nono	ADP
liaba	V
nilio	DET
mukholile	V
endaalo	NN
eya	PREP
luno	DET
khu	ADP
Gidioni	NN
ne	CONJ
khu	ADP
be	ADP
enju	NN
yewe	DET
lili	PREP
lilieyikinwa	V
lundi	CONJ
lia	PREP
ng'ali	ADJ
sangaalila	V
Abimeleki	NN
,	PUNC
mala	ADP
mulekhe	V
yesi	DET
amusangaalile	V
enywe	PRON
.	PUNC
ne	CONJ
liaba	V
ne	ADP
likhali	V
lirio	DET
tawe	DET
,	PUNC
kumulilo	NN
kukhoya	V
kuburukhe	V
khukhwama	PREP
khu	ADP
Abimeleki	NN
mala	ADP
kwoosie	V
babaandu	NN
ba	ADP
Shekemu	NN
nende	CONJ
be	ADP
mu	ADP
sibala	NN
sie	PREP
kimiliinda	NN
Betimilo	NN
;	PUNC
mala	ADP
kwoosie	V
Abimeleki	NN
""""	PUNC
.	PUNC
nio	ADP
Yotamu	NN
elukha	V
acha	V
amenya	V
a	PREP
Beeri	NN
silkila	CONJ
aba	V
ariire	V
Abimeleki	NN
wandaaye	ADJ
.	PUNC
Abimeleki	NN
amiia	V
Isiraeli	NN
khukwe	NN
kimiiko	NN
kitaru	NN
.	PUNC
nio	ADP
wele	NN
akhola	V
Abimeleki	NN
na	PREP
babaandu	NN
ba	ADP
Shekemu	NN
babiilana	V
mala	ADP
bamakaluukhanakho	V
.	PUNC
wele	NN
akhola	V
kana	ADJ
nio	ADP
Abimeleki	NN
ne	CONJ
babaandula	V
shekemu	NN
,	PUNC
babamuramo	V
kumwoyo	NN
khukhwira	V
basoleeli	NN
ba	PREP
Gidioni	NN
kamakhumi	ADJ
saba	ADJ
,	PUNC
banyoole	V
kumuruungo	NN
kwe	ADP
kamamayaanu	NN
kabwe	DET
.	PUNC
Babaandu	NN
ba	ADP
Shekemu	NN
bara	V
babaandu	NN
khu	ADP
sikulu	NN
khungaaki	NN
bekise	V
mala	ADP
bebwaakale	V
Abimeleki	NN
lundi	CONJ
banuula	V
buli	DET
mundu	NN
owabira	V
khu	ADP
ngila	NN
yabwe	DET
.	PUNC
Abimeleki	NN
abomolelwa	V
lino	DET
.	PUNC
nono	CONJ
kaali	NN
okhwamiie	V
Ebeti	NN
acha	V
e	ADP
Shekemu	NN
na	PREP
bawandaaye	NN
mala	ADP
babaandu	NN
ba	ADP
Shekemu	NN
baba	NN
ne	CONJ
lilieyikina	NN
mu	ADP
niye	DET
.	PUNC
babaandu	NN
abomolelwa	V
bacha	V
mu	ADP
,	PUNC
mikuunda	NN
kiabwe	DET
babuusia	V
kamatuunda	NN
ke	ADP
kimisabibu	NN
bareera	V
mala	ADP
bang'oona	V
endali	NN
mala	ADP
baba	V
ne	ADP
naikara	NN
.	PUNC
bacha	V
bengila	V
munju	NN
eya	PREP
wele	NN
wabwe	DET
,	PUNC
niio	ADP
baalia	V
ne	CONJ
khunywa	V
ne	CONJ
khukhoma	V
Abimeleki	NN
.	PUNC
kaali	NN
aloma	V
ali	ADP
,	PUNC
Abimeleki	NN
niye	V
nanu	DET
?	PUNC
""""	PUNC
efwe	PRON
khuli	V
babaandu	NN
ba	PREP
lukano	NN
siina	DET
mu	ADP
Shekemu	NN
?	PUNC
siina	ADP
sikila	NN
ne	ADP
khukholela	V
Abimeleki	NN
?	PUNC
niye	PRON
ali	V
naanu	PRON
?	PUNC
okhwa	ADJ
Gidioni	NN
!	PUNC
ne	CONJ
Sebuli	V
amwamisiangakho	V
kamalaka	NN
,	PUNC
ne	CONJ
efwe	PUNC
siina	ADP
sikila	NN
ne	ADP
khumukholela	V
?	PUNC
ria	V
kuuka	NN
wenywe	DET
Hamori	NN
,	PUNC
owanjisia	V
luuya	NN
lwenywe	DET
!	PUNC
mbanga	V
bali	ADP
ese	PRON
owemelelela	V
babaandu	NN
bano	DET
,	PUNC
andi	CONJ
narusiao	V
Abimeleki	NN
!	PUNC
Nakhaboolele	V
Abimeleki	NN
nditasa	V
banamae	NN
bowo	DET
mala	ADP
olure	V
enje	NN
upane	V
liie	NN
.	PUNC
""""	PUNC
Sebuli	V
omuruki	NN
we	ADP
lukoba	NN
lwa	PREP
Shekemu	NN
nga	ADP
aulila	V
kamakhuwa	NN
ka	PREP
kaali	NN
okhwa	ADJ
Ebeti	NN
aba	V
ne	PREP
bubeeleli	NN
bukali	ADJ
.	PUNC
arumania	V
mu	ADP
bwikisi	NN
babaandu	NN
khu	ADP
Abimeleki	NN
ne	CONJ
aloma	V
ali	ADP
,	PUNC
"""lila"	V
kaali	NN
okhwa	ADJ
Ebeti	NN
ne	CONJ
balebe	NN
bewe	DET
bechile	V
mu	ADP
lukoba	NN
mala	ADP
balikho	V
baachilisia	V
babaandu	NN
be	PREP
lukoba	NN
balekhe	V
khu	ADP
khuria	V
ewe	PRON
.	PUNC
nono	ADP
ewe	PRON
ne	CONJ
babaandu	NN
bowo	DET
baalia	V
ne	PREP
nawe	PRON
khe	ADP
muche	V
mukone	V
mu	ADP
mikuunda	NN
.	PUNC
mwinyokhe	V
makhelebeende	ADV
enyanga	NN
nesoa	V
mala	ADP
mwibwaakale	V
lukoba	NN
khangu	ADV
.	PUNC
nga	ADP
kaali	NN
ne	PREP
babaandu	NN
bewe	DET
barura	V
mupane	NN
.	PUNC
bape	V
lukali	ADV
nga	ADP
munyala	V
!	PUNC
""""	PUNC
nio	ADP
Abimeleki	NN
ne	CONJ
babaandu	NN
bewe	DET
boosi	ADJ
bacha	V
silo	NN
mala	ADP
bekisa	V
enje	NN
wa	ADP
Shekemu	NN
mu	PREP
bipupu	NN
bine	ADJ
.	PUNC
nga	ADP
Abimeleki	NN
ne	CONJ
babaandu	NN
bewe	DET
babona	V
kaali	NN
arura	V
enje	NN
mala	ADP
eema	V
a	ADP
silibwa	NN
sie	PREP
lukoba	NN
olwo	DET
,	PUNC
benyokha	V
niio	ADP
baba	V
ne	PREP
bekisile	V
.	PUNC
kaali	NN
ababona	V
mala	ADP
aboolela	V
Sebuli	NN
ali	ADP
,	PUNC
""""	PUNC
Abo	PRON
se 	ADP
bali	V
babaandu	NN
tawe	DET
.	PUNC
Ebio	PRON
bibiniini	NN
bie	PREP
bikulu	NN
busa	DET
.	PUNC
""""	PUNC
kaali	NN
aloma	V
lundi	ADV
ali	ADP
,	PUNC
lola	V
!	PUNC
"""babaandu"	NN
balikho	V
beekha	V
mu	ADP
luongwa	NN
Iwe	PREP
sikulu	NN
becha	V
,	PUNC
mala	ADP
sipupu	NN
silala	DET
silikho	V
siichila	V
khu	ADP
muyila	NN
kwe	PREP
a	ADP
murongooro	NN
kumukhoonge	ADJ
kwo	PREP
mulakusi	NN
.	PUNC
""""	PUNC
nio	ADP
Sebuli	NN
aboolela	V
kaali	NN
ali	ADP
,	PUNC
""""	PUNC
lilomaloma	NN
liowo	DET
lie	ADP
khukhwiolola	V
khuboofu	ADV
lili	V
waena	ADP
?	PUNC
ewe	PRON
se	ADP
oli	V
niwe	PRON
owareebire	V
oli	ADP
sina	ADP
sikila	V
efwe	PRON
ne	ADP
khukholelanga	V
omundu	NN
Abimeleki	NN
yuno	DET
?	PUNC
abano	V
bali	ADP
babaandu	NN
nibo	ADP
ewewalekelesienge	V
!	PUNC
nono	ADP
rura	V
oche	V
upane	V
ne	PREP
nabo	PRON
.	PUNC
""""	PUNC
kaali	NN
arangirira	V
babaandu	NN
ba	ADP
Shekemu	NN
mala	ADP
apana	V
ne	PREP
Abimeleki	NN
.	PUNC
kaali	NN
elukha	V
mala	ADP
Abimeleki	NN
amutimakho	V
.	PUNC
babaandu	NN
bewe	DET
bakali	ADJ
baumiia	V
,	PUNC
yakhaba	ADP
esilibwa	NN
e	ADP
lukoba	NN
.	PUNC
Abimeleki	NN
amenya	V
abuundu	NN
bali	ADP
Aruma 	NN
.	PUNC
ne	ADP
Sebuli	NN
arusia	V
kaali	NN
ne	C
bawandaaye	NN
mu	ADP
Shekemu	NN
mala	ADP
khumenyayo	V
lundi	ADV
tawe	DET
.	PUNC
endaalo	NN
eloondakho	ADJ
Abimeleki	NN
amanya	V
ali	ADP
babaandu	NN
ba	ADP
Shekemu	NN
baba	V
balikho	V
berekekha	V
khurura	V
bache	V
mwiie	NN
,	PUNC
Abukula	V
babaandu	NN
bewe	DET
abakabukhasia	V
mu	ADP
bipupu	NN
bitaru	ADJ
mala	ADP
ekisa	V
mundaa	NN
.	PUNC
nga	ADP
ne	PRON
abona	V
babaandu	NN
ne	ADP
barura	V
mu	ADP
lukoba	NN
ne	ADP
becha	V
,	PUNC
arura	V
niio	ADP
aba	V
ne	ADP
ekisile	V
abeere	ADV
.	PUNC
Abimeleki	NN
ne	ADP
sipupu	NN
siewe	DET
batima	V
bacha	V
bema	V
a	ADP
silibwa	NN
ne	ADP
bipupu	NN
bibiindi	DET
bibili	ADJ
ebio	PRON
biebwaakala	V
babaandu	NN
ba	ADP
baaba	V
enje	NN
mu	ADP
mikuunda	NN
mala	ADP
biabeera	V
boosi	DET
.	PUNC
bukhupani	NN
bwachiililila	V
endaalo	NN
emuufu	ADJ
.	PUNC
Abimeleki	NN
ne 	ADP
babaandu	NN
bewe	DET
baamba	V
lukoba	NN
,	PUNC
beera	V
babaandu	NN
baalwo	ADJ
.	PUNC
nio	ADP
atechula	V
lukoba	NN
chana	DET
mala	ADP
aluchukhakho	V
chumbe	NN
.	PUNC
nga	ADP
babemeelesi	NN
be	ADP
mulukoba	NN
lwa	ADP
Shekemu	NN
ne	CONJ
baulila	V
kakekholekha	NN
,	PUNC
belukhila	V
munju	NN
eya	PREP
Eliberiti	NN
eyasirwa	V
bulayi	ADV
.	PUNC
Abimeleki	NN
aboolelwa	V
ali	ADP
bengilemo	V
.	PUNC
niye	PRON
ne	ADP
babaandu	NN
bewe	DET
baniina	V
mu	ADP
sikulu	NN
sia	PREP
salimoni	NN
embi	ADJ
ne	CONJ
Shekemu	NN
ebweeneyo	NN
Abukula	V
eaywa	NN
,	PUNC
arema	V
lusakia	NN
khu	ADP
murongooro	NN
,	PUNC
mala	ADP
alura	V
khwibeka	NN
.	PUNC
aboolela	V
babaandu	NN
bewe	DET
bakhole	V
khangu	ADV
nga	ADP
niye	PRON
akhola	V
.	PUNC
nio	ADP
buli	PRON
mundu	NN
arema	V
lusakia	NN
Iwe	PREP
kumurongooro	NN
,	PUNC
mala	ADP
babaandu	NN
abo	DET
boosi	ADJ
baloonda	V
khu	ADP
Abimeleki	NN
mala	ADP
babungikha	V
chisakia	NN
anju	NN
eya	PREP
Eliberiti	NN
.	PUNC
baambia	V
enju	NN
eya	PREP
Eliberiti	NN
mala	ADP
boselia	V
babaandu	NN
baabaamo	ADJ
boosi	DET
,	PUNC
mukari	NN
.	PUNC
boosi	PRON
bafwa	V
eelefu	NN
ndala	ADJ
,	PUNC
bakhasi	NN
ne	CONJ
beseecha	NN
.	PUNC
nio	ADP
Abimeleki	NN
acha	V
khu	ADP
lukoba	NN
lwa	ADP
Tebesi	NN
alubotookhelela	V
mala	ADP
alubukula	V
.	PUNC
mukari	NN
mwe	ADP
lukoba	NN
endeleelwa	NN
eye	PREP
kamaani	NN
yabaamo	V
,	PUNC
mala	ADP
buli	PRON
mundu	NN
mu	ADP
lukoba	NN
omwo	DET
,	PUNC
elukhilamo	V
.	PUNC
beyikalila	V
mukari	NN
mala	ADP
baniina	V
mu	ADP
sisuli	NN
.	PUNC
Abimeleki	NN
echa	V
khukhwibwaakala	V
endeleelwa	NN
.	PUNC
acha	V
emuliango	NN
khukhwosia 	V
endeleelwa	NN
eyo	DET
;	PUNC
nio	ADP
mukhasi	NN
mulala	ADJ
apiringisiakho	V
lususi	NN
lwamukwa	V
khu	ADP
murwe	NN
mala	ADP
lwamwara	V
siianga	NN
.	PUNC
alaanga	V
khangu	ADV
omwimeleesi	NN
owamusutilanga	NN
bulwaani	NN
mala	ADP
amuboolela	V
ali	ADP
,	PUNC
""""	PUNC
Rusia	V
embalu	NN
yowo	DET
mala	ADP
unjire	V
.	PUNC
senenya	V
babaandu	NN
balome	V
bali	ADP
omukhasi	NN
niye	DET
wanjira	V
ese	PRON
tawe	DET
.	PUNC
""""	PUNC
nio	ADP
omwimeelesi	NN
oyo	DET
auna	V
Abimeleki	NN
lifumo	NN
afwa.	V
nga	ADP
Baisiraeli	NN
ne	ADP
babona	V
bali	ADP
Abimeleki	NN
afwiile	V
,	PUNC
boosi	PRON
bakobola	V
engo	NN
.	PUNC
mungila	NN
yino	DET
wele	NN
aruunga	V
Abimeleki	NN
kamamayaanu	NN
niko	ADP
akholela	V
raraawe	NN
nga	ADP
neeera	V
bawandaaye	NN
kamakhumi	ADJ
saba	ADJ
.	PUNC
lundi	CONJ
wele	NN
akhola	V
babaandu	NN
ba	ADP
Shekemu	NN
banyoola	V
butinyu	NN
khu	ADP
mamayaanu	NN
kaabwe	DET
,	PUNC
nga	ADP
Yotamu	NN
,	PUNC
okhwa	ADJ
Gidioni	NN
,	PUNC
abalaama	V
.	PUNC
