WORD	POS
litooma	NN
lioosi	ADJ
ria	V
kamalaka	NN
Kase	PRON
.	PUNCT
liliaba	V
ebukwe	ADJ
we	ADP
luluuchi	NN
lwa	ADP
Yoritani	NN
Okhakhola	V
embelekeu	NN
khu	ADP
lisi	NN
mala	CONJ
siacha	V
khukhwola	V
khu	ADP
Nyanja	NN
eya	ADP
na	
lia	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Chumbe	NN
eli	V
asi	ADV
we	ADP
sikulu	NN
sia	ADP
Pisika	NN
.	PUNCT
wowo	PRON
Tawe	ADV
.	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
se	
akhabeele	V
omundu	NN
yesi	PRON
yesi	PRON
owinyaila	NN
Abi	
Kamalaka	NN
Likhumi	NN
lisina	NN
liewe	PRON
Tawe	ADV
.	PUNCT
Fangasilinna	
WEUNE	V
Khebulila	V
endaalo	NN
eya	ADP
sabato	NN
khu	ADP
Musa	NN
aalaanga	V
alala	ADJ
babaandu	NN
lwe	ADP
khukiliinda	V
ebe	V
endakatifu	NN
nga	CONJ
Wele	NN
ba	
Isiraeli	NN
boosi	ADJ
mala	CONJ
Aababoole	V
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wowo	PRON
ne	CONJ
la	
Ali	
Isiraeli	NN
enywe	PRON
ulila	V
kamalaka	NN
Akhulaka	V
Khu	ADP
ndaalo	NN
sita	NN
khola	V
kimi	
niko	DET
ndikho	V
muboolela	V
endaalo	NN
Yino	DET
.	PUNCT
limo	
kiowo	PRON
Kioosi	ADJ
.	PUNCT
14	NUM
Ne	CONJ
kakhali	CONJ
endaalo	NN
Keyike	V
mala	CONJ
mube	V
barekerefu	V
Khukaria	V
.	PUNCT
eya	ADP
saba	NN
eli	V
endaalo	NN
eya	ADP
sabato	NN
khu	ADP
Wele	NN
2	NUM
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wefwe	PRON
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Wowo	PRON
.	PUNCT
Khu	ADP
aakhola	V
endakaano	NN
a	
sikulu	NN
sia	ADP
Sinai	NN
.	OU
ndaalo	NN
ng'eneyo	DET
okhakhola	V
kumulimo	NN
3	NUM
Se	
aakhola	V
endakaano	NN
eyo	DET
ne	CONJ
bakuuka	NN
kwosi	ADJ
kwosi	ADJ
Tawe	ADV
,	PUNCT
obeele	V
ewe	PRON
namwe	CONJ
benywe	PRON
bong'ene	ADJ
Tawe	ADV
,	PUNCT
ne	CONJ
kakhali	CONJ
Akho	
-	
omwana	NN
wowo	PRON
omusoleeli	NN
namwe	CONJ
omukhana	nn
namwe	CONJ
nasioobi	NN
wowo	PRON
owe	PRON
ne	CONJ
basaakhulu	NN
be	ADP
mu	ADP
chikholo	NN
chenywe	PRON
ieecha	NN
namwe	CONJ
owe	PRON
siikhasi	NN
namwe	CONJ
Banjichakho	NN
.	PUNCT
24	NUM
Baloma	V
Bali	DET
,	PUNCT
Wele	NN
yowo	PRON
namwe	CONJ
epunda	NN
namwe	CONJ
Ekhaa	V
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wewe	PRON
hiyowo	
namwe	CONJ
omukwa	NN
yesi	PRON
yesi	PRON
niye	PRON
akhwekesie	V
efwe	PRON
luyali	NN
ne	CONJ
kamaani	NN
we	
omenyile	V
ne	CONJ
naye	PRON
Tawe	ADV
.	PUNCT
Nokhola	V
Kewe	PRON
.	PUNCT
Ne	CONJ
efwe	PRON
khwauliile	V
kumumilo	NN
,	PUNCT
akhaba	CONJ
nasioobi	NN
bowo	PRON
bosi	ADJ
banyala	V
kwewe	PRON
khubirira	V
mu	ADP
Mulilo	NN
.	PUNCT
Endaalo	NN
Bola	V
,	PUNCT
Khebulila	V
oli	DET
waba	V
nasioobi	NN
mu	ADP
yino	DET
khwaboone	V
khuli	DET
Wele	NN
anyala	V
aalo	V
sibala	NN
sia	ADP
Misiri	NN
,	PUNCT
mala	CONJ
Wele	NN
Omunyali	ADJ
maloma	V
ne	CONJ
omundu	NN
mala	CONJ
omundu	NN
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wowo	PRON
Aakhurusia	V
-	
achiilila	V
khuba	V
Omulamu	NN
.	PUNCT
25	NUM
Nono	CONJ
siina	
mo	
mu	ADP
ngila	V
eye	ADP
kamaani	NN
kamakali	ADJ
ne	CONJ
sikila	V
Khufwe	V
?	PUNCT
Kumulilo	NN
kumuka	NN
Bunyali	NN
.	PUNCT
Khwako	
Wele	NN
Omunyali	ADJ
Owa	ADP
li	
kuno	DET
kulakhubunia	V
Efwe	PRON
.	PUNCT
Khwaulila	V
Loosi	
,	PUNCT
Wele	NN
wowo	PRON
aakhulaka	V
khuliinda	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wefwe	PRON
endaalo	NN
eya	ADP
Sabato	NN
.	PUNCT
ne	CONJ
alomaloma	V
Lundi	CONJ
,	PUNCT
Khulafwa	V
.	PUNCT
26	NUM
Aliio	V
""""	PUNCT
Ria	V
raraao	NN
ne	CONJ
Maao	NN
,	PUNCT
nga	CONJ
Wele	NN
omundu	NN
yesi	PRON
yesi	PRON
Owamenya	V
,	PUNCT
enyuma	ADV
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wowo	PRON
ne	CONJ
we	
khuulila	V
Wele	NN
omenyile	V
mindali	NN
ne	CONJ
Akhulaka	V
.	PUNCT
Khola	V
orio	DET
Oyindile	V
,	PUNCT
lundi	CONJ
alomaloma	V
khukhwama	ADP
mu	ADP
mulilo	NN
nga	CONJ
nió	ADP
obe	V
bulayi	V
mu	ADP
maloba	NN
niko	DET
Weleefwe	
ne	CONJ
khuli	V
Ku	
?	PUNCT
27	NUM
Ewe	PRON
Musa	NN
cha	V
Siimbi	ADV
,	PUNCT
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wowo	PRON
alikho	V
mala	CONJ
orekeeresie	V
buli	CONJ
siindu	NN
nisio	DET
Wele	NN
Akhuelesia	V
.	PUNCT
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wewe	PRON
akhu	V
Okheera	V
tawe	ADV
Boolela	V
.	PUNCT
Enyuma	ADP
Wako	PRON
,	PUNCT
olakhuboolela	V
Okhakhola	V
bueeyi	NN
tawe	ADV
efwe	PRON
niko	DET
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
180	NUM
fokheeba	
tawe	ADV
Wele	NN
wefwe	PRON
akhuboolele	V
Ewe	PRON
.	PUNCT
Ne	CONJ
efwe	PRON
""""	PUNCT
Okharusia	V
buloli	NN
bukhali	DET
ng'ali	NN
khulaulila	NN
mala	CONJ
khukhole	V
nga	CONJ
Aloma	V
Khu	ADP
wasio	NN
tawe	ADV
28	NUM
""""	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
aaulila	V
Okhekoomba	V
omukhasi	NN
wo	ADP
wasio	NN
niko	ADP
Mwamboolela	V
Amboolela	V
Ali	DET
okhekoomba	V
enju	NN
yewe	PRON
Tawe	ADV
,	PUNCT
Akha	
-	
liile	
niko	ADP
babaandu	NN
bano	PRON
Balomile	V
.	PUNCT
Niko	ADP
ba	
kumukuunda	NN
kwewe	PRON
namwe	CONJ
nasioobi	NN
balomile	V
koosi	ADJ
kali	V
Ng'ali	NN
.	PUNCT
29	NUM
Bakhoya	V
wewe	PRON
owe	ADP
siseecha	NN
namwe	CONJ
owe	ADP
siikhasi	NN
babe	V
ne	CONJ
liiria	NN
khwise	PRON
bario	DET
buli	ADJ
lwosi	ADJ
namwe	CONJ
eeyi	NN
Yewe	PRON
,	PUNCT
namwe	CONJ
epunda	NN
yewe	PRON
ne	CONJ
khuria	V
kamalaka	NN
kase	PRON
koosi	ADJ
nio	ADP
nibo	PRON
namwe	CONJ
siosi	ADJ
siosi	ADJ
siili	V
sio	ADP
wasio	NN
Tawe	ADV
.	PUNCT
ne	CONJ
lisaaye	NN
liabwe	PRON
babe	V
bulayi	ADJ
khulwa	
""""	PUNCT
Kano	DET
kali	V
kamalaka	NN
niko	ADP
Wele	NN
mindali	NN
na	CONJ
Mindali	NN
.	PUNCT
30	NUM
Cha	V
mala	CONJ
obaboo	DET
Omunyali	AADJ
Owa	ADP
Bioosi	DET
amuelesia	V
enywelele	
Oli	V
Kobola	V
mu	ADP
maeema	NN
Kenywe	PRON
inweesi	
a	
Sikulu	NN
Aalomaloma	V
Khubiri	
Ne	CONJ
kakhali	CONJ
ewe	PRON
yiima	V
siimbi	ADV
Nase	PRON
,	PUNCT
ne	CONJ
Pa	
mu	ADP
Mulilo	NN
,	PUNCT
mwifuumbi	NN
ne	CONJ
mu	ADP
Siilima	NN
.	PUNCT
ese	PRON
ndakhuboolela	V
kamalaka	NN
koosi	ADJ
niko	ADP
Aalomaloma	V
ne	CONJ
kumumilo	NN
kwe	ADP
angaaki	ADV
ocha	V
Khubeyikia	V
.	PUNCT
Bakhoya	V
bakarie	V
ne	CONJ
se	
atasakho	V
kakaandi	NN
Tawe	ADV
.	PUNCT
Aakaa	
-	
bali	V
mu	ADP
sibala	NN
nisio	DET
ndikho	V
mbaelesia	V
Andika	V
khu	ADP
mabaale	NN
kabili	NN
ke	ADP
Kamalaka	NN
,	PUNCT
khuuba	V
Sisiabwe	PRON
.	PUNCT
mala	CONJ
ambelesia	V
Ese	PRON
.	PUNCT
32	NUM
“	PUNCT
Khwako	DET
mukhoya	V
mube	V
barekerefu	NN
khukhola	V
nga	CONJ
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Jan	
Buuri	NN
bwe	ADP
babaandum	
Wele	NN
wenywe	PRON
ne	CONJ
Amulakile	V
.	PUNCT
Mukhakale	V
kha	
Tawe	ADV
Khe	
murie	V
koosi	ADJ
niko	DET
Wele	NN
""""	PUNCT
Nga	CONJ
sikulu	NN
siaba	V
ne	CONJ
siburukha	V
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
enywe	PRON
mwaulila	V
kumumilo	NN
Khukhwa	
-	
Amulakile	V
.	
Khola	V
murio	DET
nio	ADP
Mumenye	V
,	PUNCT
ma	
mu	ADP
Siilima	NN
.	PUNCT
Nio	ADP
babemeelesi	NN
benywe	PRON
lundi	CONJ
nio	ADP
mube	V
bulayi	ADJ
ne	CONJ
khuyindila	ADJ
mu	ADP
