WORD	SPEECH TAG
omwene	PRON
asuta	V
kumulilo	NN
ne	CONJ
kumubano	NN
.	PUNCT
Nio	CONJ
boombi	PRON
bacha	V
alala	DET
.	PUNCT
Isaaka	NN
alaanga	V
rarawe	NN
ali	DET
,	PUNCT
""""	PUNCT
Paapa	NN
!	PUNCT
""""	PUNCT
Afukilila	V
ali	DET
,	PUNCT
""""	PUNCT
Sina	PRON
mwana	NN
wase	PRON
?	PUNCT
""""	PUNCT
Isaaka	NN
areba	V
ali	DET
,	PUNCT
""""	PUNCT
lola	V
khuli	V
ne	CONJ
kumulilo	NN
ne	CONJ
chiikhu	NN
,	PUNCT
ne	CONJ
limeeme	NN
lie	ADP
khukhwosia	V
embosio	NN
lili	PRON
?	PUNCT
""""	PUNCT
Aburahamu	NN
amuboolela	V
ali	DET
,	PUNCT
""""	PUNCT
Wele	NN
omwene	PRON
kane	V
erusile	V
limeeme	NN
lie	ADP
embosio	NN
eye	ADP
khukhwosia	V
mwana	NN
wase	PRON
""""	PUNCT
.	PUNCT
Nio	CONJ
boombi	PRON
bachililila	V
khukeenda	V
alala	DET
.	PUNCT
Nga	ADP
boola	V
abundu	NN
nio	ADP
Wele	NN
aba	ADP
ne	CONJ
amuboolele	V
,	PUNCT
Aburahamu	NN
ombakhao	V
alutare	NN
mala	CONJ
anjakho	V
chikhu	NN
chaloondekhana	V
bulayi	ADV
.	PUNCT
Aboa	V
Isaaka	NN
,	PUNCT
omwana	NN
wewe	PRON
,	PUNCT
mala	CONJ
amwalisia	V
khukhu	NN
.	PUNCT
Nio	ADP
Aburahamu	NN
abukula	V
kumubano	NN
akhale	V
omwana	NN
wewe	PRON
enjasi	NN
.	PUNCT
Ne	CONJ
kakhali	ADP
malaika	NN
owa	ADP
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
alaanga	V
Aburahamu	NN
khukhwama	ADP
mwikulu	NN
ne	CONJ
aloma	V
ali	DET
,	PUNCT
""""	PUNCT
Aburahamu	NN
,	PUNCT
Aburahamu	NN
!	PUNCT
""""	PUNCT
Aburahamu	NN
akobosia	V
ali	DET
,	PUNCT
""""	PUNCT
Ese	PRON
niyooyu	V
.	PUNCT
""""	PUNCT
Malaika	NN
aloma	V
ali	DET
,	PUNCT
""""	PUNCT
Okhayila	V
kumukhono	NN
khu	ADP
wana	PRON
namwe	CONJ
omukhole	V
sisindu	NN
siosi	ADV
siosi	ADV
tawe	ADP
,	PUNCT
sikila	CONJ
luno	ADJ
namanyile	V
ndi	ADP
ewe	PRON
waria	V
Wele	NN
,	PUNCT
naboone	V
se	ADP
unyimile	V
omwana	NN
wowo	ADJ
omuteelwa	ADJ
tawe	ADP
""""	PUNCT
Aburahamu	NN
ekhebukha	V
enyuma	ADP
mala	CONJ
abona	V
limiiku	NN
liaambiilwe	V
kimiaanga	NN
mu	ADP
sichaka	NN
.	PUNCT
Acha	V
abukula	V
mala	CONJ
aliaana	V
nga	ADP
siaanwa	NN
sie	ADP
embosio	NN
se	ADP
khukhwosia	V
mu	ADP
bweyaangu	NN
bwa	ADP
Isaaka	NN
omwana	NN
wewe	PRON
.	PUNCT
Nio	ADP
Aburahamu	NN
atiuukha	V
abuundu	NN
ao	DET
lisina	NN
ali	ADP
,	PUNCT
""""	PUNCT
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
,	PUNCT
siliaanwa	V
.	PUNCT
""""	PUNCT
Mala	CONJ
malaika	NN
owa	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	NN
alaanga	V
Aburahamu	NN
lukhola	ADV
khabili	ADP
khukhwama	V
mwikulu	NN
,	PUNCT
mala	CONJ
aloma	V
ali	ADP
,	PUNCT
""""	PUNCT
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
aloma	V
ali	ADP
,	PUNCT
nechubile	V
mu	ADP
lisina	NN
liase	PRON
nga	ADP
okholile	V
lino	DET
,	PUNCT
ne	CONJ
se	ADP
olobile	V
khu	ADP
khumbelesia	V
omwana	NN
wowo	PRON
omuteelwa	ADJ
tawe	ADP
,	PUNCT
khwako	ADP
nja	V
khukhubita	V
chikhabi	NN
,	PUNCT
lundi	CONJ
nja	V
khukucha	V
lisaaye	NN
liowo	PRON
libe	V
nga	ADP
chingenieesi	NN
lundi	CONJ
nga	ADP
kumuyekhe	NN
.	PUNCT
Ne	CONJ
lisaaye	NN
liowo	DET
likhaule	V
basiku	NN
baalio	DET
.	PUNCT
Mala	CONJ
khubirira	V
mu	ADP
lisaaye	NN
liowo	PRON
ndabiita	V
bibala	NN
bie	ADP
khusibala	NN
sioosi	NN
chikhabi	NN
,	PUNCT
sikila	ADP
warire	V
kumulilo	NN
kwase	PRON
.	PUNCT
Aburahamu	NN
akobola	V
nio	ADP
bakholi	NN
bewe	PRON
baaba	V
mala	CONJ
barekukha	V
alala	ADV
bakobola	V
e	ADP
Beerisheba	NN
mala	CONJ
amenyayo	V
.	PUNCT
Lisaaye	NN
lia	ADP
Naori	NN
Nio	CONJ
enyuma	ADP
wa	ADP
kano	DET
,	PUNCT
Aburahamu	NN
aboolelwa	V
ali	DET
,	PUNCT
""""	PUNCT
Milika	NN
yesi	DET
asaalile	V
,	PUNCT
wandaayo	NN
,	PUNCT
Naori	NN
babaana	NN
.	PUNCT
Omubele	NN
bali	ADP
Usi,	NN
okundi	PRON
bali	V
Busi	NN
,	PUNCT
nende	CONJ
Kemueli	NN
raraawe	NN
owa	ADP
Aramu	NN
.	PUNCT
Keseti	NN
,	PUNCT
Haso	NN
,	PUNCT
Pilitasi	NN
,	PUNCT
Chitilafi	NN
ne	CONJ
Betueli	NN
aaba	V
raraawe	NN
owa	ADP
Rabeka	NN
.	PUNCT
Milika	NN
asaala	V
babaana	NN
munaane	NUM
bano	DET
khu	ADP
Naori	NN
,	PUNCT
waandaye	NN
owa	ADP
Aburahamu	NN
.	PUNCT
Ne	CONJ
lundi	CONJ
Reuma	NN
,	PUNCT
omukhasi	NN
niye	PRON
Naori	NN
aamenyia	V
busa	DET
nga	ADP
omusaale	NN
,	PUNCT
asaala	V
Teba	NN
,	PUNCT
Kahamu	NN
,	PUNCT
Tahasi	NN
ne	CONJ
Maaka	NN
.	PUNCT
Lifwa	NN
lia	ADP
Sara	NN
Sara	NN
amenyayo	V
kimiko	NN
emia	ADJ
ndala	ADJ
ne	CONJ
kamakhumi	ADJ
kabili	ADJ
Naori	NN
saba	ADJ
.	PUNCT
Mala	CONJ
Sara	NN
afwila	V
e	ADP
Kiriati	NN
Ariba	NN
{	PUNCT
Olwo	ADP
nilwo	DET
lukoba	NN
lwa	ADP
Heburoni	NN
}	PUNCT
mu	ADP
sibala	NN
siaanwa	NN
Kanaani	NN
,	PUNCT
mala	CONJ
Aburahamu	NN
abeelela	V
ne	CONJ
khumulila	V
.	PUNCT
Aburahamu	NN
enyokha	V
alekha	V
omufu	NN
wewe	PRON
acha	V
aboolela	V
Bahiti	NN
ali	DET
""""	PUNCT
Ese	PRON
ndi	V
omureende	NN
omukwa	NN
mwinywe	PRON
,	PUNCT
mbe	V
kamaloba	NN
mwinywe	PRON
ke	ADP
khumusikhamo	V
,	PUNCT
mala	CONJ
esikhe	V
omufu	NN
wase	PRON
""""	PUNCT
.	PUNCT
Bahiti 	NN
bakobosia	V
Aburahamu	NN
bali	ADP
,	PUNCT
""""	PUNCT
Omwami	NN
,	PUNCT
khuulile	V
,	PUNCT
ewe	PRON
oli	ADP
omundu	NN
omukali	ADJ
mwifwe	PRON
.	PUNCT
Siikha	V
omufu	NN
wowo	PRON
mu	ADP
silindwa	NN
silayi	ADJ
nisio	DET
olarobora	V
mu	ADP
bilindwa	NN
biefwe	PRON
,	PUNCT
se	ADP
aliio	V
khwifwe	PRON
olakhwimana	V
silindwa	NN
siewe	PRON
namwe	CONJ
olakhukhingilila	V
khusiikha	V
omufu	NN
wowo	PRON
tawe	ADP
.	PUNCT
""""	PUNCT
Aburahamu	NN
enyokha	V
mala	CONJ
enama	V
ebweeni	NN
wewe	PRON
Bahiti	NN
,	PUNCT
babaandu	NN
Betueli	NN
mu	ADP
sibala	NN
esio	DET
,	PUNCT
mala	CONJ
ababoolela	V
ali	DET
,	PUNCT
""""	PUNCT
Mwaaba	ADP
ne	ADP
mufukilile	V
siikhe	V
omufu	NN
wase	PRON
ano	DET
,	PUNCT
ababoolela	V
ndeebere	V
Efuroni	NN
okhwa	DET
Soari	NN
,	PUNCT
ambe	V
libina	NN
lia	ADP
Makipela	NN
,	PUNCT
nilio	DET
ali	ADP
nalio	V
lili	V
khundulo	NN
khwe	ADP
kamaloba	NN
kewe	PRON
.	PUNCT
Ambe	V
khu	ADP
bukusi	NN
nibwo	DET
enya	V
ngule	V
mumoni	NN
chenywe	DET
libe	V
nga	ADP
nilio	DET
nyoolile	V
lie	ADP
khusiikhamo	V
.	PUNCT
""""	PUNCT
Ne	CONJ
Efuroni	NN
omwene	DET
aaba	V
ekhaale	V
mu	ADP
Bahiti	NN
basie	ADJ
.	PUNCT
Akobosia	V
Aburahamu	NN
mala	CONJ
Bahiti	NN
boosi	DET
ba	ADP
baaba	V
mu	ADP
muse	NN
kwe	ADP
akookwa	NN
eye	ADP
lukoba	NN
lwewe	DET
baulila	V
.	PUNCT
Aloma	V
ali	ADP
""""	PUNCT
Omwami	NN
,	PUNCT
se	ADP
kali	V
kario	DET
tawe	ADP
,	PUNCT
mbulile	V
.	PUNCT
Nakhuele	V
kamaloba	NN
ne	CONJ
libina	NN
lilimo	DET
.	PUNCT
Ndikho	V
khuelesia	V
mumoni	NN
chenywe	PRON
balebe	NN
base	DET
osikhemo	V
omufu	NN
wowo	PRON
.	PUNCT
""""	PUNCT
Nio	ADP
Aburahamu	NN
enama	V
ebweeni	ADV
wewe	PRON
Bahiti	NN
mala	CONJ
aboolela	V
Efuroni	NN
,	PUNCT
babaandu	NN
Betueli	NN
sibala	NN
esio	DET
ne	CONJ
baulila	V
,	PUNCT
ali	ADP
,	PUNCT
""""	PUNCT
Ne	CONJ
kakhali	V
,	PUNCT
nosiima	V
mbilile	V
.	PUNCT
Fukilila	V
kumuruungo	NN
kwase	PRON
mala	CONJ
ngule	V
kamaloba	NN
esikhemo	V
omufu	NN
wase	PRON
.	PUNCT
""""	PUNCT
Efuroni	NN
akobosia	V
Aburahamu	NN
ali	ADP
,	PUNCT
""""	PUNCT
omwami	NN
wase	PRON
mbulile	V
,	PUNCT
kamaloba	NN
kakulikha	V
bitonyi	NN
bie	ADP
fwesa	NN
chimia	ADJ
chine	ADJ
,	PUNCT
bibienebio	NN
bilindwa	V
siina	ADP
akari	CONJ
wae	ADP
ne	CONJ
nawe	PRON
?	PUNCT
Nono	ADP
siikha	V
omufu	NN
wowo	PRON
.	PUNCT
""""	PUNCT
Aburahamu	NN
auliilisiana	V
ne	CONJ
Efuroni	NN
,	PUNCT
mala	CONJ
amukelekela	V
bitonyi	NN
bie	ADP
efwesa	NN
chimia	ADJ
chine	ADJ
nga	ADP
abele	V
omwene	PRON
ne	CONJ
ararirekho	V
Bahiti	NN
ne	CONJ
baulile	V
,	PUNCT
khuloondekhana	ADP
ne	CONJ
bikelo	NN
bie	ADP
baboofuli	NN
ba	ADP
babao	V
biise	ADP
ebio	DET
.	PUNCT
Nio	ADP
kamaloba	NN
koosi	DET
kakaba	V
ka	ADP
Efuroni	NN
mu	ADP
Makipela	NN
,	PUNCT
kakaba	V
ebukwe	NN
owa	ADP
Mamure	NN
,	PUNCT
kaba	V
ka	ADP
Aburahamu	NN
.	PUNCT
Kamaloba	NN
kano	DET
kabamo	V
libina	NN
ne	CONJ
kimirongoro	NN
.	PUNCT
Kamaloba	NN
kamanyikha	V
khuba	V
ka	ADP
Aburahamu	NN
ebweeni	ADJ
we	ADP
Bahiti	NN
boosi	NN
nawe	PRON
baaba	V
mu	ADP
muse	NN
.	PUNCT
Nio	ADP
Aburahamu	NN
asiikha	V
Sara	NN
,	PUNCT
omukhasi	NN
wewe	PRON
,	PUNCT
mu	ADP
libina	NN
mu	ADP
sibala	NN
sia	ADP
Kanaani	NN
.	PUNCT
Bahiti	NN
baeelesia	V
Aburahamu	NN
kamaloba	NN
ne	CONJ
libina	NN
kabe	V
abuundu	NN
e	ADP
khusiikha	V
.	PUNCT
Nono	ADP
Aburahamu	NN
aaba	V
akofuule	V
lukali	ADJ
,	PUNCT
ne	CONJ
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	NN
aaba	V
amubita	V
chikhabi	NN
mu	ADP
bindu	NN
bioosi	NN
.	PUNCT
