WORD	POS
mu	ADP
bunyali	ADJ
bwewe	PRON
buka	
muelesie	V
Enywe	PRON
.	
Sibala	NN
esio	DET
sili	V
ne	CONJ
Li	
.	PUNCT
22	NUM
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
aakhola	V
chingoba	NN
chimboofu	ADJ
lundi	CONJ
chindayi	ADJ
kamaya	NN
nende	CONJ
bie	ADP
khuukia	V
biboofu	ADJ
lundi	CONJ
nicho	DET
mukhombakha	V
Tawe	ADV
.	PUNCT
11	NUM
Lundi	CONJ
sili	ADP
biriisia	V
mu	ADP
sibala	NN
sia	ADP
Misiri	NN
ne	CONJ
khu	ADP
Farao	NN
ne	CONJ
chinju	NN
chichechula	ADJ
bibiindu	NN
bilayi	ADJ
ne	CONJ
enju	NN
Yewe	PRON
.	PUNCT
23	NUM
Akhurusia	V
efwe	PRON
khu	ADP
khwama	V
Misiri	NN
khukhureera	V
efwe	PRON
ano	ADV
Biabwe	PRON
.	PUNCT
Mukhakhole	V
lino	DET
sikila	ADJ
enywe	PRON
ne	CONJ
khukhuelesia	V
efwe	PRON
sibala	NN
Sino	DET
,	PUNCT
nga	ADV
muli	V
batakatifu	NN
ba	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
ne	CONJ
anba	
ne	CONJ
aasuubisia	V
bakuuka	NN
Befwe	PRON
.	PUNCT
Bioosi	DET
,	PUNCT
Wele	NN
Wenywe	PRON
.	PUNCT
Aamurobora	V
Nio	DET
Wele	NN
Omunyali	ADJ
Owa	ADV
Bioosi	DET
,	PUNCT
Wele	NN
enywe	PRON
khukhwama	V
mu	ADP
baandu	NN
be	ADP
khu	ADP
wele	NN
aakhulaka	V
efwe	PRON
khurie	V
kamalaka	NN
sibala	NN
boosi	ADJ
mube	V
babaandu	NN
be	ADP
kumuka	NN
kano	DET
koosi	ADJ
ne	CONJ
khumuria	V
Niye	PRON
.	PUNCT
Khwaaba	V
bwa	
Kwewe	PRON
.	PUNCT
lsmes	
ne	CONJ
khukhola	V
Khurio	DET
,	PUNCT
khuliba	V
bulayi	ADJ
buli	DET
7	NUM
""""	PUNCT
Wele	NN
Omunyali	ADP
Owa	
Bioosi	DET
se	
Iwosi	DET
nio	ADP
achiililile	V
khu	ADP
khuliinda	V
efwe	PRON
aamusiima	V
enywe	PRON
mala	CONJ
aamurobora	V
nga	CONJ
Luno	NN
.	PUNCT
25	NUM
Khwaaba	V
ne	CONJ
khuria	V
buli	DET
Sisii	NN
-	
sikila	CONJ
mwaba	V
bakali	ADJ
khukhila	ADJ
babaandu	NN
ndu	
mu	ADP
burekeerefu	NN
ebweeni	AD[
wa	ADP
Welebabaandi	NN
Tawe	ADV
.	PUNCT
Enywe	PRON
mwaba	V
ekho	
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wewe	PRON
nga	CONJ
lo	
endiiti	ADJ
khu	ADP
sibala	NN
Sioosi	DET
.	PUNCT
Ne	CONJ
kakhali	CONJ
Aakhulaka	V
,	PUNCT
aba	CONJ
silaba	NN
sisiindu	NN
sie	ADP
Buluu	
-	
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
aamusiima	V
enywe	PRON
mala	CONJ
eenya	V
khuliinda	V
liliechu	NN
bo	
nilio	DET
aakhola	V
khu	ADP
bakuuka	NN
Benywe	PRON
.	PUNCT
Babaandu	NN
bo	ADP
Omwami	NN
Omwene	PRON
Lilienelio	DET
nilio	DET
likila	ADJ
Wele	NN
Omunyali	ADJ
Bioosi	DET
ne	CONJ
amuonia	V
enywe	PRON
ne	CONJ
kamaani	NN
""""	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
kewe	PRON
kamakali	ADJ
mala	CONJ
aamukhola	V
mube	V
wenywe	PRON
alamuyila	V
mu	ADP
sibala	NN
nisio	DET
balekhuule	V
khukhwama	ADP
munju	NN
eye	ADP
mucha	V
Khwingisia	V
.	PUNCT
Alaoona	V
chikholo	NN
Bunasioobi	NN
,	PUNCT
khukhwama	ADP
mu	ADP
bunyali	ADJ
chingali	NN
chiili	V
ebweeni	ADP
Wenywe	PRON
.	PUNCT
Alamuo	V
-	
bwa	ADP
Farao	NN
omwami	NN
owa	ADP
Misiri	NN
Khwa	NN
nelamo	V
chikholo	NN
saba	NN
chimboofu	ADJ
lundi	CONJ
ko	ADP
manya	V
muli	DET
Wele	NN
Omunyali	ADJ
Owa	ADP
che	ADP
kamaani	ADJ
khumukhila	V
enywe	PRON
Chi	ADP
-	
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
ali	V
Wele	NN
.	PUNCT
Lundi	CONJ
ali	V
Ruremo	V
.	PUNCT
Chikholo	NN
echo	DET
chili	V
che	ADP
Bahiti	NN
,	PUNCT
Omusuubilifu	NN
.	PUNCT
Aliindanga	V
endakaano	NN
Takirikashi	NN
,	PUNCT
Baamori	NN
,	PUNCT
Bakanaani	NN
,	PUNCT
Bape	V
-	
ne	CONJ
khukhwekesia	V
busiime	NN
bwewe	PRON
bwa	DP
Risi	NN
,	PUNCT
Bahibi	NN
ne	CONJ
Bayebusi	NN
.	PUNCT
2	NUM
Wele	NN
Omunyali	ADJ
buli	DET
ndaalo	NN
mu	ADP
selukho	NN
chingali	ADJ
chaabo	PRON
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
akhare	V
Babaa	V
-	
ba	ADP
bamusiima	V
niye	PRON
ne	CONJ
khuria	V
kamalaka	NN
ndu	
bano	DET
mu	ADP
bunyali	NN
bwenywe	PRON
mala	CONJ
ka	ADP
Kewe	PRON
.	PUNCT
10	NUM
Ne	CONJ
aananga	V
kumunaanio	V
Mubaule	V
.	PUNCT
Mukhoya	V
mubabunisilie	V
Elala	ADJ
.	PUNCT
khwaabo	PRON
babamubiila	V
niye	PRON
mu	ADP
ngila	NN
eye	ADP
Mukhakholakho	V
endakaano	NN
yosi	DET
yosi	DET
ne	CONJ
Khubabunia	V
.	PUNCT
Se	
alekhaanga	V
khuaana	V
Nabo	PRON
,	PUNCT
namwe	CONJ
mubakholele	V
siisa	NN
Tawe	ADV
.	PUNCT
kumunaanio	NN
khwaabo	PRON
babamubiila	V
Mukhakhwanakho	V
ne	CONJ
nabo	PRON
Tawe	ADV
,	PUNCT
lundi	CONJ
Tawe	ADV
.	PUNCT
11	NUM
Khwako	DET
ba	V
barekerefu	NN
khukhola	V
mukhafukiilila	V
babaana	NN
benywe	PRON
Baso	
-	
khuloondekhana	NN
ne	CONJ
kamalaka	NN
niko	DET
ndi	PRON
leeli	
nende	CONJ
bakhaana	NN
bayilana	NN
nabo	PRON
kho	ADP
muelesia	V
enywe	PRON
Luno	NN
.	PRON
Tawe	ADV
Mwakhola	V
Murio	DET
,	PUNCT
babaandu	NN
abo	DET
baliyuusia	V
babaana	NN
benywe	PRON
balekhe	V
Chikhabi	NN
che	ADP
buriaani	NN
khuloonda	V
Wele	NN
Omunyali	ADJ
Owa	ADP
mala	CONJ
basaaye	V
bawele	NN
Babaandi	PRON
Nio	ADP
12	NUM
""""	PUNCT
Mwaaba	V
ne	CONJ
murekeeresia	V
kamalaka	NN
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
Akhamua	V
ka	
kano	DET
mala	CONJ
mwakaliinda	V
ne	CONJ
Khukaria	V
,	PUNCT
mbile	V
enywe	PRON
lirima	NN
mala	CONJ
amubunie	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Khangu	ADJ
murure	V
mu	ADP
Sibala	NN
.	PUNCT
5	NUM
Ne	CONJ
kakhali	CONJ
akhaliinde	V
endakaano	NN
ne	CONJ
khumweke	V
mukhabakholele	V
Muri	DET
:	PUNCT
Mukhatechulake	V
sia	ADP
enywe	PRON
busiime	NN
bwa	ADP
buli	DET
Iwosi	ADJ
,	PUNCT
nga	CONJ
chlalutare	
Chabwe	PRON
,	PUNCT
muumbulake	V
Chinje	
-	
ne	CONJ
asuubisia	V
bakuuka	NN
Benywe	PRON
.	PUNCT
13	NUM
Ala	
ko	
chabwe	PRON
ne	CONJ
khurema	V
bifwaani	NN
biabwe	PRON
musiima	V
enywe	PRON
ne	CONJ
khumubiita	V
enywe	PRON
bia	PRON
wele	NN
Asiera	
.	PUNCT
Lundi	CONJ
mwosie	V
bifwaani	NN
Chikhabi	NN
nio	ADP
amukhole	V
mutasiikhe	V
Khwaba	V
ne	CONJ
khuria	V
buli	DET
siindu	ADJ
mu	ADP
Burekeerefu	NN
ne	CONJ
Nafwe	PRON
,	PUNCT
namwe	CONJ
sisiindu	NN
sle	
buluungi	NN
khwifwe	PRON
nisio	DET
khukhola	V
sili	V
khuloonda	V
buli	DET
siindu	NN
nisio	DET
Wele	NN
akhuboolela	V
Efwe	PRON
