WORD	POS
Nabalaka	V
.	PUNCT
Bekholeele	V
Sifwaani	NN
.	PUNCT
Owa	ADP
Bioosi	DET
akhatimanie	V
chikholo	NN
13	NUM
“	PUNCT
Khutasa	V
Khwako	DET
,	PUNCT
Wele	NN
Omunyali	ADJ
echo	DET
sikila	CONJ
bumayaanu	ADJ
Bwacho	PRON
.	PUNCT
5	NUM
Wele	NN
Owa	ADP
Bioosi	DET
amboolela	V
Ali	DET
,	PUNCT
Naboone	V
ndi	DET
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
se	PRON
babaandu	NN
bano	DET
bali	V
ne	CONJ
Sileka	NN
,	PUNCT
14	NUM
Ndekhe	V
alikho	V
atimania	V
chikholo	NN
chino	DET
ebweeni	ADJ
mala	CONJ
Mbabunie	V
,	PUNCT
nio	PRON
akhabao	V
omundu	NN
wenywe	PRON
sikila	CONJ
buluungi	ADJ
bwenywe	PRON
namwe	CONJ
olibakhebulila	V
lundi	CONJ
Tawe	ADV
.	PUNCT
Ne	CONJ
Ese	PRON
,	PUNCT
nda	
bung'ali	NN
bwenywe	PRON
Tawe	ADV
.	PUNCT
Ne	CONJ
kakhali	CONJ
Ali	DET
khukhola	V
ewe	PRON
obe	V
ekholo	NN
emboofu	ADJ
lundi	CONJ
kho	
akhola	V
ario	DET
sikila	CONJ
bumayaanu	NN
bwe	ADP
eye	ADP
kamaani	NN
khukhila	ADJ
nga	CONJ
nibo	PRON
ne	CONJ
Bali	V
.	PUNCT
chikholo	NN
chino	DET
nio	DET
echusie	V
likhuwa	NN
15	NUM
“	PUNCT
Nio	DET
nayukha	V
nekha	
khukhwama	ADP
nilio	PRON
aalaka	V
bakuuka	NN
benywe	PRON
Aburahamu	NN
khu	ADP
Sikulu	NN
.	PUNCT
Ne	CONJ
naba	V
nasutile	V
kamabaale	NN
Mu	ADP
,	PUNCT
Isaaka	NN
ne	CONJ
Yakobo	NN
.	PUNCT
Khwako	V
manya	V
le	
kabili	NN
kakaandikwakho	V
Endakaano	NN
.	PUNCT
muli	V
Wele	NN
Omunyali	AJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
chimemu	NN
che	ADP
kumulilo	NN
charuranga	V
wenywe	PRON
se	PRON
alikho	V
amuelesia	V
enywe	PRON
Sibala	NN
khukhwama	ADP
mu	ADP
Sikulu	NN
.	PUNCT
16	NUM
Nalola	V
mala	CONJ
la	
sie	
ngakha	
sino	DET
sikila	CONJ
muli	V
baluungi	ADJ
nabona	V
ndi	DET
enywe	PRON
mwaba	V
mwakaluu	
Tawe	ADV
.	PUNCT
Enywe	PRON
muli	V
babaandu	NN
be	ADP
Sileka	NN
.	PUNCT
khane	CONJ
khale	ADJ
mwalekhile	V
niko	PRON
Wele	NN
7	NUM
""""	PUNCT
Mukhebilila	V
nga	CONJ
mwaambia	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
aba	V
ne	CONJ
amula	
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Lirima	NN
Ka	
.	PUNCT
Mwaba	V
mwekholeele	V
sifwaani	NN
sie	ADP
ma	
likali	ADJ
mu	ADP
sichiimi	NN
Tawe	ADV
.	PUNCT
Khukhwama	ADP
euunwa	NN
Endoro	ADJ
.	PUNCT
17	NUM
Nio	ADJ
Ese	PRON
,	PUNCT
namwaa	
khu	ADP
ndaalo	NN
niyo	DET
mwarekukhilakho	V
Khu	ADP
ta	
asi	ADJ
kamabaale	NN
kabili	NN
ke	PRON
kamalaka	NN
khwama	
e	
Misiri	NN
khukhwola	V
khu	ADP
ndaalo	NN
Ako	DET
,	PUNCT
nakaarakakila	V
ebweeni	ADJ
Wenywe	PRON
.	PUNCT
niyo	
mwoleelekho	V
Ano	DET
,	PUNCT
mwaba	V
barengu	NN
18	NUM
Nakona	V
mafumala	NN
ebweeni	ADJ
wa	ADP
Wele	NN
khu	ADP
Niye	
.	PUNCT
8	NUM
Akhaba	CONJ
a	
sikulu	NN
sia	ADP
Sinai	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
nga	CONJ
yaba	V
ne	CONJ
mwaambia	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
nakholanga	V
khu	ADP
ndaalo	NN
kamakhumi	NN
lirima	NN
likali	ADJ
mala	CONJ
aaba	V
eenya	V
Khumubu	
Kane	NN
.	PUNCT
Se	PRON
nalia	V
namwe	CONJ
nanywakho	V
sisii	
nia	
Enywe	PRON
.	PUNCT
Naniina	V
nacha	V
khu	ADP
sikulu	NN
ndu	
Tawe	ADV
.	PUNCT
Nakhola	V
ndio	ADV
sikila	CONJ
enywe	PRON
khukhwakaanila	V
kamabaale	NN
ke	PRON
kama	
bubwoni	NN
bwoosi	DET
nibwo	DET
mwakhola	V
Laka	
,	PUNCT
kamalaka	NN
ke	PRON
endakaano	NN
niyo	
Wele	NN
ebweeni	ADJ
wa	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
Omunyali	ADJ
Owa	ADP
Bioosi	DET
akhola	V
ne	CONJ
Nanywe	PRON
.	PUNCT
si	
mala	CONJ
mwamuambia	V
Lirima	NN
.	PUNCT
19	NUM
Ese	PRON
Namenyayo	V
chindaalo	NN
kamakhumi	NN
kane	NN
naria	V
lirima	NN
lirafu	ADJ
lia	ADP
Wele	NN
munyali	ADJ
mala	CONJ
se	PRON
nalia	V
namwe	CONJ
nanywa	V
sisiindu	NN
Owa	ADP
Bioosi	DET
sikila	CONJ
Enywe	PRON
.	PUNCT
Naria	V
ndi	
siosi	DET
siosi	DET
Tawe	ADV
.	PUNCT
10	NUM
Wele	NN
Omunyali	ADJ
Owa	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
eenya	V
khu	ADP
inta	
Enywe	PRON
.	PUNCT
Ne	CONJ
kakhali	CONJ
biise	NN
Ebio	DET
,	PUNCT
ambulila	V
Ese	PRON
.	PUNCT
20	NUM
Lundi	CONJ
,	PUNCT
Wele	NN
Omunyali	ADJ
Musa	NN
akaanila	V
kamalaka	NN
lundi	CONJ
Ilioosi	ADJ
,	PUNCT
aakhalalila	V
Aruni	NN
luka	NN
aya	
Khumwiira	V
.	PUNCT
Ne	CONJ
kakhali	CONJ
siise	NN
""""	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
seneslo	
nasabila	V
Aruni	NN
Yesi	ADV
,	PUNCT
21	NUM
Ese	PRON
10	NUM
amboolela	V
Ali	DET
,	PUNCT
Becha	V
bipao	NN
bibi	ADJ
bukula	V
sisiindu	NN
Simayaanu	ADJ
,	PUNCT
sifwaani	NN
li	
bie	ADP
kamabaale	NN
nga	CONJ
bie	ADP
Khunyoa	V
.	PUNCT
Lundi	CONJ
unwa	NN
nisio	DET
mwakhola	V
Nasioosia	V
,	PUNCT
khola	V
lisanduku	NN
khukhwama	ADP
khu	ADP
muro	
Arakaka	V
,	PUNCT
nasisia	V
siaba	ADV
sinosie	NN
nga	CONJ
ngooro	NN
mala	CONJ
oniine	V
wiche	V
khu	ADP
sikulu	NN
Huulu	NN
.	PUNCT
Naanya	V
lipukhuulu	NN
elio	DET
mu	ADP
niio	PRON
Ndi	
.	PUNCT
2	NUM
Ndaandika	V
khu	ADP
mabaale	NN
ako	DET
i	
lulwama	ADJ
mu	ADP
Sikulu	NN
.	PUNCT
kamakhuwa	NN
kakaba	V
khu	ADP
mabaale	NN
ke	PRON
Lundi	CONJ
Enywe	PRON
,	PUNCT
mwaambia	V
Wele	NN
khunyoa	V
niko	DET
ewe	PRON
Waara	V
.	PUNCT
Ne	CONJ
ewe	PRON
ocha	V
munyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
khura	V
kamabaale	NN
ako	DET
mu	ADP
Lisaanduku	NN
.	PUNCT
lima	V
nga	CONJ
mwaba	V
Tabera	NN
,	PUNCT
Masa	NN
ne	CONJ
Nio	ADP
nang'oona	V
lisanduku	NN
lie	ADP
roti-Hataaba	NN
.	PUNCT
23	NUM
Ne	CONJ
nga	CONJ
aamuruma	V
kumurongooro	NN
Kumunyaali	ADJ
,	PUNCT
mala	CONJ
nabu	
linkhwama	
Kadeshi-barinea	NN
Namula	
kula	V
kamabaale	NN
kabili	NN
kafwaana	V
nga	CONJ
ke	PRON
a	
muche	V
mubukule	V
sibala	NN
nisio	DET
aaba	
khunyoa	ADJ
mala	CONJ
nakabukula	V
nakayila	V
khu	ADP
is	
alikho	V
amuelesia	V
enywe	PRON
Mwingisie	V
,	PUNCT
Sikulu	NN
.	PUNCT
Ne	CONJ
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
in	
wamukholela	V
Sileka	NN
.	PUNCT
Se	PRON
Mwamusuu	
aandika	V
khu	ADP
mabaale	NN
ako	DET
nga	CONJ
aakho	V
la	
namwe	CONJ
mwamuria	V
Tawe	ADV
.	PUNCT
24	NUM
Mwaba	V
la	
Ekhunyoa	ADJ
.	PUNCT
Akaandikakho	V
kamalaka	NN
barengu	NN
khu	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
likhumi	NN
niko	
aamuboolela	V
enywe	PRON
a	
siku	
u	
khukhwama	ADP
nga	CONJ
ese	PRON
ne	CONJ
mumanya	V
lu	
khukhwama	ADP
mu	ADP
mulilo	NN
khu	ADP
ndaalo	NN
Anywe	V
.	PUNCT
switch	X
niyo	ADV
mwaba	V
ne	CONJ
Mwibusiisie	N
.	PUNCT
Ne	CONJ
Wele	NN
Nio	ADV
nakona	V
mafumala	ADJ
ebweeni	ADJ
wa	ADP
Omunyali	ADJ
Owa	ADP
Bioosi	DET
ambelesia	V
ese	PRON
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
khu	ADP
Ndaa	
kamabaale	NN
Ako	DET
.	PUNCT
5	NUM
Nio	ADV
nayuukha	V
nekha	
In	
kamakhumi	NN
kane	NN
Echo	DET
,	PUNCT
sikila	CONJ
Wele	NN
khukhwama	ADP
khu	ADP
Sikulu	NN
.	
Ese	PRON
nara	V
kama	
Omunyali	ADDJ
Owa	ADP
Bioosi	DET
a	
aba	CONJ
abisiisie	V
baale	
ako	DET
mu	ADP
lisanduku	NN
nilio	ADV
naba	V
ne	CONJ
khumubunia	V
Enywe	PRON
.	PUNCT
26	NUM
Ne	CONJ
kakhali	CONJ
ese	PRON
Ng'oonile	V
.	PUNCT
Kamabaale	NN
kali	ADV
ano	DET
nga	CONJ
Wele	NN
hasaba	NN
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
Ndi	
,	PUNCT
Omunyali	ADJ
Owa	ADP
Bioosi	DET
ne	CONJ
Andaka	V
Omwami	NN
WELE	NN
,	PUNCT
okhabunia	V
Babaa	V
Baisiraeli	NN
bakeenda	V
khukhwama	ADP
du	
bowo	
ne	
kumukabwa	NN
kwowo	PRON
Tawe	ADV
Beeroti	NN
Bene	PRON
yakaani	
khukhwola	V
Moses	NN
Twe	
wamwene	PRON
owabareesia	V
Khukhwa	
Aruni	NN
aafwiila	V
ebweeneyo	ADV
mala	CONJ
ma	
Misiri	NN
ne	CONJ
kamaani	NN
kowo	PRON
kamakali	ADJ
Aasiikhwayo	V
,	PUNCT
Omwana	NN
wewe	PRON
Eliesa	NN
aabu	
ne	CONJ
Bunyali	NN
.	PUNCT
27	NUM
Khebulila	V
bakholi	NN
bowo	PRON
kula	V
bubweyaangu	NN
bwewe	PRON
nga	CONJ
Omusaayi	NN
.	PUNCT
Aburahamu	NN
,	PUNCT
Isaaka	NN
ne	CONJ
Yakobo	NN
mala	CONJ
Baama	V
ebweeneyo	ADV
bacha	V
Kutikota	NN
mala	CONJ
okhaloleelesia	V
sileka	NN
sie	ADP
babaandu	NN
bachiililila	V
boola	V
Yotibata	NN
,	PUNCT
abuundu	NN
alayi	ADJ
bano	DET
Namwe	CONJ
,	PUNCT
bubi	ADJ
ne	CONJ
bubwoni	NN
Bwa	ADP
e	
Kameechi	NN
.	PUNCT
8	NUM
Biise	NN
Ebio	DET
,	PUNCT
Wele	NN
Omunyali	ADJ
hwe	
Tawe	ADV
.	PUNCT
28	NUM
Wakhola	V
Orio	ADV
,	PUNCT
be	PRON
mu	ADP
sibala	NN
Owa	ADP
Bioosi	DET
arobora	V
ekholo	NN
eya	ADP
Lawi	NN
nimwo	ADP
wakhurusiamo	V
baliloma	NN
Bali	DET
,	PUNCT
khusuta	V
Lisanduku	NN
lie	ADP
ndakaano	NN
eya	ADP
""""	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
se	PRON
anyala	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
.	PUNCT
Benyekha	V
khubayila	V
mu	ADP
sibala	NN
nisio	DET
aabalaka	V
tawe	ADV
khukholela	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
sikila	CONJ
beele	
Ababiila	
.	PUNCT
Abarusia	V
e	
Misiri	NN
si	
ne	CONJ
khufumia	V
lisina	NN
liewe	PRON
khukhwola	V
Wie	
abeerere	V
mu	ADP
Sichiimi	NN
Kakhaba	CONJ
Luno	NN
Khwako	DET
Balawi	NN
se	PRON
bali	DET
ne	CONJ
sitonyi	NN
Mario	
babaandu	NN
bano	DET
bali	DET
Babowo	PRON
,	PUNCT
siosi	ADJ
siosi	ADJ
namwe	CONJ
kumukabwa	NN
alala	ADJ
ne	CONJ
nibo	PRON
ewe	PRON
warusia	V
mu	ADP
Misiri	NN
ne	CONJ
bunyali	NN
bawandaayabwe	NN
Tawe	ADJ
.	PUNCT
Wele	NN
Omunyali	ADJ
bwowo	PRON
bukali	ADJ
ne	CONJ
Kamaani	NN
.	PUNCT
Owa	ADP
Bioosi	DET
ali	DET
kumukabwa	NN
kwabwe	PRON
nga	CONJ
