WORD	SPEECH TAG
aaba	V
nabwo	PRON
khu	ADP
Raeli	NN
.	PUNCT
Nio	ADP
Yakobo	NN
aboolela	V
Labani	NN
ali	ADP
,	PUNCT
""""	PUNCT
Namalile	V
siise	NN
siase	DET
,	PUNCT
mbe	V
omukhasi	NN
wase	DET
mala	ADP
mbe	V
naye	DET
,	PUNCT
""""	PUNCT
Nio	CONJ
Labani	NN
abuusia	V
babaandu	NN
be	ADP
abwenao	NN
boosi	PRON
alala	ADV
mala	ADP
abakholela	V
naikara	NN
eye	ADP
siselelo	NN
.	PUNCT
Ne	CONJ
kakhali	CONJ
ekolooba	NN
ao	DET
,	PUNCT
Labani	NN
abukula	V
omukhaana	NN
wewe	DET
Lea	NN
mala	ADP
amuyilila	V
Yakobo	NN
,	PUNCT
Yakobo	NN
aaba	V
naye	PRON
.	PUNCT
{	PUNCT
Labani	NN
abukula	V
omukhaana	NN
,	PUNCT
nasioobi	NN
wewe	DET
bali	ADO
Silipa	NN
aelesia	V
Lea	NN
ache	V
amukholelenge	V
.	PUNCT
}	PUNCT
Ne	CONJ
nga	ADP
bwasia	V
,	PUNCT
Yakobo	NN
amanya	V
ali	ADP
Lea	NN
niye	V
.	PUNCT
Areeba	V
Labani	NN
ali	ADP
,	PUNCT
""""	PUNCT
Siina	ADJ
nisio	ADP
ukholele	V
sino	DET
?	PUNCT
Se	ADP
nakhukholeele	V
sikila	CONJ
Raeli	NN
ta	ADP
ku	ADP
?	PUNCT
Siina	ADJ
sikila	V
nono	DET
ne	ADP
umbea	V
?	PUNCT
""""	PUNCT
Labani	NN
amukobosia	V
ali	ADP
,	PUNCT
se	ADP
khukholanga	V
khurio	DET
mu	ADP
sibala	NN
siefwe	PRON
tawe	ADP
.	PUNCT
Omukhaana	NN
omuro	ADJ
se	ADP
achichanga	V
munju	NN
,	PUNCT
omukhulu	ADJ
wewe	PRON
ne	CONJ
asiili	V
tawe	ADP
.	PUNCT
Liinda	V
lichuuma	ADJ
lie	ADP
kumuyimo	NN
kwe	ADP
khukhwana	V
kwa	ADP
yuno	DET
liwe	ADP
,	PUNCT
mala	ADP
khulakhua	V
okundi	PRON
yesi	ADP
,	PUNCT
khulwe	ADJ
kumuruungo	NN
kwe	ADP
bukholi	NN
bwe	ADP
kimiko	ADV
kikindi	DET
saba	ADP
.	PUNCT
Yakobo	NN
akhola	V
ario	ADP
.	PUNCT
Amala	V
lichuuma	ADV
lie	ADP
kumuyimo	NN
kwe	ADP
khukhwana	V
ne	CONJ
Lea	NN
nio	ADP
Labani	NN
amua	V
omukhaana	NN
wewe	DET
Raeli	NN
abe	V
omukhasi	NN
wewe	DET
.	PUNCT
{	PUNCT
Labani	NN
aelesia	V
Raeli	NN
omukhaana	NN
wewe	DET
omukholi	NN
bali	ADP
Biliia	NN
nga	ADP
omukholi	NN
wewe	DET
.	PUNCT
]	PUNCT
Nio	CONJ
Yakobo	NN
aba	V
ne	ADP
Raeli	NN
yesi	ADP
mala	ADP
amusiima	V
lukali	ADV
khukhila	ADP
Lea	NN
.	PUNCT
Yakobo	NN
akholela	V
Labani	NN
kimiko	ADV
kikindi	DET
saba	ADP
.	PUNCT
Babaana	NN
nibo	ADP
Yakobo	NN
asaala	V
Nga	ADP
Wele	NN
 Omunyali	NN
Owa	ADP
Bioosi	NN
abona	V
ali	ADP
Lea	NN
aaba	V
nabulobe	ADJ
,	PUNCT
amwikula	V
enda	NN
,	PUNCT
ne	CONJ
Raeli	NN
aba	V
omukumba	ADJ
.	PUNCT
Lea	NN
aesia	V
mala	ADP
asaala	V
omwana	NN
owe	ADP
sisoleeli	ADJ
amutiukha	V
ali	ADP
,	PUNCT
Rubeni	NN
sikila	CONJ
aloma	V
ali	ADP
,	PUNCT
""""	PUNCT
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NNN
abone	V
sinyaasio	V
siase	PRON
mala	CONJ
ngali	ADP
luno	ADV
omuseecha	NN
wase	PRON
alasima	V
.	PUNCT
""""	PUNCT
Aesia	V
lundi	CONJ
mala	ADP
asaala	V
omwana	NN
owe	ADP
sisoleeli	ADJ
,	PUNCT
aloma	V
ali	ADP
,	PUNCT
""""	PUNCT
Sikila	CONJ
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
aulila	V
ali	ADP
nabiilwa	V
,	PUNCT
ambeele	V
omwana	NN
owe	ADP
