WORD	POS
tawe	ADV
.	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
lukoba	NN
olwo	DET
bubweyaangu	NN
bwe	ADP
khu	ADP
wenywe	PRON
owamureesia	V
enywe	PRON
khukhwa	V
reerao	V
kumuleembe	NN
akari	ADP
wenywe	PRON
ma	
e	
Misiri	NN
,	PUNCT
ali	CONJ
nanywe	PRON
.	PUNCT
2	NUM
Ne	CONJ
muchiile	V
nabo	PRON
.	PUNCT
11	NUM
Baaba	V
ne	CONJ
bafukiilila	NN
kumulee	
mwiie	NN
,	PUNCT
omusaayi	NN
eecha	V
ebweeni	ADP
mala	CONJ
mbe	V
mala	CONJ
bekula	V
bilibwa	NN
biabwe	PRON
sikila	CONJ
alomalome	V
ne	CONJ
banamae	NN
.	PUNCT
Akhamuboo	
Enywe	PRON
,	PUNCT
babaandu	NN
be	ADP
lukoba	NN
olwo	DET
boosi	DET
lele	
enywe	PRON
ali	CONJ
Baisiraeli	NN
Rekeeresia	V
!	PUNCT
balaba	V
banasioobi	NN
benywe	PRON
Ne	CONJ
kakhali	CONJ
Endaalo	NN
yino	DET
mulikho	V
mucha	V
khuupana	V
babaandu	NN
be	ADP
lukoba	NN
olwo	DET
ne	CONJ
bakhafukii	NN
ne	CONJ
basiku	NN
benywe	PRON
Mukhafwa	V
kimiooyo	NN
lila	V
khuuba	V
ne	CONJ
kumuleembe	NN
ne	CONJ
nanywe	PRON
tawe	ADV
,	PUNCT
mukhaba	V
baari	NN
khu	ADP
basiku	NN
benywe	PRON
tawe	ADV
ne	CONJ
kakhali	CONJ
baarobora	V
khu	ADP
khuu	ADP
tawe	ADV
,	PUNCT
namwe	CONJ
mwareenga	V
mwaayaaya	V
pana	
,	PUNCT
botook	
helela	
lukoba	NN
olwo	DET
.	PUNCT
13	NUM
Wele	NN
Tawe	ADV
,	PUNCT
4	NUM
sikila	CONJ
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Omunyali	ADV
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
ne	CONJ
Wele	NN
wenywe	PRON
alikho	V
acha	V
nanywe	PRON
mala	CONJ
ara	V
lukoba	NN
olwo	DET
mu	ADP
bunyali	NN
bwenywe	PRON
,	PUNCT
alamupanila	V
mala	CONJ
amuelesie	V
enywe	PRON
yiira	V
buli	ADV
mundu	NN
owe	ADP
siseecha	NN
olimo	V
.	PUNCT
Bukhili	NN
.	PUNCT
Ne	CONJ
kakhali	CONJ
munyala	V
mwabukula	V
5	NUM
""""	PUNCT
Banamae	NN
bakhulu	NN
bakhalomalo	
bakhasi	NN
ne	CONJ
babaana	
,	PUNCT
bibiaayo	NN
nende	CONJ
buli	
me	ADV
khu	ADP
baandu	NN
bali	V
Aliio	V
omundu	NN
ano	DET
siindu	NN
siili	V
mu	ADP
lukoba	NN
.	PUNCT
Munyala	V
mwa	ADP
owombaakhe	V
enju	NN
embia	ADJ
mala	CONJ
akhaakira	V
lia	ADP
buli	DET
siindu	NN
sie	ADP
basiku	NN
benywe	PRON
.	PUNCT
Wele	NN
ebweeni	ADP
wa	ADP
Wele	NN
mu	ADP
lisaaya	NN
tawe	ADV
?	PUNCT
Aaba	V
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
naliio	V
akhoya	V
ache	V
engo	NN
.	PUNCT
Lekha	V
akhole	V
amueleesie	V
enywe	PRON
.	PUNCT
15	NUM
Mulakholela	V
murio	DET
ario	DET
,	PUNCT
ne	CONJ
busa	ADV
akhola	V
ario	V
eererwa	V
mwiie	NN
,	PUNCT
chingoba	
choosi	DET
chiili	V
aleeyi	ADJ
,	PUNCT
chikhabi	NN
mala	CONJ
omundu	NN
okundi	PRON
aana	V
enju	NN
yewe	PRON
che	ADP
chikholo	NN
chiili	V
siimbi	ADJ
ne	CONJ
nanywe	PRON
eyo	DET
ebweeni	ADP
wa	ADP
Wele	NN
mu	ADP
lisaaya	NN
.	PUNCT
Aliio	V
Tawe	ADV
.	PUNCT
omundu	NN
yesi	PRON
yesi	PRON
ano	DET
owabialile	V
busa	ADV
16	NUM
""""	PUNCT
Ne	CONJ
nga	CONJ
ne	CONJ
muaamba	V
chingoba	NN
ari	V
liruuti	NN
lie	ADP
kimisabibu	NN
,	PUNCT
ne	CONJ
akhanyoola	V
mu	ADP
sibala	NN
nisio	DET
Wele	NN
Omunyali	ADJ
Owa	ADP
bubweyaangu	NN
bwe	ADP
khubuta	V
kimisabibu	
Bioosi	DET
,	PUNCT
 Wele	NN
wenywe	PRON
alikho	V
amuelesia	V
,	PUNCT
mukhalekhakho	V
sisiindu	NN
siosi	PRON
siosi	PRON
ne	CONJ
babisia	V
kimisaango	NN
kie	ADP
bulomani	NN
ne	CONJ
bura	
ili	
silamu	ADJ
tawe	ADV
.	PUNCT
17	NUM
Bunisilia	V
elala	ADJ
babaa	V
ngani	
.	PUNCT
Ne	CONJ
Basaakhulu	NN
boosi	DET
khukhwama	ADP
ndu	
boosi	DET
:	PUNCT
Bahiti	NN
,	PUNCT
Baamori	NN
,	PUNCT
Bakanaani	NN
,	PUNCT
mu	ADP
lukoba	NN
luuli	V
siimbi	ADV
lukali	ADV
abuundu	NN
niio	DET
laperisi	NN
nende	CONJ
Bahibi	NN
ne	CONJ
Bayebusi	NN
nga	CONJ
kumubili	NN
kwo	ADP
mundu	NN
oweriirwe	ADJ
,	PUNCT
balasaa	
Wele	NN
Omunyali	ADJ
Owa	DP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
bila	
kamakhono	NN
kabwe	PRON
khu	ADP
mosoti	
niyo	DET
ne	CONJ
alaka	V
.	PUNCT
18	NUM
Beere	V
nio	ADP
bakhamweyikia	V
bakhonyela	V
mu	ADP
litooma	NN
.	PUNCT
Barusie	V
buloli	NN
enywe	PRON
khukhola	V
bibiindu	NN
biabwe	PRON
bioosi	DET
ne	CONJ
baloma	V
bali	D
Efwe	PRON
se	
khwerire	V
omundu	NN
khusinya	V
nibio	DET
bakholelanga	V
bawele	V
yuno	DET
tawe	ADV
lundi	CONJ
se	ADP
khwaboone	V
ne	CONJ
bamwii	
le	
babwe	PRON
tawe	ADV
.	PUNCT
Mwakhola	V
Murio	DET
,	PUNCT
aba	V
ra	V
tawe	ADV
.	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
beela	
mukhola	V
bubwoni	NN
khu	ADP
Wele	NN
Omunyali	ADJ
Isiraeli	NN
babaandu	NN
bowo	PRON
nibo	PRON
wareesia	V
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Wenywe	PRON
.	PUNCT
barura	V
Misiri	NN
.	PUNCT
Khubeele	V
,	PUNCT
mala	CONJ
okhabalila	V
""""	PUNCT
Ne	CONJ
mubotook	
helela	
lukoba	NN
khu	ADP
Isiraeli	NN
mu	ADP
khwirwa	V
khwo	
mundu	NN
okhali	V
we	ADP
biise	NN
bileeyi	ADJ
ne	CONJ
khulwibwaakala	V
ne	CONJ
kamakhiikha	ADJ
yuno	DET
tawe	ADJ
Ne	CONJ
mukholile	V
no	
mulubukule	V
,	PUNCT
mukharema	V
kimi	
murio	DET
mulabeelwa	V
bubi	NN
bwenywe	PRON
Nio	ADP
mu	ADP
Fongooro	
Tawe	ADV
.	PUNCT
Munyala	V
mwalia	V
khukhole	V
niko	DET
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
kamatuunda	NN
kakio	
.	PUNCT
Kimirongooro	NN
se	
enya	V
semulabalilwa	V
mu	ADP
bwiri	NN
bwo	ADP
mundu	NN
kill	X
basiku	NN
benywe	PRON
tawe	ADJ
Ne	CONJ
kakhali	CONJ
oyo	DET
tawe	ADV
""""	PUNCT
The	X
Bi	
!	PUNCT
munyala	V
mwarema	V
kimirongooro	NN
nikio	PRON
mumanya	V
muli	V
se	
kili	V
kie	ADP
kamatuunda	NN
Khuloondekhana	CONJ
Ne	CONJ
bakhasi	NN
tawe	ADV
mala	CONJ
mukirumikhire	V
khuyaba	V
baambiilwe	V
mwiie	NN
ne	CONJ
khubuusia	V
liloba	NN
lie	ADP
khu	ADP
Ne	CONJ
mucha	V
mwiie	NN
khu	ADP
khuupana	V
ne	CONJ
khwibuulilamo	V
khukhwola	V
nga	CONJ
lukoba	NN
basiku	NN
benywe	PRON
,	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
ne	CONJ
luambwa	V
Wele	NN
wenywe	PRON
alimuelesia	V
enywe	PRON
bukhi	NN
mala	CONJ
mubabukule	V
nga	CONJ
baboe	V
Mulala	NN
Omwiiri	NN
okhamanyikhaane	ADJ
tawe	ADV
khwinywe	PRON
ne	CONJ
aboone	V
omukhasi	NN
owe	ADP
lukoba	NN
Omundu	NN
anyoolekha	V
ne	CONJ
erere	V
ndo	
lulayi	ADJ
mu	ADP
baboe	V
abo	DET
anyala	V
amukhwa	V
we	ADP
mu	ADP
lukoongo	NN
mu	ADP
sibala	NN
nisio	PRON
mala	CONJ
oyo	PRON
aaba	V
omukhasi	NN
wewe	PRON
Mubu	
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
kule	
omuyile	V
engo	NN
wowo	PRON
Ebweeneyo	PRON
alikho	V
acha	V
khumuelesia	V
mala	CONJ
enywe	PRON
alabeka	V
lichuune	NN
liewe	PRON
mala	CONJ
akhale	V
kama	
se	
mwamanyile	V
omwiirire	V
tawe	ADJ
Kaaba	V
Tere	
Ekaluukhasie	V
Chingubo	NN
.	PUNCT
Alamenya	V
Kario	DET
,	PUNCT
aba	V
babemeelesi	NN
ne	CONJ
bakhalaki	NN
munju	NN
mwowo	PRON
alililemo	V
paapa	NN
ne	CONJ
maawe	PRON
benywe	PRON
banyala	V
barura	V
bache	V
mala	CONJ
bapii	
khu	ADP
mulala	NN
Enyuma	ADP
onyala	V
buleeyi	ADJ
khukhwama	ADP
kumubili	NN
wamukhwa	V
aaba	V
omukhasi	V
wowo	PRON
.	PUNCT
Alaba	V
kunyoolekhe	V
khukhwola	V
khu	ADP
buli	DET
lukoba	NN
omukhasi	NN
wowo	PRON
ne	CONJ
ewe	PRON
olaba	V
omusee	NN
khu	ADP
ngoba	NN
chiili	V
siimbi	ADJ
Babemeelesi	NN
be	ADP
cha	ADP
wewe	PRON
.	PUNCT
Ne	CONJ
okhasiimisibwa	V
ne	CONJ
naye	PRON
lukoba	NN
luli	V
siimbi	ADJ
khukhila	ADJ
chichiindi	PRON
khu	ADP
tawe	ADV
,	PUNCT
mulekhuule	V
ache	V
osi	PRON
osi	PRON
niio	ADV
enya	V
.	PUNCT
Khwola	V
niio	ADV
kumubili	NN
kwanyooleekha	v
Se	
okhoyeele	V
omukusie	V
namwe	ADV
omukhole	V
balarobora	V
emasoti	NN
