WORD	POS
Kileati	NN
, 	PUNCT
ne 	CONJ
Bashani 	NN
sioosi 	ADJ
nisio 	PRON
Oku 	
khukhatiila 	V
tawe	ADV
. 	PUNCT
Khwatiila	V
chingoba 	NN
aba 	
ne 	CONJ
amiia 	NN
lukoongo 	NN
lwa 	DET
Arikobu 	NN
lwoo 	DET
choosi 	ADJ
alala 	ADV
kamakhumi 	NN
sita	NN
, 	PUNCT
ne 	CONJ
Bashani 	NN
siaba 	V
siamanyikhana 	V
nga 	ADV
lwa 	DET
Arikobu 	NN
lwosi 	DET
niio 	DET
Omwami 	NN
sibala 	NN
sie 	ADP
Barefaimu	NN
, 	PUNCT
14	NUM
Yairi 	NN
khukhwama 	ADP
Oku 	NN
Amiianga	NN
. 	PUNCT
""""	PUNCT
Chingoba 	NN
chino 	PRON
choosi 	ADJ
mu 	ADP
kholo 	NN
eya 	ADP
Manase 	NN
abukula 	V
lukoongo 	NN
chaba 	V
chabotookhelelwa 	V
ne 	CONJ
lisiisi 	NN
lileeyi 	ADJ
lwoosi 	ADJ
lwa 	PRON
Arikobu	NN
, 	PUNCT
Bashani	NN
, 	PUNCT
khucha 	V
lukali	ADV
, 	PUNCT
bilibwa 	NN
bileeyi 	ADJ
ne 	CONJ
bichuuma 	NN
khukhwola 	V
khu 	ADP
lwakha 	NN
lwa 	PRON
Keshuri 	NN
ne 	CONJ
bibiikala 	V
bilibwa	NN
. 	PUNCT
Lundi 	ADV
biabao 	V
bireke	NN
Maaka	
. 	PUNCT
Atiuukha 	V
birekere 	NN
ebio 	DET
lisina 	NN
re 	
bikali 	ADJ
bikhaba 	V
ne 	CONJ
biabotookhelesibwa 	V
liewe	PRON
. 	PUNCT
Abitiuukha 	NN
ali 	DET
Hafoti-yairi	NN
mala 	CONJ
ne 	CONJ
kamasiisi 	NN
tawe	ADV
. 	PUNCT
“	PUNCT
Khwababunia 	V
elala 	ADJ
bisimanyikhana 	ADJ
busa 	
birio 	
khukhwola 	V
nga 	ADV
khwakhola 	V
omwami 	NN
Sihoni 	NN
owa 	ADP
luno	ADV
) 	PUNCT
Heshiboni	NN
, 	PUNCT
khwonakaka 	V
buli 	ADJ
lukoba	NN
, 	PUNCT
15	NUM
""""	PUNCT
Naelesia 	V
be 	ADP
nju 	NN
eya 	ADP
Makiri 	NN
khu 	ADP
khwabunia 	V
baseecha	NN
, 	PUNCT
bakhasi 	NN
ne 	CONJ
babaa	V
khwama 	V
mu 	ADP
kholo 	NN
eya 	ADP
Manase 	NN
kamaloba 	NN
na	CONJ
. 	PUNCT
""""	PUNCT
Ne 	CONJ
kakhali 	CONJ
khwabukula 	V
chikhaafu 	NN
ka 	
Kileati	NN
. 	PUNCT
16	NUM
Ne 	CONJ
khu 	ADP
kholo 	NN
cha 	ADP
Rubeni 	NN
ne 	CONJ
choosi 	ADJ
ne 	CONJ
kimiaandu 	NN
kie 	ADP
mungoba	NN
. 	PUNCT
Kati 	NN
nabaelesia 	V
sibala 	NN
sisiama 	ADP
khu 	ADP
Kilea 	NN
“	PUNCT
Nono 	CONJ
siise 	NN
esio 	DET
khwanuula 	V
babaa	V
- 	
ti 	
khukhwola 	V
khu 	ADP
litooma 	NN
lia 	ADP
Arinoni	NN
. 	PUNCT
mi 	
be 	PR
Baamori 	NN
babili 	NN
abo 	DET
sibala 	NN
siili 	ADP
Akari 	ADP
we 	ADP
litooma	NN
niio 	DET
aaba 	V
lulwakha 	NN
Iwabwe 	PRON
khukhwola 	ADP
khu 	ADP
luuchi 	NN
lwa 	ADP
engelekha 	ADJ
we 	ADP
luluuchi 	NN
lwa 	ADP
Yoritani	NN
, 	PUNCT
siba 	NN
vabokiniio	V
lulwakha 	NN
lwe 	PRON
Baamoni 	NN
Lwaba	V
. 	PUNCT
la 	
silayi 	ADJ
sie 	ADP
bikulu 	NN
bia 	ADP
Lebanoni	NN
' 	PUNCT
sowie 	
hubeka 	
lwe 	ADP
mumbo 	NN
lulwakhalwola 	V
khu 	ADP
26	NUM
""""	PUNCT
Ne 	CONJ
kakhali 	CONJ
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
huuchi 	
lwa 	ADP
Yoritani	NN
, 	PUNCT
lwacha 	V
khukhwama 	ADP
Bioosi 	ADJ
ambambila 	V
lirima 	NN
sikila 	CONJ
enywe 	PRON
khu 	ADP
nyanja 	NN
eya 	ADP
Kalilaya 	NN
lubeka 	NN
lwe 	ADP
ebu	
- 	
mala 	CONJ
amboolela 	V
ali	DET
,	PUNCT
'	PUNCT
Wanyalile 	V
Orio	DET
! 	PUNCT
Haswa	
, 	PUNCT
Iwekha 	
khukhwola 	V
khu 	ADP
nyanja 	NN
Okhararakho 	V
khu 	ADP
kano 	DET
lundi 	
tawe	ADV
! 	PUNCT
27	NUM
Cha 	V
ya 	ADP
Araba	NN
, 	PUNCT
yaani 	
enyanja 	NN
eya 	ADP
Chumbe 	NN
khu 	ADP
ndeleelwa 	NN
khwe 	PRON
sikulu 	NN
sia 	APD
Pisika	NN
. 	PUNCT
Ne 	CONJ
khukhwola 	V
khu 	ADP
miikha 	NN
kia 	ADP
Pisika 	NN
Lube	V
- 	
Wolilekho	V
, 	PUNCT
lola 	V
ebunaswa	NN
, 	PUNCT
Ebunafubo	NN
, 	PUNCT
kalwe 	
ebukwe	NN
ne 	CONJ
mumbo	NN
. 	PUNCT
Loleelesia	V
bulayi 	ADJ
Ne 	CONJ
siise 	NN
esio	DET
, 	PUNCT
namulaka 	V
ndi	CONJ
, 	PUNCT
nisio 	PRON
obona	V
, 	PUNCT
sikila 	CONJ
ewe 	PRON
se 	V
olambukha 	V
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	DET
, 	PUNCT
Wele 	NN
luluuchi 	NN
lwa 	ADP
Yoritani 	NN
luno 	DET
tawe	ADV
. 	PUNCT
28	NUM
Ne 	CONJ
wenywe 	PRON
amuelesie 	V
enywe 	PRON
sibala 	NN
sino 	DET
kakhali 	CONJ
eelesia 	V
Yoshua 	NN
kamalaka 	NN
mala 	CONJ
mu 	
menyemo	V
. 	PUNCT
Ra 	V
mu 	ADP
baandu 	NN
benywe 	PRON
omuremo	V
kumwoyo 	NN
omutinyilisie	V
. 	PUNCT
bellie 	
kamaani 	NN
ke 	ADP
liie 	PRON
boosi 	ADJ
barangi	NN
- 	
Niye 	PRON
olemeelela 	V
babaandu 	NN
bano 	DET
mala 	CONJ
e 	
ebweeni	ADP
we 	ADP
Baisiraeli	NN
. 	PUNCT
19	NUM
Ne 	CONJ
kakhali 	CONJ
banyoole 	V
kamaloba 	NN
niko 	DET
olabona 	V
ako	DET
.	PUNCT
' 	PUNCT
bakhasi 	NN
benywe 	PRON
bong'ene	ADJ
, 	PUNCT
ne 	CONJ
babaana 	NN
ne 	CONJ
29	NUM
Nio 	DET
khwasikala 	V
mwitooma 	NN
lilialoleele 	ADJ
chikhaafu 	NN
(	PUNCT
manyile 	V
ndi 	CONJ
muli 	V
ne 	CONJ
chikhaa	
- 	
la 	
lukoba 	NN
lwa 	ADP
Beti-peori	NN
.	PUNCT
""" "	PUNCT
ole 	
fu 	
chingali	ADJ
) 	PUNCT
balasikala 	V
enyuma 	ADP
mungoba 	NN
nicho 	V
muelesie 	V
enywe	PRON
. 	PUNCT
20	NUM
Mukhole 	V
murio 	DET
Musa 	NN
aboolela 	V
Baisiraeli 	NN
barie 	V
Wele 	NN
khukhwola 	V
nga 	CONJ
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Nio 	DET
Musa 	NN
aboolela 	V
babaandu 	NN
ali	DET
, 	PUNCT
Bioosi 	ADJ
ne 	CONJ
ayeeta 	V
babasienywe 	PRON
ne 	CONJ
bengi	
Baisiraeli	NN
ria 	
kamalaka 	NN
koosi 	ADJ
niko 	DET
Ta 	DET
mu 	ADP
maloba 	NN
niko 	V
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
ndikho 	PRON
mwekisia 	V
enywe 	PRON
mala 	CONJ
mukho 	
Bloosi	
, 	
Wele 	NN
wenywe 	PRON
abaelesia 	V
engelekha 	NN
le 	
nga 	CONJ
kenyekha	V
. 	PUNCT
Mwakhola 	V
Murio	DET
,	PUNCT
Wa	ADP
Yoritani	NN
. 	PUNCT
Enyuma 	NN
wako 	PRON
munyala 	V
mulayindila 	V
mala 	CONJ
mwingile 	NN
ne 	CONJ
khumenya 	V
mwakobola 	V
buli 	ADJ
mulala 	NN
mu 	ADP
maloba 	NN
kewe 	PRON
mu 	ADP
sibala 	NN
nisio 	DET
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioo 	DET
niko 	DET
namuelesia	V
.	PUNCT
' 	PUNCT
Wele 	NN
owe 	PRON
bakuuka 	NN
benywe 	PRON
alikho 	V
""""	PUNCT
Ne 	CONJ
nalaka 	V
Yoshua 	NN
Ndi	DET
, 	PUNCT
'	PUNCT
Wabona 	V
Amuelesia	V
. 	PUNCT
2	NUM
Mukhatasakho 	V
liosi 	PRON
liosi 	PRON
khu 	ADP
koosi 	ADJ
niko 	DET
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	DET
niko 	DET
ese 	PRON
mulakile 	V
tawe	ADV
, 	PUNCT
lundi 	CONJ
mukharu 	
si 	
Wele 	NN
wowo 	PRON
akholela 	V
babaami 	NN
babili 	NN
siakho 	
liosi 	PRON
liosi 	PRON
tawe	ADV
. 	PUNCT
Ria 	V
kamalaka 	NN
ka 	ADP
abo	DET
, 	PUNCT
Sihoni 	NN
ne 	CONJ
Oku	NN
. 	PUNCT
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	ADJ
, 	PUNCT
Wele 	NN
Wenywe	PRON
, 	PUNCT
Bioosi 	ADJ
akhakhole 	V
busa 	ADJ
ario 	DET
khu 	ADP
bwami 	NN
niko 	DET
muelesie 	V
enywe	PRON
. 	PUNCT
Enywe 	PRON
mwabene 	PRON
bwoosi 	ADJ
nibwo 	DET
muchamo	V
. 	PUNCT
22	NUM
Okhabaria 	V
mwabona 	V
niko 	DET
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	ADJ
tawe 	ADV
sikila 	CONJ
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	DET
, 	PUNCT
si 	
akhola 	V
a 	
sikulu 	NN
sia 	ADP
Baali-peori	NN
. 	PUNCT
Eera 	V
Wele 	NN
wenywe 	PRON
alamupanila	V
.	PUNCT
' 	PUNCT
buli 	DET
mundu 	NN
owasaaya 	V
Baali	DET
, 	PUNCT
ne 	CONJ
kakhali 	CONJ
enywe 	PRON
mumwasuubila 	V
Wele 	NN
Omunyali 	ADJ
Musa 	NN
se 	
afukiililwa 	V
khukhwingila 	V
Owa 	ADP
Bioosi	DET
. 	PUNCT
Wele 	NN
wenywe 	PRON
mu 	ADP
siili 	
balam 	
Hilmo 	
mu 	ADP
Kanaani 	NN
taweet 	
khukhwola 	ADP
endaalo 	NN
yino	ADV
. 	PUNCT
""""	PUNCT
Nio 	DET
nasaba 	V
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
5	NUM
""""	PUNCT
Lola 	V
ese 	PRON
namwekisia 	V
enywe 	PRON
kamala 	
Bioosi 	ADJ
ne 	CONJ
mwekoonjelela 	V
ndi	DET
, 	PUNCT
24	NUM
'	PUNCT
Ee 	
ka 	
koosi 	ADJ
nga 	CONJ
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	ADJ
, 	PUNCT
Omwami 	NN
WELE	NN
, 	PUNCT
ewe 	PRON
niwe 	DET
orakikhe 	V
khu	ADP
- 	
Wele 	NN
wase 	PRON
ne 	CONJ
aandaka	V
, 	
mukhoya 	V
mukho 	
Khunjekesia 	V
ese 	PRON
omukholi 	V
wowo 	PRON
bukali 	ADJ
le 	
khuloondekhana 	V
ne 	CONJ
nako 	DET
ne 	CONJ
mucha 	V
bwowo 	PRON
ne 	CONJ
kamaani 	NN
kowo	PRON
, 	PUNCT
se 	
aliio 	DET
wele 	NN
mu 	ADP
sibala 	NN
nisio 	DET
mucha 	V
khumenya	V
. 	PUNCT
Ba 	
okundi 	PRON
mwikulu 	NN
namwe 	CONJ
khu 	ADP
sibala	NN
, 	PUNCT
barekeerefu 	V
mukhuria 	V
kamalaka 	NN
kano	DET
. 	PUNCT
Onyala 	V
wakhola 	V
bibiindu 	NN
bie 	ADP
khuukia 	NN
nga 	CONJ
Ne 	CONJ
mukhola 	V
murio	DET
, 	PUNCT
mulekesia 	V
babaandu 	NN
bibiowo 	PRON
tawe	ADV
. 	PUNCT
25	NUM
Nosiima	V
, 	PUNCT
khusaba 	V
nde	
- 	
be 	
chikholo 	NN
chichiindi 	PRON
muli 	V
enywe 	PRON
muli 	V
khuule 	
nje 	
mbone 	V
kamaloba 	NN
kamalayi 	ADJ
bakesi 	NN
lundi 	CONJ
be 	ADP
lijulila	NN
Sitanda	NN
: 	PUNCT
lisanduku 	NN
nilio 	DET
basiikhilamo 	V
omufu 	NN
namwe 	CONJ
sitanda	NN
. 	PUNCT
Sichuuma	NN
namwe 	CONJ
libaale	NN
