WORD	POS
babaa	V
Bioosi	DET
,	PUNCT
Wele	NN
Wenywe	PRON
.	PUNCT
12	NUM
Khebulila	V
muli	DET
ndu	
bakesi	NN
ne	CONJ
khukaluukhasia	V
bung'ali	NN
mwaba	V
banasioobi	NN
mu	ADP
Misiri	NN
khwako	DET
ba	V
bwa	
abo	DET
bali	V
Baluungi	NN
.	PUNCT
20	NUM
Buli	ADV
lwosi	ADV
khola	V
barekerefu	NN
khuria	V
kamalaka	NN
Kano	DET
.	PUNCT
kaali	V
Ng'ali	NN
,	PUNCT
nio	DET
mumenye	V
lundi	CONJ
mube	V
mu	ADP
sibala	NN
nimwo	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
Naikara	NN
eye	ADP
Bisali	NN
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
alikho	V
amuelesia	V
(	PUNCT
Bal	X
23	NUM
Enywe	PRON
Enyuma	ADP
we	ADP
khubuunga	V
biakhulia	NN
21	NUM
“	PUNCT
Ne	CONJ
okhola	V
alutare	NN
Khulwa	CONJ
Wele	NN
bienywe	PRON
nende	CONJ
Endali	NN
,	PUNCT
khola	V
Naikara	NN
eye	ADP
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Wowo	PRON
,	PUNCT
Bisali	NN
khulwe	CONJ
chindaalo	NN
Saba	NN
.	PUNCT
14	NUM
Kikhoyele	ADV
okhara	V
andulo	ADP
wayo	PRON
sifwaani	NN
sisiabee	
ne	CONJ
babaana	NN
benywe	PRON
basoleeli	NN
ne	CONJ
Bakhaa	V
-	
chwa	
khukhwama	ADP
khu	ADP
murongooro	NN
sia	ADP
Na	
,	PUNCT
banasioobi	NN
bowo	PRON
be	ADP
siseecha	NN
nende	CONJ
wele	NN
Asiera	
Tawe	ADV
.	PUNCT
22	NUM
Lundi	CONJ
okhombakha	V
be	ADP
Siikhasi	NN
,	PUNCT
ne	CONJ
Balawi	NN
ne	CONJ
baakwa	NN
ne	CONJ
sifwaani	NN
sie	ADP
njeko	
eye	ADP
kamabaale	NN
Tawe	ADV
,	PUNCT
bafuubi	NN
ne	CONJ
banamulekhwa	NN
bamenyile	V
bifwaani	NN
bili	V
lisinya	NN
khu	ADP
Wele	NN
Omunyali	ADJ
mu	ADP
ngoba	NN
Chenywe	PRON
.	PUNCT
15	NUM
Khola	V
naikara	NN
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Wowo	PRON
.	PUNCT
""""	PUNCT
Khulwa	CONJ
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
17	NUM
7	NUM
""""	PUNCT
Mukhaelesia	V
Wele	NN
Omunyali	ADJ
wenywe	PRON
khulwe	CONJ
chindaalo	NN
saba	NN
abuundu	NN
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
aaroborwa	V
e	
Khusaayilao	V
.	PUNCT
Khola	V
murio	DET
chikhaafu	NN
namwe	CONJ
kamakheese	NN
nga	CONJ
chi	
maslo	X
mala	CONJ
chilimo	V
sisiindu	NN
siibi	NN
Tawe	ADV
.	PUNCT
aliio	V
akhaba	CONJ
mulala	NN
olaba	V
ne	CONJ
sileka	NN
lundi	CONJ
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Tawe	ADV
.	PUNCT
”	PUNCT
Hili	X
Lino	DET
,	PUNCT
Indulis	X
Kaaba	V
bali	DET
omundu	NN
owe	ADP
siseecha	NN
Kamalaka	NN
khuloondekhana	CONJ
Namwe	CONJ
owe	ADP
siikhasi	NN
anyoolekha	V
ne	CONJ
mwami	NN
ikhola	V
bumayaanu	NN
mu	ADP
ngoba	NN
nicho	V
Wele	NN
14	NUM
""""	PUNCT
Enyuma	ADP
we	ADP
khubukula	V
sibala	NN
nisio	
Omunyali	ADJ
Owa	ADP
Bioosi	DET
alikho	V
amuelesia	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Hywe	X
,	PUNCT
mu	ADP
ngila	NN
eye	ADP
khukholela	V
alikho	V
acha	V
khumuelesia	V
enywe	PRON
mala	CONJ
babaandi	PRON
ne	CONJ
khubasaaya	V
nibo	PRON
namwe	CONJ
mwingisie	V
Mumenyemo	V
.	PUNCT
Mulienya	V
mube	V
nyanga	NN
namwe	CONJ
kumwesi	NN
namwe	CONJ
no	CONJ
mwami	NN
nga	CONJ
chikholo	NN
choosi	DET
Chingenieesi	NN
nibio	PRON
Ese	PRON
Wele	NN
Omunyali	ADJ
chamubotookhelela	V
Enywe	PRON
.	PUNCT
15	NUM
Ba	PRON
ng'ali	NN
Owa	ADP
Bioosi	DET
Ngaania	V
.	PUNCT
Lundi	CONJ
mwaba	V
ne	CONJ
khurobora	V
omundu	NN
niye	DET
Wele	NN
Omunyali	ADJ
muboolelwa	V
namwe	CONJ
mwaulila	V
muulila	V
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
arobora	V
khu	ADP
lik	X
huwa	X
Lirio	DET
,	PUNCT
lireeberesie	V
Bulayi	ADJ
.	PUNCT
Liaba	V
ba	
omwami	NN
Wenywe	PRON
.	PUNCT
Akhoya	V
abe	V
mulala	NN
olili	
ng'ali	NN
mbo	CONJ
sisiindu	NN
siibi	NN
sino	DET
Sia	ADP
khu	ADP
baandu	NN
be	ADP
kholo	NN
yenywe	PRON
mukha	V
khaleekhe	V
mu	ADP
Isiraeli	NN
,	PUNCT
5	NUM
bukula	V
omundu	NN
khola	V
omukwa	NN
abe	V
omwami	NN
wenywe	PRON
ayo	
mumurusie	V
enje	NN
we	ADP
lukoba	NN
mala	CONJ
mu	ADP
Tawe	ADV
.	PUNCT
16	NUM
Omwami	NN
se	
akhoyeele	V
abe	V
ne	CONJ
muupe	V
kamabaale	NN
Afwe	V
.	PUNCT
Omundu	NN
oyo	DET
chifarasi	NN
chingali	ADJ
namwe	CONJ
se	
akhoyeele	V
khoya	V
eerwe	V
kaaba	V
bali	DET
baloli	NN
babili	NN
akobosie	V
babaandu	NN
e	ADP
Misiri	NN
khuree	
namwe	CONJ
bataru	NN
baboolile	V
bario	DET
khu	ADP
Niye	PRON
.	PUNCT
ra	V
chifarasi	NN
Tawe	ADV
.	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Omundu	NN
akheerwa	V
khulwe	CONJ
buloli	NN
bwo	
Bioosi	DET
aloma	V
Ali	DET
,	PUNCT
Mukhakobolayo	V
lundi	CONJ
mundu	NN
mulala	NN
yeng'ene	ADJ
Tawe	ADV
.	PUNCT
Baloli	NN
Tawe	ADV
Omwami	NN
akhaba	V
ne	CONJ
bakhasi	NN
balaba	V
be	ADP
khunyoa	V
khumuupa	V
Kamabaale	NN
bakali	ADJ
Tawe	ADV
,	PUNCT
sikila	CONJ
lino	DET
lilamukhola	V
aau	X
lenio	X
babaandu	NN
babaandi	PRON
Baloondiekho	V
.	PUNCT
khe	
khukhwama	ADP
khu	ADP
Wele	NN
Omunyali	ADJ
Mu	ADP
ngila	NN
yino	DET
murusieo	V
bumayaanu	NN
Owa	ADP
Bioosi	DET
.	PUNCT
Lundi	CONJ
akhaba	CONJ
ne	CONJ
efwesa	
skari	
Wenywe	PRON
.	PUNCT
ne	CONJ
esahabu	
engali	ADJ
Tawe	ADV
.	PUNCT
18	NUM
Nga	CONJ
ne	CONJ
alaba	V
Kimisaango	NN
milala	PRON
kinyala	V
kiabao	V
omwami	NN
mu	ADP
bwami	NN
Bwewe	PRON
,	PUNCT
niye	PRON
omwene	PRON
nga	CONJ
kie	ADP
Bubwiri	NN
,	PUNCT
bulomani	NN
namwe	CONJ
Khu	ADP
alaandika	V
mu	ADP
sitabu	NN
kamalaka	NN
malala	PRON
Khwibwaakala	NN
.	PUNCT
Kimisaango	NN
nga	CONJ
ekio	PRON
kho	
khukhwama	ADP
khu	ADP
basaayi	NN
ne	CONJ
Balawi	NN
.	PUNCT
kinyala	V
kiaba	V
kimiandalafu	NN
Khwinywe	PRON
.	PUNCT
19	NUM
Alaba	V
ne	CONJ
sitabu	NN
sino	DET
mala	CONJ
asisome	V
mu	ADP
Khwako	DET
kimisaango	NN
nga	CONJ
ekio	DET
khe	
bulamu	NN
bwewe	PRON
Bwoosi	DET
,	PUNCT
nio	DET
eyike	
khuria	V
mukiyile	V
abuundu	NN
niio	DET
Wele	NN
Omunyali	ADJ
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wewe	X
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Alarobora	V
.	PUNCT
ne	CONJ
khuuria	V
kamalaka	NN
kewe	PRON
koosi	ADJ
ne	CONJ
cha	V
khu	ADP
basaayi	NN
balawi	NN
ne	CONJ
khu	ADP
Mukha	V
khukhola	V
nga	CONJ
Kaboola	V
.	PUNCT
20	NUM
Lino	DET
lilamulii	
laki	
ooli	V
mu	ADP
bwimeelesi	NN
mu	ADP
biise	NN
Ebio	DET
,	PUNCT
nda	V
nio	DET
akhebaasia	V
ali	DET
niye	PRON
ali	V
omulayi	ADJ
mala	CONJ
balekhele	V
nibo	V
bakhalake	V
Kumu	
-	
khukhila	V
Baisiraeli	NN
basie	PRON
Tawe	ADV
,	PUNCT
lundi	CONJ
nio	
wango	
Okwo	DET
.	PUNCT
10	NUM
Ne	CONJ
enywe	PRON
mukhola	V
nga	CONJ
akhaba	V
omureengu	NN
khu	ADP
malaka	NN
ka	ADP
Wele	NN
ne	CONJ
Bakhuboolela	V
.	PUNCT
11	NUM
Fukiilila	V
bukhalaki	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
Tawe	ADV
.	PUNCT
Akhola	V
ario	DET
liwabwe	PRON
mala	CONJ
muloonde	V
niko	DET
Bamuboo	
nio	DET
niye	PRON
ne	CONJ
lisaaye	NN
liewe	PRON
bamiie	V
Isiraeli	NN
lela	
enywe	PRON
mu	ADP
Bwichufu	ADJ
.	PUNCT
12	NUM
Omundu	NN
yesi	PRON
mindali	NN
na	CONJ
Mindali	NN
.	PUNCT
""""	PUNCT
vesi	X
okhaka	V
khuuba	V
omureengu	NN
khu	ADP
mukhalaki	NN
namwe	CONJ
khu	ADP
musaayi	NN
ooli	V
Sitonyi	NN
sie	ADP
Basaayi	NN
Khu	ADP
milimo	NN
Aleerwa	V
.	PUNCT
Mu	ADP
ngila	NN
yino	DET
10	NUM
""""	PUNCT
Ekholo	NN
eye	ADP
busaayi	NN
eya	ADP
Lawi	NN
mularusiao	V
bubi	NN
mu	ADP
Isiraeli	NN
.	PUNCT
13	NUM
Lundi	CONJ
buli	DET
10	NUM
se	
alanyoola	V
sitonyi	NN
sie	ADP
kama	
mundu	NN
olaulila	V
kano	DET
alaba	V
omuri	NN
ne	CONJ
se	
loba	V
mu	ADP
Isiraeli	NN
Tawe	ADV
.	PUNCT
Ne	CONJ
kakhali	CONJ
