 WORD	POS
 Wowo	PRON
atakatifu	NN
-	PUNCT
 Kamabeele	NN
 Ne	CONJ
 Bubuukhi	NN
 Biseleetikha	V
 Mwikulu	NN
,	PUNCT
lola	V
asi	ADP
,	PUNCT
 Mala	CONJ
 Obiite	V
 Babaandu	NN
 Nga	CONJ
ne	CONJ
 aamusuubisia	V
 enywe	PRON
.	PUNCT
 Na	CONJ
 Bowo	PRON
 Isiraeli	NN
 Chikhabi	NN
,	PUNCT
 Biita	V
 Chikhabi	NN
 Akha	V
-	PUNCT
 Mumalile	V
 Khukhwambukha	V
 Luluuchi	NN
 Ba	CONJ
 Sibala	NN
 nisio 	PRON
kamabeele	NN
 ne	CONJ
 bubuukhi	NN
 lwa 	CONJ
Yoritani	NN
,	PUNCT
 Yimisia	V
 Kamabaale	NN
 Kano	DET
 biseleetekhanga 	V
nisio 	PRON
wakhuelesie	V
 efwe	PRON
,	PUNCT
 Khu	ADP
 Sikulu	NN
 Sia	CONJ
 Ebali	NN
, 	PUNCT
Nga	CONJ
 Ese	PRON
 Ne	CONJ
 Ndikho	V
 Nga	CONJ
 Ne	CONJ
 Wasuubisia	V
 bakuuka 	NN
befwe	PRON
.' 	PUNCT
 mulaka 	NN
endaalo	NN
 yino	DET
 mala	CONJ
 muakhekho 	V
luloongo	NN
.	PUNCT
 Ebweeneyo 	ADV
Mukhombakheyo	V
  Babaandu	NN
 Ba	ADP
 Wele 	NN
A	ADP
 Lutare	NN
 Eye	PRON
 Kamabaale	NN
 Khulwa	CONJ
 Wele	NN
 Omunyali	ADJ
owa	CONJ
Bioosi	adv
Omunyali	adj
 Owa 	ADP
Bioosi	ADV
,	PUNCT
 Wele	NN
 Wenywe	PRON
.	PUNCT
" """	PUNCT
Endaalo	NN
 yino 	DET
Wele	NN
 Omunyali	ADJ
 Owa	CONJ
 Tare	NN
 Eyo	DET
 ekharwakho 	V
sichuuma	NN
 siosi	ADV
 siosi	ADV
 Bioosi	ADV
,	PUNCT
Wele	NN
Wenywe	PRON
 Alikho	V
 amulaka 	V
tawe	ADV
. 	PUNCT
Alutare	NN
 Yosi	ADV
 Yosi	ADV
 Niyo	PRON
 Muliomba	V
 Murie	V
 Kamalaka	NN
 Koosi	ADV
.	PUNCT
 Khwako	DET
,	PUNCT
 Ba	CONJ
 Bare	V
-	PUNCT
 Khila	V
 Wele	NN
 Omunyali	ADJ
 Owa	CONJ
 Bioosi	ADV
,	PUNCT
 Wele	NN
 kerefu 	ADJ
mukarie	V
 ne	CONJ
 kumwoyo 	NN
kwenywe	PRON
 wenywe 	PRON
ekhoya	V
 yombakhilwe	V
 kamabaa	NN
 kwoosi	ADV
 ne	CONJ
 liiba	NN
 lienywe	PRON
.	PUNCT
 Endaalo	NN
 yino 	DET
le	CONJ
 kakhabeechwa 	V
tawe	ADV
.	PUNCT
 Khubwenokwo	V
 Wafukiiliile	V
 oli 	CONJ
Wele	NN
 Omunyali	ADJ
 Owa 	CONJ
Bioo	ADV
-	PUNCT
 Mukhaanilekho	V
 Biianwa	NN
 Bie	CONJ
 khukhwo 	CONJ
si 	ADP
ali	V
 Wele	NN
 Wowo	PRON
,	PUNCT
 Lundi	CONJ
 Wafukiiliile	V
 Oli	CONJ
 Sia	ADP
 khu 	ADP
Wele	NN
 Omunyali	ADJ
 Owa 	CONJ
Bioosi	ADV
, 	PUNCT
Olamuria	V
,	PUNCT
 Ne	CONJ
 Khuloonda	V
 Kamalaka	NN
 Kewe	PRON
 Wele	NN
 Wenywe	PRON
.	PUNCT
 ?	PUNCT
Lundi	CONJ
 Mukhaanilekho	V
 Koosi	ADV
, 	PUNCT
Ne	CONJ
 Khukhola	V
 Koosi	ADV
 Niko	PRON
 Khwako	DET
 Khe	CONJ
 Mumurie	V
 mala 	CONJ
kamalaka 	NN
kewe 	PRON
koosi	ADV
 niko 	PRON
ese	V
 ndikho	V
 Kamalaka 	NN
ka 	CONJ
 muelesia	V
 enywe	PRON
 endaalo	NN
 yino	PRON
.	PUNCT
""" "	PUNCT
Kakaandikwa	V
 khu 	ADP
mabaale 	V
Nono	ADV
 Musa	NN
 Alala	ADV
 Ne	CONJ
 Babemeele	V
-	PUNCT
  Bilaamo	NN
 Sikila	CONJ
 Silekassa	NN
  Si	ADP
 Ba	CONJ
 Isiraeli	NN
,	PUNCT
 Balaka	V
 Babaandu	NN
Eyo	ADV
 eng'ene	ADV
 Musa	NN
 aboole 	V
bali	CONJ
,	PUNCT
 “	PUNCT
Ria	V
 Kamalaka	NN
 Koosi	ADV
 Niko	PRON
 ese 	PRON
ndi	V
-	PUNCT
 La	NN
 Babaandu	NN
 Ba	CONJ
 Isiraeli	NN
 Ali	V
, 	PUNCT
""""	PUNCT
Enywe	PRON
 Ne	CONJ
 Kho	ADP
 Muelesia	V
 enywe 	PRON
endaalo 	NN
yino	DET
.	PUNCT
  Khu	ADP
 Luluuchi	NN
 Lwa	CONJ
 Yoritani	NN
 Chino	DET
 chileema 	V
khu	ADP
 sikulu 	NN
sia	CONJ
  “	PUNCT
Omundu	NN
 Yesi	ADV
 Yesi	ADV
 Okona	V
 Ne	CONJ
 Kerisimu	NN
 Khulwe	CONJ
 Khumubiita	V
 Chikhabi	NN
.	PUNCT
 Wandaaye	NN
 Omukhaana	NN
,	PUNCT
 Abele	V
 chikholo 	NN
cha	CONJ
 Simioni	NN
,	PUNCT
 Lawi	NN
, 	PUNCT
Yuda	NN
,	PUNCT
 Isa 	NN
Omwana	NN
 Owa	CONJ
 Raraawe	NN
 Namwe	CONJ
 ,	PUNCT
 Yosefu	NN
 Ne	CONJ
 Benjamini	NN
.	PUNCT
  Ne	CONJ
 chikholo 	NN
Eowa 	CONJ
Maawe	NN
 Alaamwe	V
.	PUNCT
""""	PUNCT
 Chino	DET
 Chileema	V
 Khu	ADP
 sikulu 	NN
sia	CONJ
 Ebali	NN
 Khu	ADP
-	PUNCT
 Ne	CONJ
 Babaandu	NN
 Boosi	ADV
 balikobosiaia 	V
we	ADP
 khulaama	V
: 	PUNCT
Rubeni	NN
,	PUNCT
 Kati	NN
,	PUNCT
 Asheri	NN
, 	PUNCT
Bali	CONJ
,	PUNCT
 “	PUNCT
Kabe	V
 Kario	DET
.	PUNCT
""" "	PUNCT
 Sebuluni	NN
, 	PUNCT
Dani 	NN
Ne	CONJ
 Nafutali	NN
. 	PUNCT
 Balawi	NN
"  """	PUNCT
Omundu	NN
 yesi 	ADV
yesi	ADV
 okona	V
 nesa	V
 halaboolela	V
 babaandu	NN
 kamakhuwa	NN
 kano 	DET
 masalaawe	NN
 alaamwe	V
.	PUNCT
""""	PUNCT
e 	ADP
kumumilo	NN
 kuuliilikhana: 	V
 Ne	CONJ
 Babaandu	NN
 Boosi	ADV
 Balikobosia	V
 Omundu	NN
 Yesi	ADV
 Yesi	ADV
 okhola 	V
sifwaani 	NN
bali	CONJ
,	PUNCT
" """	PUNCT
Kabe	V
 Kario	DET
.	PUNCT
""" "	PUNCT
 Libaale	NN
,	PUNCT
 namwe 	CONJ
sie 	CONJ
" """	PUNCT
Omundu	NN
 Yesi	ADV
 Yesi	ADV
 Owira	V
 owasie 	NN
mu	ADP
 kumurongooro	NN
, 	PUNCT
namwe 	CONJ
 bwikisi	NN
 alaamwe	V
.	PUNCT
""""	PUNCT
 siibia 	NN
mala	CONJ
 asisimikhe	V
 mu 	ADP
Ne	CONJ
 babaandu 	NN
boosi	ADV
 balikobosia	V
  bwikisi	NN
 alaamwe	V
.	PUNCT
""" "	PUNCT
Bali	PUNCT
,	PUNCT
""""	PUNCT
Kabe	V
 Kario	DET
.	PUNCT
""" "	PUNCT
Ne 	CONJ
Babaandu	NN
 boosi 	ADP
balikobosia	V
25	NUM
" """	PUNCT
Omundu	NN
 Yesi	ADP
Yesi	ADP
Ofukiilila	V
 Asoya	NN
 Inbali	NN
" """	PUNCT
Kabe	V
 Kario	ADV
.	PUNCT
""""	PUNCT
Khukhwira	V
 оmundu 	NN
okhali	V
 ne	CONJ
" """	PUNCT
Omundu	NN
 yesi 	ADV
yesi	ADV
 okharia 	V
maawe 	NN
bubi	ADJ
 tawe	ADV
 alaamwe	V
.	PUNCT
""""	PUNCT
 Namwe	CONJ
 Raraawe	NN
Tawe	ADV
 Alaamwe	V
.	PUNCT
""""	PUNCT
 .	PUNCT
 Ne	CONJ
 Babaandu	NN
 boosi 	ADV
balikobosia	V
 Ne	CONJ
 Babaandu	NN
 Boosi	ADV
 balikobosia 	V
bali	CONJ
,	CONJ
 “	CONJ
Kabe	V
 Kario	ADV
.	PUNCT
""""	PUNCT
  Bali	CONJ
" """	PUNCT
Kabe	V
 Kario	DET
.	PUNCT
""""	PUNCT
26	NUM
" """	PUNCT
Omundu	NN
 Yesi	ADV
 Yesi	ADV
 Okharia	V
 Mala	N
" """	PUNCT
Omundu 	NN
Yesi	ADV
 Yesi	ADV
 osendia 	V
Hibakhola 	V
Nga	CONJ
 Kamalaka	NN
 kano 	DET
ne 	CONJ
blulwakha	NN
 lwo	CONJ
 owasie	NN
 alaamwe	V
.	PUNCT
""" "	PUNCT
Kaloma	V
 Tawe	ADV
 Alaamwe	V
.	PUNCT
""" "	PUNCT
Ne	CONJ
 Babaandu	NN
 Boosi	ADV
 Balikobosia	V
. 	PUNCT
NE	PUNCT
 Babaandu	NN
 Boosi	ADV
 Balikobosia	V
  “	PUNCT
Kabe	V
 Kario	DET
.	PUNCT
""""	PUNCT
Bali	CONJ
,	PUNCT
 “	PUNCT
Kabe	V
 Kario	DET
.	PUNCT
""" """	PUNCT
Omundu	NN
 Yesi	ADV
 Yesi	ADV
 otiimia 	V
omubofu	NN
  khu	ADP
 lukeendo 	NN
lwewe	PRON
 alaamwe	V
.	PUNCT
” 	PUNCT
Chikhabi	NN
 Khulwe	CONJ
 Buriaani	NN
 Ne	CONJ
 babaandu 	NN
boosi	ADV
 balikobosia 	V
 bali	CONJ
,	PUNCT
 “	PUNCT
Kabe	V
 Kario	DET
.	PUNCT
""" "	PUNCT
""""	PUNCT
Mwaaba	V
 Ne	CONJ
 Muria	V
 Wele	NN
" """	PUNCT
Omundu	NN
 yesi 	ADV
yesi	ADV
 otiimia 	V
bung'ali 	NN
Omunyali	NN
 Owa	CONJ
 Bioosi	ADV
,	PUNCT
 Wele 	NN
Wobwo	PRON
 Omukwa	CONJ
,	PUNCT
 Omufuubi	NN
  Wenywe	PRON
 Ne	CONJ
 Khuuba	V
 barekerefu 	NN
mu	ADP
 mala	CONJ
 namulekhwa	NN
 alaamwe	V
.	PUNCT
” 	PUNCT
 Ka	CONJ
 Kewe	PRON
 Koosi	ADV
 niko 	PRON
ese	PRON
 ndikho	V
 muelesia	V
 Ne	CONJ
 Babaandu	NN
 Boosi	ADV
 Balikobosial	V
 enywe 	PRON
endaalo	NN
 yino	DET
,	PUNCT
 Alamukhola	V
 mube 	V
bali	CONJ
,	PUNCT
 “	PUNCT
Kabe	V
 Kario	ADV
.	PUNCT
""" "	PUNCT
Ne	CONJ
 Bunyali	NN
 Khu	ADP
 Kholo	NN
 chichiindi 	ADV
choo	PRON
" """	PRON
Omundu	NN
 Yesi	ADV
 Yesi	ADV
 Okona	V
 Nende	CONJ
 Si	ADP
 Khu	NN
 Sibala	NN
.	PUNCT
 Ria 	NN
Wele	NN
 Omunyali	ADJ
 Owa 	CONJ
Mukha	CONJ
 Raraawe	NN
 alaamwe 	V
Bioosi	ADV
, 	PUNCT
Wele 	NN
Wenywe	PRON
 Mala	CONJ
 chikhabi 	NN
 sikila	CONJ
 aba	V
 aambiisie	V
 raraawe	NN
 chino	NN
 choosi	ADV
 chilaba	V
 chichenywe	PRON
: 	PUNCT
Chisoni	NN
.	PUNCT
” 	PUNCT
“	PUNCT
Wele	NN
 Omunyali 	ADJ
Owa	CONJ
 Bioosi	ADV
 alabiita 	V
Ne	CONJ
 Babaandu	NN
 Boosi	ADV
 Balikobosia	V
 c hikhabi	NN
 chingoba	NN
 chenywe	PRON
 ne	CONJ
 kimikuu	NN
 ul	NN
 bali	CONJ
, 	PUNCT
“	PUNCT
Kabe	V
 Kario	ADV
.	PUNCT
""" "	PUNCT
nda 	PRON
kienywe	PRON
.	PUNCT
" """	PUNCT
Omundu 	NN
Yesi	ADV
 Yesi	ADV
 Okona	V
 ne 	CONJ
""""	PUNCT
Wele	NN
 Omunyali 	ADJ
Owa	CONJ
 Bioosi 	ADV
alamu 	V
esaang'i alaamwe	V
.	PUNCT
""" "	PUNCT
Biita	V
 enywe 	PRON
chikhabi 	NN
musaale 	V
babaana	NN
 Ne	CONJ
 Babaandu	NN
 Boosi	ADV
 Balikobosia	V
 Bakali	ADJ
 Munyoole	V
 Biakhulia	NN
 Bikali	ADJ
,	PUNCT
 Chi	ADP
  Bali	CONJ
,	PUNCT
 “	PUNCT
Kabe	V
 Kario	DET
.	PUNCT
""" Hi E khaafu"	NN
 Chingali	ADJ
 Ne	CONJ
 bibiaayo 	NN
N 	NN
. 	PUNCT
 Khulwe	CONJ
 Efuma	NN
: 	PUNCT
Lisina	NN
 Namwe	CONJ
 khunyoola 	V
efuma	NN
 ne	CONJ
 luyali	ADJ
