WORD	SPEECH TAG
lili	v
mu	adp
sitabu	nn
sia	conj
Isaya	nn
24-27	num
mu	adp
Yoeli	nn
ne	conj
mu	adp
Sakaria	nn
.	punct
Liliinosia	v
lino	pr
lili	v
lundi	conj
mu 	adp
sitabu	nn
sie	conj
Lifunulwa	v
lia	conj
Yoana	nn
mu	adp
ndakaano	nn
embia	nn
.	punct
Sitabu	nn
sia	conj
Danieli	nn
sili	v
ne	conj
bitonyi	nn
biboofu	adj
bibili	num
:	punct
Sitonyi	nn
sie	conj
khunyoa	v
sili	v
chingano	nn
khuloondekhana	adp
ne	conj
Danieli	nn
ne	conj
babaasie	nn
babaaba	v
alala	adv
naye	pron
mu	adp
mbaambe	nn
.	punct
Khulwe	adp
lisubila	nn
liabwe	pron
mu	adp
Wele	nn
,	punct
Danieli	nn
ne	conj
babaasie	nn
babaaba 	v
abo	adp
baula	v
basiku	nn
babwe	pr
.	punct
Chingano	nn
chino	adp
chekholekha	v
mu	adp
siise	nn
sie	conj
bubwami	nn
bwe	conj
Babailoni	nn
ne	conj
Bapaasha	v
.	punct
Mu	adp
Sitonyi	nn
sia	conj
khabili	num
,	punct
Danieli	nn
abona	v
kamalola	nn
kamakali	adv
khuloondekhana	v
ne	conj
khukhwinyokha	v
ne	conj
khukwa	v
khwe	adp
bubwami	nn
bukali	adv
bubwiicha	v
nga	conj
ne 	conj
bukhaloondekhane	v
.	punct
Kamalola	nn
kano	pron
lundi	conj
kang'oola	v
likwa	v
lio	adp
mumiini	nn
ookhamanyile	v
Wele	nn
tawe	adp
ne	conj
bukhili	nn
bwe	conj
babaandu	nn
ba	conj
Wele	nn
.	punct
Lukano	nn
lwa 	conj
Danieli	nn
ne	conj
Basaale	nn
bewe	pron
1.1-6.28	num
Basoleeli 	nn
a	inter
luuya	nn
lwa 	conj
Nebukadinesa	nn
Mu 	adp
mwiiko	nn
kwa 	conj
khataru	num
nikwo	pron
Yehoyakimu	nn
abelakho	v
omwami	nn
owa	conj
Babiloni	nn
ebwaakala	v
lukoba	nn
lwa 	conj
Yerusalemu	nn
ne	conj
khulubotookhelesia	v
.	punct
omwami	nn
Wele	nn
ara	v
Yehoyakimu	nn
omwami	nn
owa 	conj
Yuda	nn
,	punct
mu	adp
bunyali	adv
bwa 	adp
Nebukadinesa	nn
,	punct
alala	adv
nende	conj
bibiindu	nn
bilalakho	nn
bie	conj
nju	nn
ya	conj
Wele	nn
.	punct
Nebukadinesa	nn
acha	v
nabio	pron
mu	adp
sibala	nn
sia	conj
 Shinari	nn
,	punct
abiikha	v
munju	nn
eya 	conj
Wele	nn
wewe	pron
.	punct
Nio	adp
Omwami	nn
alaka	v
Ashipenasi	nn
,	punct
omwimeelesi	nn
omukhulu	nn
owe	conj
lichipi	nn
liewe	pron
,	punct
areere 	v
mwichipi	nn
omwo	pron
balala	adv
khu	adp
baele	nn
Baisiraeli	nn
babaama	v
munju	nn
eye	conj
bubwami	nn
,	punct
ne	conj
chinju	nn
chekholekha	v
lukoosi	adv
.	punct
Benyekha	v
babe	v
baele	nn
bakhalikho	v
ne	conj
libi	v
liosi	adp
liosi	adp
tawe	adp
,	punct
be	conj
lukoondo	nn
lulayi	adv
,	punct
barekeerefu	nn
mu	adp
bukesi	nn
bwosi	adp
, 	punct
be	conj
limanya	nn
,	punct
ne	conj
liiulila	nn
mu	adp
mekisio	nn
,	punct
banyala	v
bakhola	v
mu	adp
lichipi	nn
lio	conj
mwami	nn
khulwe	adp
khukhweyikha	v
khusoma	v
ne	conj
khuandika	v
lulomo	nn
lwe 	adp
Babiloni	nn
.	punct
Omwami	nn
aabaelesia 	v
buli	adp
ndaalo	nn
khu	adp
biakhulia	nn
binulu	adj
nibio	adp
alichanga	v
ne	conj
khu	adp
ndali	nn
niye	pron
aanywechanga	v
.	punct
Baele 	nn
abo	adp
benyibwa	v
bekisibwe	v
khu	adp
miiko	nn
kitaru	num
,	punct
mala	conj
bayilwe	v
ebweni	adp
wo	conj
mwami	nn
.	punct
Mwabo	pron
baba	v
Danieli	nn
,	punct
Hanania	nn
,	punct
Mishaeli	nn
,	punct
ne	conj
 Asaria	nn
, 	punct
boosi	adp
be 	conj
kholo	nn
eya 	adj
Yuda	nn
.	punct
Nio	adp
omukholi	nn
omukhulu	nn
abatiuukha	v
kamasina	nn
:	punct
Danieli	nn
amulaanga 	v
ali	conj
Beliteshasa	nn
,	punct
Hanania	nn
ali	conj
Shaduraka	nn
,	punct
Mishaeli	nn
amulaanga 	v
Meshaka	nn
,	punct
ne	conj
Asaria	nn
amulaanga 	v
ali	conj
Abedineko	nn
.	punct
Ne	conj
kakhali 	conj
Danieli	nn
abisia	v
ali	conj
se	pron
alenyaalutia	v
khulwe	adp
khulia	v
siakhulia	nn
silayi	adv
sio	adj
mwami	nn
ne 	conj
khunywa	v
endali 	nn
yewe	pron
tawe	adp
.	punct
Kwako	adp
asaba	v
omwimeelesi	nn
omukhulu	nn
ali	v
niye	pron
akhalia	v
bibiindu	nn
ebio	adv
enyaalutie 	v
tawe	adp
Nio	adj
Wele 	nn
akhola	v
omwimeelesi	nn
omukhulu	nn
akholela	v
Danieli	nn
siisa	adv
.	punct
Danieli	nn
aaba	v
ne	conj
liifukiililwa	v
mwimoni	nn
cho	conj
mwimeelesi	nn
oyo	pron
.	punct
Nio	adp
omwimeelesi	nn
omukhulu	nn
aboolela 	v
Danieli	nn
ali	conj
,	punct
""""	punct
Neendekheleele	v
sikila	conj
omwami	nn
wase	pron
owakhalaka	v
biakhulia	nn
nende	conj
bie	adp
khunywa	v
bienywe	pron
alabona	v
ali 	conj
muli	v
batekhele	v
khukhila 	v
baele	nn
basienywe	pron
.	punct
Khwako	adp
mulakhola	v
omwami	nn
anjire	v
.	punct
""""	punct
Nio 	adp
Danieli	nn
aboolela 	v
omuliindi	nn
niye	pron
Ashipenasi	nn
arakho	v
khumulinda 	v
niye	pron
ne	conj
Hanania	nn
,	punct
Mishaeli	nn
ne 	conj
Asaria	nn
ali	v
,	punct
""""	punct
Nosiima	v
khaka 	v
bakholi	nn
bowo	pron
khu	adp
ndaalo	nn
ekhumi	num
.	punct
Khemukhuelesie	v
chinyenyi	nn
che	conj
kamasafu	nn
busa	adj
ne	conj
kameechi	nn
.	punct
Enyuma	adp
wako	pron
ewe	pron
kelaania 	v
lilolekha	v
liefwe	pron
ne	conj
lilolekha	v
lie	conj
baele	nn
balia	v
khu	adp
biakhulia	nn
binulu	nn
bio	adp
Omwami	nn
.	punct
Nio	adp
omukholi	nn
arusiao	v
biakhulia	nn
bilayi	adj
ne	conj
ndali	nn
khunywa	v
,	punct
mala	conj
abaelesia	v
chinyenyi	nn
.	punct
Wele 	nn
aelesia	v
Basoleeli 	nn
bane	num
abo	adp
bukesi	adj
ne	conj
bubwikhochochi	v
mu	adp
biindu	nn
biosi	adp
bie	conj
khuandikwa	v
,	punct
ne	conj
limanya	nn
.	punct
Khutasa	v
kwako	adp
,	punct
Danieli	nn
amanya	v
khubuula	v
bifuno	nn
bie	conj
kamalola	nn
ne	conj
kamaroro	nn
koosi	adp
.	punct
Nga	conj
siise	nn
nisio	pron
omwami	nn
akhalaka	v
khu	adp
Ashipenasi	nn
khureera	v
Basoleeli 	nn
abo	adp
ebweeni	adp
wewe	pron
siola	v
,	punct
omwimeelesi	nn
owe	conj
lichipi	nn
oyo	pron
areera	v
Basoleeli 	nn
abo	adp
ebweeni	adp
wo	conj
mwami	nn
Nebukadinesa	nn
.	punct
Omwami	nn
alomaloma	v
nabo	pron
boosi	adp
,	punct
ne	conj
khwabo	adp
boosi	adp
,	punct
se	pron
anyoolekhakho	v
owaba	v
nga	conj
Danieli	nn
,	punct
Hanania	nn
,	punct
Mishaeli	nn
,	punct
ne	conj
Asaria	nn
tawe	adp
.	punct
Khwako	adp
bekela	v
bakholi	nn
bo	conj
mwami	nn
.	punct
Mala	conj
Omwami	nn
nga	conj
aabareebanga	v
mu	adp
makhuwa	nn
koosi	adp
kakenyekha	v
limanya	nn
ne	conj
bukhalaki	nn
bulayi	adj
,	punct
abona	v
ali	conj
balia	v
balayi	adj
lukali	adv
mala	conj
bakhila	v
khukhwola	v
ekhumi	num
bekela	v
kamayia	nn
ne	conj
bafumu	nn
boosi	adp
mu	adp
bwami	nn
bwewe	pron
mwoosi	adp
.	punct
Danieli	nn
achiililila	v
khukhola	v
kimilimo	nn
mu	adp
lichipi	nn
lio	conj
mwami	nn
khukhwola	v
kumwiiko	nn
kwe	conj
khunyoa	v
kwo	conj
mwami	nn
Sairasi	nn
.	punct
Kamarooro	nn
Ka	conj
Nebukadinesa	nn
Mu	adp
mwiiko	nn
kwa	conj
khabili	num
mu	adp
bwami	nn
Nebukadinesa	nn
,	punct
Nebukadinesa	nn
abaelesia	v
ne	conj
Kamarooro	nn
.	punct
Eendekhelela	v
lukali	adv
mala	conj
arengecha	v
.	punct
Nio	adp
omwami	nn
akhalaka	v
ali	conj
bekela	v
kamayia	nn
,	punct
bafumu	nn
,	punct
balakusi	nn
ne	conj
Babiloni	nn
beche	v
khuulila	v
Kamarooro	nn
kewe	pron
.	punct
Becha	v
mala	conj
bema	v
ebweeni	adp
wewe	pron
.	punct
Omwami	nn
ababoollela	v
ali	conj
,	punct
""""	punct
Ese	pron
ndoorire	v
Kamarooro	nn
.	punct
Neendekheleele	v
nenya	v
manye	v
sifuno	nn
siako	pron
.	punct
""""	punct
Nio	adp
Babiloni	nn
bakobosia	v
omwami	nn
mu	adp
Luaramaiki	nn
balia	v
,	punct
""""	punct
Ee	nn
omwami	nn
,	punct
indila	v
miiko	nn
nabo	pron
mindali	adv
!	punct
Khuboolele	v
efwe	pron
nafwe	pron
bakholi	nn
bowo	pron
Kamarooro	nn
ako	adp
,	punct
ne	conj
efwe	pron
nafwe	pron
khulakhuboolela	v
sifuno	nn
siako	adp
.	punct
""""	punct
omwami	nn
aboolela 	v
Bababiloni	nn
ali	conj
,	punct
""""	punct
Nakhalake	v
likhuwa	nn
ndi	conj
:	punct
ne	conj
mukhamboolela	v
Kamarooro	nn
ako	adp
ne	conj
sifuno	nn
siako	adp
tawe	adp
,	punct
mulatonywamo	v
bitonyi	nn
,	punct
ne	conj
chinju	nn
chenywe	pron
chilonakwa	v
siola	v
.	punct
Ne	conj
mwamboolela	v
Kamarooro	nn
ako	adp
ne	conj
sifuno	nn
siako	adp
,	punct
ndamuelesia	v
biianwa	nn
bilayi	adj
ne	conj
lukoosi	nn
lukhilao	v
.	punct
Khwako	adp
mboolele	v
Kamarooro	nn
ako	adp
ne	conj
sifuno	nn
siako	adp
.	punct
""""	punct
Bamukobosia	v
lwe	conj
khabili	num
balia	v
,	punct
""""	punct
omwami	nn
Khuboolele	v
Kamarooro	nn
ne	conj
efwe	pron
khulakhuboolela	v
sifuno	nn
siako	adp
.	punct
""""	punct
omwami	nn
abakobosia	v
ali	conj
,	punct
""""	punct
Manyile	v
ndi	conj
mu	adp
bung'ali	adj
mulenyanga	v
khumala	v
biise	nn
,	punct
sikila	conj
mwaboone	v
muli	adp
ese	pron
nakhalakile	v
elala	adp
nilio	v
ndakhola	v
.	punct
Ne	conj
mukhamboolela	v
Kamarooro	nn
kabeele	v
siina	adj
tawe	adp
,	punct
nakhalaake	v
sisiindu	nn
silala	num
siong'ene	nn
khwinywe	pron
.	punct
Mwafukiilisiaane	v
khuloma	v
ebweeni	adp
wase	pron
bubeeyi	adv
ne	conj
kamakhuwa	nn
ke	conj
khu	adp
khundiimia	v
ese	pron
khukhwola	v
nga	conj
bibiindu	nn
ne	conj
bikaluukhana	v
.	punct
Khwako	adp
mboolele	v
Kamarooro	nn
,	punct
nio	adp
manye	v
ndi	conj
munyala	v
mwamboolela	v
sifuno	nn
siako	adp
.	punct
""""	punct
Bababiloni	nn
bakobosia	v
omwami	nn
bali	conj
,	pron
""""	punct
Se	pron
aliio	v
omundu	nn
khu	adp
sibala	nn
onyala	v
abuula	v
niko	pron
omwami	nn
enya	conj
kano	pron
tawe	adp
.	punct
sikila	conj
se	pron
aliio	v
omwami	nn
owe	conj
bunyali	adj
namwe	conj
owe	conj
kamaani	nn
owareebakho	v
sisiindu	nn
sili	v
khu	adp
be	conj
kamayia	nn
namwe	conj
bafumu	nn
,	punct
namwe	conj
Bababiloni	nn
tawe	adp
.	punct
sisiindu	nn
nisio	pron
omwami	nn
areeba	v
sili	v
sitinyu	adv
lukali	adv
.	punct
Ne	conj
se	pron
aliio	v
onyala	v
asiekesia	v
omwami	nn
tawe	adp
ne	conj
bakhali	adj
bawele	nn
bakhamenyile	v
ne	conj
babaandu	nn
tawe	adp
.	punct
""""	punct
Mu	adp
khuulila	v
kano	adj
,	punct
omwami	nn
Nebukadinesa	nn
aambwa	v
ne	conj
lisinyikha	v
likali	adj
,	punct
mala	conj
akhalaka	v
ali	v
babaandu	nn
bakesi	nn
boosi	adp
mu	adp
Babiloni	nn
berwe	v
.	punct
Nio	adp
lilaka	nn
liarusibwa	v
khu	adp
bakesi	nn
boosi	adp
berwe	v
,	punct
akhaba	v
Danieli	nn
ne	conj
basale	nn
bewe	pron
bayiimwe	v
berwe	v
.	punct
Wele	nn
ekesia	v
Danieli	nn
sifuno	nn
sie	conj
Kamarooro	nn
Nio	adp
Danieli	nn
,	punct
mu	adp
bukesi	nn
ne	conj
burekeerefu	adj
,	punct
akobosia	v
Arioki	nn
,	punct
omukhulu	nn
owe	conj
baliindi	nn
boosi	adp
mwami	nn
,	punct
lundi	conj
owaebwa	v
kimilimo	nn
kie	adp
khukhwira	v
bakesi	nn
ba	conj
Babiloni	nn
.	punct
areeba	v
Arioki	nn
ali	conj
,	punct
""""	punct
siina	adj
sikila	conj
lilaka	nn
lio	conj
mwami	nn
ne	conj
lili	v
lirafu	adv
lirio	nn
?	punct
Nio	adp
Arioki	nn
aboolela 	v
Danieli	nn
koosi	adp
kakekholekha	v
.	punct
""""	punct
Nio	adp
Danieli	nn
acha	v
areeba	v
omwami	nn
amuelesie	v
biise	nn
,	punct
nio	adp
aboolele	v
omwami	nn
sifuno	nn
sie	adp
Kamarooro	nn
kewe	pron
.	punct
Mala	conj
Danieli	nn
acha	v
engo	nn
wewe	pron
aboolela 	v
basaale	nn
bewe	pron
Hanania	nn
,	punct
Mishaeli	nn
ne	conj
Asaria	nn
.	punct
Ababoolela	v
basabe	v
siisa	nn
khukhwama	v
khu	adp
Wele	nn
owe	conj
mwikulu	nn
khuloondekhana	adv
ne	conj
kamakhuwa	nn
kewe	pron
mu	adp
bwikisi	adv
kano	pron
nio	adj
Danieli	nn
ne	conj
babasie	nn
bakheerwa	v
alala	adp
ne	conj
bakesi	nn
be	conj
mu	adp
Babiloni	nn
tawe	adp
.	punct
Nio	adj
kamakhuwa	nn
kewe	pron
mu	adp
bwikisi	adv
kano	pron
kabuulikha	v
khu	adp
Danieli	nn
mu	adp
malola	nn
mu	adp
silo	nn
.	punct
Nio	adj
Danieli	nn
afumia	v
Wele	nn
owe	conj
mwikulu	nn
.	punct
Danieli	nn
aloma	v
ali	conj
,	punct
""""	punct
lisina	nn
lia	v
Wele	nn
lieebwe	v
luyali	adv
mindali	adv
na	conj
mindali	adv
Ali	v
owe	conj
limanya	nn
ne	conj
bunyali	adj
.	punct
Akaluukhasianga	v
biise	nn
,	punct
amiyaanga	v
babaami	nn
ne	conj
khubalekhesia	v
lundi	conj
aananga	v
limanya	nn
khu	adp
be	conj
limanya	nn
ne	conj
bukesi	nn
khwaabo	pron
be	conj
liiulila	nn
.	punct
Abuulululanga	v
bibiindu	nn
bie	conj
mukari	adv
lukali	adv
bibiekisa	v
lukali	adv
,	punct
amanyile	v
buli	adp
mu	adp
siilima	nn
,	punct
ne	conj
buwaanga	nn
buli	adp
naye	pron
.	punct
Khwifwe	pron
Ee	nn
Wele	nn
we	conj
bakuuka	nn
baase	pron
.	punct
Khupila	v
orio	adj
ne	conj
khu	adp
khufumia	v
sikila	conj
wambelesia	v
bukesi	nn
ne	conj
kamaani	nn
ne	conj
khumanyisia	v
nisio	pron
khusabile	v
sikila	conj
wakhwekeesie	v
kamakhuwa	nn
koosi	adp
mwami	nn
.	punct
""""	punct
Danieli	nn
aboolela 	v
omwami	nn
Kamarooro	nn
ne	conj
sifuno	nn
siako	adp
Nio	adj
Danieli	nn
acha	v
khu	adp
Arioki	nn
,	punct
niye	pron
omwami	nn
alaka	v
khukhwira	v
babaandu	nn
bakesi	nn
ba	conj
Babiloni	nn
.	punct
Acha	v
amuboolela	v
ali	conj
,	punct
""""	punct
Mukheera	v
babaandu	nn
bakesi	nn
ba	conj
Babiloni	nn
tawe	adp
.	punct
Mbile	v
wo	conj
mwami	nn
,	punct
ne	conj
nja	v
khumuboolela	v
sifuno	nn
sie	conj
Kamarooro	nn
kewe	pron
.	punct
""""	punct
Nio	adj
Arioki	nn
ayila	v
Danieli	nn
ebweeni	adp
wo	conj
mwami	nn
Nebukadinesa	nn
khangu	adv
,	punct
mala	conj
amuboolela	v
ali	conj
,	punct
""""	punct
Omwami	nn
nanoolile	v
omundu	nn
mu	adp
baaambe	v
babaama	v
Yuda	nn
anyala	v
aboolela 	v
omwami	nn
sifuno	nn
sie	conj
Kamarooro	nn
kewe	pron
.	punct
""""	punct
omwami	nn
areeba	v
Danieli	nn
oolaangwa	v
Beliteshasa	nn
ali	conj
,	punct
""""	punct
Onyala	v
wamboolela	v
Kamarooro	nn
niko	pron
ndoorire	v
ne	conj
sifuno	nn
siako	adp
ku	adp
?	punct
""""	punct
Danieli	nn
akobosia	v
omwami	nn
ali	conj
,	punct
""""	punct
Se	pron
baliio	v
babaandu	nn
bakesi	nn
,	punct
be	adp
kamayia	nn
,	punct
bafumu	nn
namwe	conj
bamenieelesi	nn
be	conj
ching'enieesi	nn
banyala	v
bekesia	v
omwami	nn
kewe	pron
liiukia	adv
niko	adp
Omwami	nn
areebire	v
tawe	adp
.	punct
Ne	conj
kakhali	conj
aliio	v
Wele	nn
mwikulu	nn
,	punct
obulululanga	v
kakekisa	v
koosi	adp
,	punct
mala	conj
abululiile	v
Omwami	nn
Nebukadinesa	nn
kamakhuwa	nn
kakhabeo	v
chindaalo	nn
chichiicha	v
.	punct
Nono	adp
Kamarooro	nn
kowo	pron
nende	conj
kamalola	nn
kowo	pron
,	punct
nga	conj
waba	v
ne	conj
okona	v
,	punct
niko	pron
kano	adp
:	punct
Nga	conj
waba	v
ne	conj
olikho	v
okona	v
omwami	nn
,	punct
waba	v
ne	conj
kamebaasio	nn
khuloondekhana	conj
ne	conj
kamakhuwa	nn
kakhabeo	v
mu	adp
ndaalo	nn
chichiicha	v
.	punct
Mala	conj
Wele	nn
obuulululaanga	v
kamakhuwa	nn
kakekisa	v
akhwekesie	v
kamakhuwa	nn
kalikho	pron
kacha	v
khukhwekholekha	v
.	punct
Ne	conj
khwise	pron
,	punct
se	pron
kalikho	v
baliio	v
ndi	conj
ne	conj
bukesi	nn
khukhila	v
babaandu	nn
babaandi	nn
tawe	adp
.	punct
Ne	conj
kakhali	conj
nio	adj
ewe	pron
omwami	nn
onyoole	v
khumanya	v
sifuno	nn
sie	adj
Kamarooro	nn
kowo	pron
ne	conj
kamebaasio	nn
kowo	pron
.	punct
""""	punct
omwami	nn
mu	adp
marooro	nn
kowo	pron
wabona	v
sifwaani	v
sio	conj
mundu	nn
siboofu	adj
lundi	conj
sie	conj
kamaani	nn
.	punct
sifwaani	v
sino	det
siaba	v
siemile	v
ebweeni	adp
ne	conj
buwaanga	nn
bukali	adv
.	punct
siaba	v
siemile	v
ebweeni	adp
wowo	pron
mala	conj
siariisia	v
mukhubonekhana	v
khwasio	pron
.	punct
Kumurwe	nn
kwe	adp
sifwaani	v
sino	det
kwaba	v
kwe	adp
esahabu	nn
endayi	adj
,	punct
sifuba	nn
ne	conj
kamakhono	nn
kasio	pron
biang'oonwa	v
ne	conj
fwesa	nn
,	punct
endala	num
ne	conj
kamaraango	nn
biaba	v
bie	conj
kumukasa	nn
,	punct
ne	conj
bikele	nn
biasio	adp
biaba	v
bie	conj
sichuuma	nn
,	punct
ne	conj
bikhandakilo	nn
biaso	adp
biaba	v
lubeka	nn
sichuuma	nn
,	punct
ne	conj
lubeka	nn
liloba	nn
.	punct
Nga	conj
ne	conj
waba	v
ne	conj
osiiloleelela	v
,	punct
libaale	nn
liakhalikha	v
khulwe	adp
kamaani	nn
ke	conj
buwele	nn
,	punct
omundu	nn
nakhalitiililekho	v
tawe	adp
.	punct
Liapa	v
bikhandakilo	nn
bie	conj
sifwaani	v
bie	conj
sichuuma	nn
ne	conj
liloba	nn
ebio	pron
mala	conj
biafunikhakamo	v
bimesu	nn
.	punct
Nio	adj
sichuuma	nn
esio	pron
,	punct
liloba	nn
,	punct
kumukasa	nn
,	punct
efwesa	nn
,	punct
ne	conj
sahabu	nn
bioosi	adp
alala	adv
,	punct
biafunakwa	v
bimesu	nn
,	punct
mala	conj
biekhola	v
nga	conj
likhuuchi	nn
khu	adp
luuya	nn
lwe	adp
khuulila	v
buyaaya	nn
mu	adp
siimiyu	nn
.	punct
Mala	conj
ekhungu	nn
yatamuusia	v
bioosi	adp
,	punct
yeyelao	v
elala	adv
sio	adp
.	punct
Ne	conj
libaale	nn
liliafunaka	v
sifwaani	v
liakhula	v
liekhola	v
sikulu	nn
siboofu	adj
siafuunikha	v
sibala	nn
sioosi	adp
.	punct
""""	punct
kano	pron
niko	pron
ka	conj
kaba	v
Kamarooro	nn
kowo	pron
.	punct
Nono	adp
khakhuoolele	v
omwami	nn
sifuno	nn
siako	pron
.	punct
Ewe	pron
omwami	nn
,	punct
olikho	v
omwami	nn
Wele	nn
babaami	nn
.	punct
Wele	nn
owe	conj
mwikulu	nn
akhuele	v
bubwami	nn
,	punct
kamaani	nn
,	punct
bunyali	adj
,	punct
ne	conj
luyali	adj
.	punct
Akhukholile	v
ewe	pron
khuuba	v
omuruki	nn
owe	conj
babaandu	nn
boosi	adp
,	punct
ne	conj
chisaang'i	nn
che	conj
mundaa	nn
,	punct
ne	conj
chinyuni	nn
che	conj
mungaaki	nn
oosi	adp
oosi	adp
niio	adv
bili	nn
.	punct
Ewe	pron
niwe	pron
kumurwe	nn
kwe	conj
esahabu	nn
okwo	det
!	punct
Enyuma	adp
wowo	pron
,	punct
buliicha	v
bubwami	nn
bubuundi	nn
,	punct
ne	conj
kakhali	conj
bukhabe	v
bukeekhe	adv
khu	adp
bwowo	pron
.	punct
Buno	det
bukhaloondelwe	v
ne	conj
bubwami	nn
bwe	conj
khataru	num
bufwaananisibwa	v
ne	conj
kumukasa	nn
.	punct
bubwami	nn
buno	det
bukhamile	v
sibala	nn
sioosi	adv
.	punct
Ne	conj
bulabao	v
bubwami	nn
bwa	conj
khane	num
,	punct
bwe	conj
kamaani	nn
nga	conj
sichuuma	nn
ne	conj
sifunakanga	v
ne	conj
khubulungula	v
buliicha	nn
siindu	nn
,	punct
bubwami	nn
buno	det
bukhafunakake	v
ne	conj
khubulungula	v
bubwami	nn
butaayi	adj
bwoosi	adp
.	punct
bikhandakilo	nn
ne	conj
chinjala	nn
bibiaba	v
lubeka	nn
sichuuma	nn
ne	conj
lubeka	nn
liloba	nn
liekesia	v
bili	v
bubwami	nn
buno	det
bukhabe	v
ne	conj
bubwabukhani	v
.	punct
lubeka	nn
lulala	num
lukhabe	v
ne	conj
kamaani	nn
nga	conj
sichuuma	nn
ne	conj
luluundi	adv
lukhabe	v
lutekhele	v
nga	conj
liloba	nn
.	punct
Ne	conj
nga	conj
wabona	v
sichuuma	nn
ne	conj
situbaana	v
ne	conj
liloba	nn
,	punct
kario	adv
bakhatubaane	v
alala	adv
mu	adp
khukhwaana	v
.	punct
Ne	conj
se	pron
baliambaana	v
alala	adv
tawe	adp
nga	conj
sichuuma	nn
ne	conj
liloba	nn
ne	conj
bikhaamnaananga	v
tawe	adp
.	punct
Ne	conj
mu	adp
siise	adv
sie	conj
babaami	nn
abo	det
,	punct
Wele	nn
owe	conj
mwikulu	nn
aliimikha	v
bubwami	nn
.	punct
bubwami	nn
buno	det
se	pron
bukhonakibwe	v
tawe	adp
.	punct
Se	pron
alikhoo	v
omundu	nn
yesi	adp
yesi	adp
okhabukwisie	v
tawe	adp
.	punct
Bukhatubundule	v
bubwami	nn
buno	det
bwoosi	adp
butambeo	v
,	punct
ne	conj
kakhali	conj
bubweene	adj
bukhabeo	v
mindali	adv
na	conj
mindali	adv
.	punct
Esio	det
nisio	v
sifuno	nn
sie	conj
libaale	nn
liliakhalwa	v
khukhwama	v
khu	adp
sikulu	nn
ne	conj
kamaani	nn
ke	conj
buwele	nn
,	punct
libaale	nn
liliapa	v
liabulungula	v
sifwaani	nn
sie	conj
sichuuma	nn
,	punct
kumukasa	nn
,	punct
liloba	nn
,	punct
efwesa	nn
,	punct
ne	conj
esahabu	nn
biaba	v
Wele	nn
omukali	adj
ekeesie	v
omwami	nn
kakhekholekhe	v
mu	adp
ndaalo	nn
chichiicha	v
.	punct
Kamarooro	nn
kali	v
ka	conj
ng'ali	nn
,	punct
ne	conj
sifuno	nn
siako	pron
siolaana	v
khusuubilwa	v
.	punct
""""	punct
Omwami	nn
aelesia	v
Danieli	nn
kumuruuru	nn
Mala	conj
omwami	nn
Nebukadinesa	nn
enama	v
asi	nn
khwiloba	nn
asikamila	v
Danieli	nn
akhalaka	v
ali	conj
bamurusirie	v
chimbosio	nn
ne	conj
khukhwosia	v
bupaani	v
buunya	v
bulayi	adj
ebweeni	adp
wewe	pron
.	punct
omwami	nn
aboolela	v
Danieli	nn
ali	conj
,	punct
""""	punct
Ng'ali	nn
Wele	nn
wowo	pron
ali	conj
Wele	nn
we	conj
bawele	nn
,	punct
omwami	nn
we	conj
