WORD	SPEECH TAG
ne	CONJ
Bakanaani	NN
babamenyanga	V
mukhuyeete	V
sibala	NN
sie	ADP
bikulu	NN
,	PUNC
mu	ADP
maayo	NN
mwe	ADP
bikulu	NN
ebunafubo	NN
owa	ADP
Kanaani	NN
.	PUNC
Bacha	V
bengilila	V
Bakanaani	NN
babamenyanga	V
mu	ADP
lukoba	NN
lwa	ADP
Heburoni	NN
lulwalaangwa	V
luli	ADP
,	PUNC
Kiriati	NN
Ariba	NN
.	PUNC
Ebweeneyo	PRON
baula	V
chikholo	NN
cha	ADP
Sheshai	NN
,	PUNC
Ahimani	NN
,	PUNC
ne	CONJ
Talimai	NN
.	PUNC
Otinieli	NN
aula	V
lukoba	NN
lwa	ADP
Tebiri	NN
Khukhwama	ADP
ao	DET
babaandu	NN
ba	ADP
Yuda	NN
bacha	V
khukhwibwaakala	V
lukoba	NN
lwa	ADP
Tebiri	NN
.	PUNC
Mu	ADP
khunyoa	V
lukoba	NN
luno	DET
lwalaangwanga	V
luli	ADP
,	PUNC
Kiriati	NN
Seferi	NN
.	PUNC
Ne	CONJ
mulala	PRON
khu	ADP
nibo	PRON
owalaangwanga	V
bali	ADP
Kalebu	NN
aloma	V
ali	ADP
,	PUNC
""""	PUNC
Omundu	NN
yesi	DET
yesi	DET
olebwaakala	V
Kiriati	NN
Seferi	NN
mala	ADP
alubukule	V
,	PUNC
ndamuelesia	V
omukhaana	NN
wase	DET
Akisa	NN
abe	V
omukhasi	NN
wewe	DET
.	PUNC
""""	PUNC
Otinieli	NN
okhwa	ADP
Kenasi	NN
,	PUNC
{	PUNC
Kenasi	NN
abaa	V
wandaaye	ADJ
owa	ADP
Kalebu	NN
}	PUNC
abukula	V
lukoba	NN
olwo	DET
.	PUNC
Nio	ADP
Kalebu	NN
aamuelesia	V
omukhaana	NN
wewe	DET
Akisa	NN
aaba	V
omukhasi	NN
wewe	DET
.	PUNC
Khu	ADP
nyanga	NN
eye	ADP
siselelo	NN
Otinieli	NN
aboolela	V
omukhasi	NN
wewe	DET
Akisa	NN
areebe	V
raraawe	NN
amue	V
kumukuunda	NN
.	PUNC
Akisa	NN
ekha	V
khukhwama	ADP
khu	ADP
punda	NN
,	PUNC
mala	ADP
raraawe	NN
Kalebu	NN
amureeba	V
nisio	ADP
enya	V
.	PUNC
Akisa	NN
amukobosia	V
ali	ADP
,	PUNC
""""	PUNC
Nenya	V
chisebele	NN
che	ADP
kameechi	NN
sikila	CONJ
wamba	V
kamaloba	NN
kali	ADP
khusiangalaamwe	NN
sie	ADP
ebunafubo	NN
owa	ADP
Kanaani	NN
.	PUNC
Nio	ADP
Kalebu	NN
aaelesia	V
Akisa	NN
chisebele	NN
che	ADP
ngaaki	ADJ
nende	CONJ
che	ADP
mwaalo	ADJ
.	PUNC
Bukhili	NN
bwe	ADP
chikholo	NN
cha	ADP
Yuda	NN
ne	CONJ
Benjamini	NN
Be	ADP
lisaaye	NN
lia	ADP
Hobabu	NN
Omukenayi	ADJ
,	PUNC
paapa	NN
owo	ADP
mukhasi	NN
owa	ADP
Musa	NN
,	PUNC
bachiililila	V
ne	ADP
lukeendo	NN
ne	CONJ
babaandu	NN
ba	ADP
Yuda	NN
khukhwama	ADP
e	ADP
Yeriko	NN
,	PUNC
lukoba	NN
lwe	ADP
kamakheendu	ADJ
,	PUNC
boola	V
mu	ADP
sichiimi	NN
embi	ADV
ne	CONJ
Arati	NN
mu	ADP
Yuda	NN
.	PUNC
Ebweneeyo	PRON
bamenya	V
mu	ADP
Baamaleki	NN
Bayuda	NN
bacha	V
alala	ADV
ne	CONJ
babaandu	NN
ba	ADP
Simioni	NN
mala	ADP
alala	ADV
baula	V
Bakanaani	NN
babamenyanga	V
mu	ADP
lukoba	NN
lwa	ADP
Sefati	NN
.	PUNC
Balwonakila	V
elala	ADV
,	PUNC
nio	ADP
balutiuukha	V
bali	ADP
Horima	NN
Yuda	NN
aamba	V
akhaba	ADP
Kasa	NN
alala	CONJ
ne	CONJ
kalwo	NN
ne	CONJ
Ekironi	NN
ne	CONJ
kamaloba	NN
kalwo	DET
.	PUNC
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
ayeeta	V
babaandu	NN
Bayuda	NN
mala	ADP
baamba	V
kamaloba	NN
ke	ADP
mu	ADP
sikulu	NN
.	PUNC
Ne	CONJ
sebanyala	V
khuonamo	V
bamenywa	NN
be	ADP
mu	ADP
maayo	NN
tawe	ADP
,	PUNC
sikila	CONJ
baba	V
ne	ADP
kamakaari	NN
ke	ADP
liie	NN
ke	ADP
bichuuma	ADJ
.	PUNC
Heburoni	NN
lwaebwa	V
khu	ADP
kholo	NN
eya	ADP
Kalebu	NN
nga	ADP
Musa	NN
ne	ADP
aloma	V
.	PUNC
Nio	ADP
Kalebu	NN
aoona	V
chikholo	NN
chitaru	ADJ
che	ADP
Baanaki	NN
.	PUNC
Ne	ADP
kakhali	ADP
babaandu	NN
be	ADP
kholo	NN
eya	ADP
Benjamini	NN
sebaoona	V
Bayebusi	NN
ba	ADP
baamenya	V
mu	ADP
Yerusalemu	NN
baruramo	V
tawe	ADP
.	PUNC
Mala	ADP
Bayebusi	NN
bachiililila	V
khumenyamo	V
ne	CONJ
Babenjamini	NN
khukhwama	ADP
endaalo	NN
eyo	DET
khukhwola	ADP
luno	DET
.	PUNC
Chikholo	NN
cha	ADP
Efuraimu	NN
ne	CONJ
Manase	NN
chiula	V
Beteli	NN
Enju	NN
eya	ADP
Yosefu	NN
{	PUNC
chikholo	NN
cha	ADP
Efuraimu	NN
ne	CONJ
Manase	NN
}	PUNC
yosi	DET
yacha	V
khu	ADP
khuupana	V
ne	CONJ
Beteli	NN
mala	ADP
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
abayeeta	V
.	PUNC
Nio	ADP
enju	NN
eya	ADP
Yosefu	NN
yaruma	V
bayooti	NN
khupelelesia	V
Beteli	NN
{	PUNC
Lisina	NN
lie	ADP
lukoba	NN
luno	DET
mu	ADP
khunyoa	V
liaba	V
bali	ADP
Lusi	NN
.	PUNC
}	PUNC
bayooti	NN
abo	DET
babona	V
omundu	NN
alikho	V
arura	V
mu	ADP
lukoba	NN
omwo	DET
ne	CONJ
acha	V
,	PUNC
mala	ADP
bamuboolela	V
bali	ADP
,	PUNC
""""	PUNC
Khwekesie	V
nga	ADP
nekhunyala	V
khwengila	V
mu	ADP
lukoba	NN
muno	DET
,	PUNC
mala	ADP
efwe	PRON
khulakhukholela	V
kamalayi	ADV
.	PUNC
""""	PUNC
Nio	ADP
abekesia	V
,	PUNC
mala	ADP
be	PRON
owa	ADP
Efuraimu	NN
ne	CONJ
Manase	NN
beera	V
buli	ADP
mundu	NN
mu	ADP
lukoba	NN
omwo	DET
,	PUNC
ne	CONJ
kakhali	ADP
balekha	V
omundu	NN
yuno	DET
nende	CONJ
be	ADP
enju	NN
yewe	DET
.	PUNC
Enyuma	ADP
wa	ADP
kano	PRON
omundu	NN
niye	ADP
bayooti	NN
balekha	V
acha	V
mu	ADP
sibala	NN
sie	ADP
Bahiti	NN
mala	ADP
ombakhayo	V
lukoba	NN
nilwo	ADP
atiuukha	V
ali	ADP
Lusi	NN
,	PUNC
nilio	ADP
lisiili	NN
busa	DET
lisina	NN
lialwo	DET
khukhwola	ADP
luno	DET
.	PUNC
Babaandu	NN
nibo	ADP
Baisiraeli	NN
bakhaoona	V
tawe	ADP
Ekholo	NN
eya	ADP
Manase	NN
se	ADP
yaoona	V
Babaandu	NN
babamenyanga	V
mu	ADP
ngoba	NN
cha	ADP
Beti	NN
-	PUNC
Sheani	NN
,	PUNC
Taanachi	NN
,	PUNC
Tori	NN
Ibuleamu	NN
,	PUNC
Mekido	NN
,	PUNC
Nende	CONJ
be	ADP
chingoba	NN
chili	ADP
siimbi	ADV
baruramo	V
tawe	ADP
.	PUNC
Bakanaani	NN
bachiililila	V
khumenyamo	V
.	PUNC
Nga	ADP
Baisiraeli	NN
ne	ADP
banyoola	V
kamaani	NN
bayingiilila	V
Bakanaani	NN
babakholeleenge	V
kimilimo	NN
ne	CONJ
kahaba	V
kario	DET
sebabaoona	V
boosi	PRON
baruramo	V
tawe	ADP
.	PUNC
Ekholo	NN
eya	ADP
Efuraimu	NN
se	ADP
yaoona	V
Bakanaani	NN
babamenyanga	V
mu	ADP
lukoba	NN
lwa	ADP
Keseri	NN
baruramo	V
tawe	ADP
,	PUNC
nio	ADP
Bakanaani	NN
bachiililila	V
khumenyayo	V
ne	ADP
nabo	PRON
.	PUNC
Ekholo	NN
eya	ADP
Sebuluni	NN
se	ADP
yaoona	V
Babaandu	NN
babamenyanga	V
mungoba	NN
cha	ADP
Kitironi	NN
ne	CONJ
Nahaloli	NN
baruramo	V
tawe	ADP
,	PUNC
Nio	ADP
Bakanaani	NN
bachiililila	V
khumenyayo	V
ne	CONJ
nabo	PRON
mala	ADP
Ekholo	NN
eya	ADP
Sebuluni	NN
babayingiilila	V
khu	ADP
bakholela	V
kimilimo	NN
.	PUNC
Ekholo	NN
eya	ADP
Asieri	NN
se	ADP
yaoona	V
Babaandu	NN
ba	ADP
bamenyanga	V
mu	ADP
ngoba	NN
cha	ADP
Ako	NN
,	PUNC
Sidoni	NN
,	PUNC
Ahilabu	NN
,	PUNC
Akisibu	NN
,	PUNC
Heliba	NN
Afeki	NN
ne	CONJ
Rehobu	NN
,	PUNC
baruramo	V
tawe	ADP
.	PUNC
Babaandu	NN
ba	ADP
Asheri	NN
bamenya	V
ne	CONJ
Bakanaani	NN
ba	ADP
baaba	V
siimbi	ADV
ne	ADP
nbo	ADP
sikila	CONJ
se	ADP
babaoona	V
baruramo	V
tawe	ADP
.	PUNC
Ekholo	NN
eya	ADP
Nafutali	NN
se	ADP
yaoona	V
bamenywa	NN
be	ADP
mungoba	NN
cha	ADP
Betishemesi	NN
ne	CONJ
Betanati	NN
khururamo	V
tawe	ADP
,	PUNC
Babaandu	NN
ba	ADP
Nafutali	NN
bamenya	V
ne	ADP
Bakanaani	NN
ba	ADP
baaba	V
siimbi	ADV
ne	CONJ
nabo	PRON
ne	ADP
kakhali	CONJ
babayingiilila	V
babakholeleenge	V
kimilimo	NN
.	PUNC
Baamori	NN
baminakilisia	V
Babaandu	NN
be	ADP
ekholo	NN
eya	ADP
Dani	NN
bakobole	V
mu	ADP
maloba	NN
Keseri	NN
bikulu	NN
sikila	CONJ
se	ADP
babafukiilila	V
bekha	V
mu	ADP
maayo	NN
tawe	ADP
.	PUNC
Ne	CONJ
Baamori	NN
bachiililila	V
khumenya	V
e	ADP
Aiyaloni	NN
,	PUNC
siaalibimu	NN
ne	CONJ
sikulu	NN
Heresi	NN
.	PUNC
Ne	CONJ
chikholo	NN
cha	ADP
Efuraimu	NN
ne	CONJ
Manase	NN
babamiia	V
mala	ADP
babayingiilila	V
babakholeleenge	V
kimilimo	NN
.	PUNC
""""	PUNC
Lulwakha	NN
lwe	ADP
Baamori	NN
lwarakikhira	V
khu	ADP
siniina	NN
siaalibimu	NN
Akirabimu	NN
khukhwamila	ADP
engaaki	ADJ
owa	ADP
Sela	NN
.	
