WORD	POS
namwe	CONJ
omwana	NN
wowo	PRON
Omu	
bukulakho	V
sisiindu	NN
siosi	PRON
siosi	PRON
sie	ADP
mu	ADP
Khaana	NN
,	PUNCT
namwe	CONJ
omukhasi	NN
wowo	PRON
niye	PRON
lukoba	NN
omwo	PRON
Tawe	ADJ
,	PUNCT
nio	DET
Wele	NN
Omunyali	ADJ
Wasiima	V
,	PUNCT
namwe	CONJ
omusaale	NN
niye	PRON
wasiima	V
Owa	ADP
Bioosi	DET
alekhe	V
lirima	NN
liewe	PRON
lirafu	ADJ
lukali	ADJ
anyala	V
akhuchuuba	V
mu	ADP
simoonyo	NN
mala	CONJ
amukholele	V
enywe	PRON
Siisa	NN
.	PUNCT
Alaba	V
owe	PRON
Ali	V
,	PUNCT
Khukholele	V
bawele	NN
Babaandi	PRON
.	PUNCT
Bawele	NN
siisa	nn
khwinywe	PRON
mala	CONJ
amukhole	V
mube	V
ne	CONJ
le	
abo	PRON
bali	DET
nibo	PRON
ewe	PRON
namwe	CONJ
bakuuka	NN
babaandu	NN
bakali	ADJ
nga	CONJ
ne	CONJ
asuubisia	V
bakuka	NN
benywe	PRON
bakhasaayanga	V
Tawe	ADV
.	PUNCT
Balala	PRON
ka	ADP
Benywe	PRON
.	PUNCT
18	NUM
Mwaba	V
ne	CONJ
muria	V
kamalaka	NN
khu	ADP
bawele	NN
be	ADP
babaandu	NN
abo	PRON
banyala	V
kewe	PRON
koosi	DET
niko	DET
amuelesie	V
Luno	NN
,	PUNCT
ne	CONJ
khu	ADP
baaba	V
siimbi	ADV
nanywe	PRON
namwe	CONJ
Aleeyi	ADJ
.	PUNCT
Bali	PRON
khola	V
niko	DET
Eenya	V
,	PUNCT
kalaba	V
Kario	ADV
.	PUNCT
""""	PUNCT
13	NUM
Waasio	NN
,	PUNCT
ne	CONJ
siruuchu	NN
khuloondekhana	CONJ
Khusooma	V
nikhwo	PRON
lilaka	NN
likaania	V
ne	CONJ
luusio	NN
Lwabio	PRON
.	PUNCT
14	NUM
Buli	DET
khooro	
kuma	
""""	PUNCT
Enywe	PRON
muli	V
babaana	NN
ba	ADP
Wele	NN
li	
khuloondekhana	CONJ
ne	CONJ
luusio	NN
Lwako	
,	PUNCT
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
15	NUM
Enywe	PRON
,	PUNCT
Naololo	NN
,	PUNCT
Liyoyo	NN
,	PUNCT
kisiili	NN
Wenywe	PRON
.	PUNCT
Mukhesala	V
namwe	CONJ
Mwekina	V
,	PUNCT
li	
khuloondekhana	CONJ
ne	CONJ
luusio	NN
Lwakwo	
,	PUNCT
Khulwe	CONJ
bafu	
Tawe	ADV
.	PUNCT
Enywe	PRON
muli	V
Babaa	V
-	
16	NUM
naololo	NN
kimitiiti	ADJ
ne	CONJ
naololo	NN
Kimiboofu	ADJ
,	PUNCT
idu	
batakatifu	ADJ
khu	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
efutubile	
eye	PRON
khu	ADP
luuchi	NN
17	NUM
ne	CONJ
chetoo	
Woosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
owamurobora	V
to	
ne	CONJ
ling'ang'a	NN
ne	CONJ
Munandi	NN
.	PUNCT
18	NUM
Likhuyi	NN
,	PUNCT
Enywe	PRON
khukhwama	ADP
mu	ADP
baandu	NN
boosi	DET
Nalukosi	NN
,	PUNCT
kwesule	NN
ne	CONJ
Wambuto	NN
.	PUNCT
bamenyile	V
khu	ADP
Sibala	NN
,	PUNCT
mube	V
babaandu	NN
19	NUM
“	PUNCT
Bimoola	NN
bie	AP
chindaa	NN
bioosi	DET
bili	V
Bewe	PRON
,	PUNCT
binyaalu	NN
mukhabilia	V
Tawe	ADV
.	PUNCT
20	NUM
Munyala	V
mwalia	V
bie	ADP
chindaa	NN
bikwalaafu	ADJ
Bioosi	DET
.	PUNCT
Chisaang'i	NN
Chingwalaafu	NN
nego	
21	NUM
“	PUNCT
Mukhalia	V
sisiaayo	NN
siosi	PRON
siosi	PRON
sifwiile	V
chinyaalu	NN
sisiene	NN
busa	ADV
Tawe	ADV
.	PUNCT
Munyala	V
mwalekhela	V
bakeni	NN
bamumenyilemo	V
Basilia	V
,	PUNCT
namwe	CONJ
""""	PUNCT
Mukhalia	V
sisiindu	NN
siosi	PRON
siosi	PRON
nisio	PRON
munyala	V
mwasikusia	V
khu	ADP
Bakwa	V
,	PUNCT
sikila	CONJ
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
abiila	V
Tawe	ADV
.	PUNCT
la	
enywe	PRON
muli	V
batakatifu	ADJ
khu	ADP
Wele	NN
Munyala	V
mwalia	V
chisaang'i	NN
Chino	DET
:	PUNCT
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Wenywe	PRON
.	PUNCT
Khaafu	NN
,	PUNCT
Likheese	NN
,	PUNCT
Embusi	NN
,	PUNCT
Skicheu	NN
,	PUNCT
""""	PUNCT
Okhateek	X
hela	
enyama	NN
eye	PRON
sisiaayo	NN
Khulo	
,	PUNCT
Koongoni	NN
,	PUNCT
Emboongo	NN
,	PUNCT
Embu	
-	
sitoro	NN
mu	ADP
mabeele	NN
ka	ADP
maawe	NN
Tawe	ADV
.	PUNCT
leye	
Mundaa	
,	PUNCT
Ekhisi	NN
,	PUNCT
ne	CONJ
likheese	NN
lie	ADP
Mundaa	NN
.	PUNCT
Lia	ADP
chisaang'i	NN
chosi	PRON
chosi	PRON
chiili	V
Lilaka	NN
khuloondekhana	CONJ
ne	CONJ
bikhakayu	NN
bibiakabukhanamo	ADJ
lundi	CONJ
sitonyi	NN
silala	NN
khwikhumi	NN
akhaba	CONJ
chinyanyanga	V
Ekamuula	NN
.	PUNCT
Chiliio	V
22	NUM
“	PUNCT
Buli	DET
Kumwiiko	NN
,	PUNCT
ra	V
alubeka	ADV
sitonyi	NN
this	X
aang'i	
chikhali	V
ne	CONJ
bikhakayu	NN
Bibia	PRON
-	
silala	NN
khwikhumi	NN
sie	ADP
bibiaamo	NN
bie	ADP
bukhanamo	NN
Tawe	ADV
,	PUNCT
mala	CONJ
chinyanyanga	V
kumukuunda	NN
kwenywe	PRON
Bioosi	DET
.	PUNCT
23	NUM
Cha	V
Kamuula	NN
.	PUNCT
Ching'enecho	DET
mukhachilia	V
abuundu	NN
alala	ADJ
ao	DET
niio	PRON
Wele	NN
Omunyali	ADJ
Lawe	
,	PUNCT
Chisaang'i	NN
echo	PRON
Chili	V
,	PUNCT
Chingamia	NN
,	PUNCT
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
aarobora	V
abe	V
Hinduyu	NN
,	PUNCT
ne	CONJ
Chisaabale	NN
.	PUNCT
Chibukule	V
Ekhusaayilao	NN
.	PUNCT
Abwenao	DET
ebweeni	ADP
wewe	PRON
khuuba	V
Chinyaalu	NN
.	PUNCT
8	NUM
Mukhalia	V
Chingur	
-	
lia	ADP
sitonyi	NN
silala	NN
khwikhumi	NN
sie	ADP
biakhu	
we	ADP
Tawe	ADV
.	PUNCT
Chibukule	V
khuuba	V
chinyaalu	NN
lia	ADP
Bienywe	PRON
,	PUNCT
endali	NN
ne	CONJ
kamafura	NN
nende	CONJ
chili	V
ne	CONJ
bikhakayu	NN
bibiakabukhanamo	V
ekhaafu	NN
embele	NN
ne	CONJ
likheese	NN
Libele	NN
.	PUNCT
Khola	V
ne	CONJ
kakhali	CONJ
se	
chinyanyanga	V
ekamuula	NN
lino	DET
nio	PRON
mweyike	V
khuuria	NN
Wele	NN
Omunyali	ADJ
Tawe	ADV
.	PUNCT
Mukhaliaakho	V
khu	ADP
saang'i	NN
chino	DET
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
buli	DET
Lwosi	ADV
.	PUNCT
namwe	CONJ
mukhatiila	V
khu	ADP
saang'i	NN
efwiile	NN
24	NUM
Abuundu	NN
e	
khusaayilao	V
anyala	V
aaba	V
Tawe	ADV
,	PUNCT
Ideolas	X
aleeyi	ADJ
Lukali	ADJ
.	PUNCT
Khwako	DET
se	
munyala	V
mwa	
""""	PUNCT
Munyala	V
mwalia	V
siosi	PRON
siosi	PRON
sie	ADP
mu	ADP
suta	V
mwayilayo	V
sitonyi	NN
silala	NN
khwikhumi	NN
mechi	NN
siili	V
ne	CONJ
sibeye	NN
ne	CONJ
Kamakakaa	NN
-	
sie	ADP
bibiaamo	NN
nibio	PRON
Wele	NN
Omunyali	ADJ
Owa	ADP
Mbu	CONJ
,	PUNCT
Ne	CONJ
kakhali	CONJ
sisiindu	NN
siosi	PRON
siosi	PRON
Bioosi	DET
,	PUNCT
Wele	NN
Wenywe	PRON
,	PUNCT
amubiitile	V
chikhabi	NN
menyile	V
mu	ADP
meechi	NN
siikhali	ADJ
ne	CONJ
bibeye	NN
bi	
mala	CONJ
mwanyoola	V
Tawe	ADV
.	PUNCT
Kaaba	V
Kario	ADV
,	PUNCT
w	
kamakakaambu	NN
mukhalia	V
Tawe	ADV
.	PUNCT
25	NUM
kusia	NN
bibiaamo	NN
bienywe	PRON
mala	CONJ
mubu	
Sikhaya	ADJ
sibalwe	
khuuba	V
Sinyaalu	NN
.	PUNCT
fi	
kule	V
chirupia	NN
muche	V
nacho	ADV
abuundu	NN
""""	PUNCT
Munyala	V
mwalia	V
enyuni	NN
Engwalaa	NN
-	
niio	
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
arobora	V
Yosi	ADV
.	PUNCT
12	NUM
Ne	CONJ
mukhalia	V
chiloondakho	V
Khusaaya	V
.	PUNCT
26	NUM
Chirumikhire	V
khukula	V
chino	DET
Tawe	ADV
:	PUNCT
Efuruusi	NN
,	PUNCT
Engosia	NN
,	PUNCT
Namulobi	NN
,	PUNCT
sisiindu	NN
siosi	PRON
siosi	PRON
nisio	PRON
mwenya	V
Khulia	V
