WORD	POS
enywe 	PRON
engila	NN
. 	PUNCT
khukhila 	
choosi 	DET
niyo 	DET
khubirirakho 	V
ne 	CONJ
Arangiranga 	ADV
ebweeni 	ADP
wenywe 	PRON
mu 	ADP
silo 	NN
chingoba 	NN
nicho 	V
khukhoyeele 	ADJ
khuche	V
- 	PUNCT
mu 	ADP
mulilo 	NN
ne 	CONJ
kumuusi 	NN
amurangirira 	ADV
mu 	ADP
mo'linada 	NN
lileesi	NN
. 	PUNCT
TE 	
DOBESITE 	NN
Saldi 	NN
Enganakani 	NN
eyo 	ADP
yaba 	V
endayi	ADJ
. 	PUNCT
Nono 	ADV
narobora 	V
babaandu 	NN
ekhumi 	NN
na 	CONJ
babili	NN
- 	PUNCT
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
aelesia 	V
II	X
, 	PUNCT
mulala 	PRON
khukhwama 	ADP
mu 	ADP
buli 	DET
kholo	NN
. 	PUNCT
Isiraeli 	NN
siiukuumo 	NN
H 	X
Bacha 	V
mu 	ADP
sibala 	NN
sie 	ADP
bikulu 	NN
khukhwola 	
(	PUNCT
Khub	
. 	PUNCT
14	NUM
.	PUNCT
20	NUM
-	PUNCT
45	NUM
) 	PUNCT
khu 	ADP
Litooma 	NN
lia 	ADP
Eshikoli 	NN
mala 	CONJ
basiyoota	
. 	PUNCT
34	NUM
""""	PUNCT
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
Oli 	
Khukobola 	V
bakhureerera 	V
efwe 	PRON
mala	CONJ
- 	PUNCT
la 	
khukhwelung'unya 	V
khwenywe 	PRON
mala 	CONJ
Là 	
khu 	ADP
matuunda 	NN
niko 	DET
banyoolayo	V
. 	PUNCT
aambwa 	V
lirima	NN
. 	PUNCT
Ne 	CONJ
echuba 	V
ne 	CONJ
aloma 	V
Bakhuboolela 	V
bali 	V
kamaloba 	NN
niko 	DET
Wele 	NN
Ali	DET
, 	PUNCT
35	NUM
'	PUNCT
Se 	DET
aliio 	
omundu 	NN
khu 	ADP
baandu	NN
 be 	
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
Wele 	NN
wewe 	PRON
alikho 	V
selukho 	
emayaanu 	ADJ
yino 	DET
okhabone	V
 kama 	
akhuelesia 	V
efwe 	PRON
kali 	
kamalayi	ADJ
. 	PUNCT
th 	
loba 	V
kamalayi 	ADJ
niko 	V
nasuubisia 	V
bakuka 	NN
""""	PUNCT
Kakhaba 	V
Kario	DET
,	PUNCT
 Enywe	PRON
 se 	
mwa	ADP
- 	PUNCT
benywe 	PRON
tawe	ADV
. 	PUNCT
36	NUM
Kalebu 	NN
okhwa 	PRON
Yefune 	NN
cha 	V
tawe	ADV
. 	PUNCT
Mwaba 	V
ne 	CONJ
sileka 	NN
khu 	ADP
malaka 	NN
yeng'ene 	ADJ
niye 	PRON
olikabona	V
. 	PUNCT
Ne 	CONJ
ndielesia 	V
ka 	
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	DET
, 	PUNCT
Wele 	NN
niye 	PRON
ne 	CONJ
lisaaye 	NN
liewe 	PRON
sibala 	NN
nisio 	PRON
aala 	V
wenywe 	PRON
mala 	CONJ
mweulung'unyila 	V
mu 	ADP
mbula 	
sino	DET
. 	PUNCT
Ndikhola 	V
ndio 	
sikila 	CONJ
Kalebu 	NN
maeema 	
kenywe	PRON
. 	PUNCT
27	NUM
Mwaloma 	V
Muli	DET
, 	PUNCT
'	PUNCT
Wele 	NN
anondile 	V
ne 	CONJ
kumwoyo 	NN
kwoosi	DET
.	PUNCT
' 	PUNCT
37	NUM
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
akhubiila 	V
efwe	PRON
. 	PUNCT
Elio 	DET
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
ambambila 	V
sesi 	
hilo 	
liliakila 	V
akhurusia 	V
mu 	ADP
sibala 	NN
sie 	ADP
e 	
lirima 	NN
sikila 	CONJ
enywe	PRON
. 	PUNCT
Aloma 	V
Ali	DET
, 	PUNCT
'	PUNCT
Akhaba 	
Misiri 	NN
akhure 	V
mu 	ADP
bunyali 	
bwe 	PRON
Baamori 	NN
ewe 	PRON
wesi 	
Musa 	NN
se 	
olingila 	V
mu 	ADP
sibala 	NN
esio 	DET
mala 	CONJ
bakhubunie	V
. 	PUNCT
28	NUM
Khulikho 	V
khucha 	V
tawe	ADV
. 	PUNCT
38	NUM
Ne 	
akhali 	
Yoshua 	NN
okhwa 	PRON
Nuni 	NN
Waena	ADV
? 	PUNCT
Balebe 	NN
befwe 	PRON
nibo 	DET
khwaruma 	V
muyeeti 	
wowo 	PRON
niye 	PRON
olingilamo	V
. 	PUNCT
Nono 	ADV
bakhukholile 	V
khwariire	V
. 	PUNCT
Bakhuboole	V
- 	PUNCT
muremo 	V
kumwoyo 	NN
sikila 	CONJ
alirangirira 	ADV
le 	
bali	DET
""""	PUNCT
Babaandu	NN
abo	PRON
bali	DET
bakali	ADJ
lundi	ADV
Isiraeli	NN
khubukula	V
sibala	NN
esio	DET
.	PUNCT
39	NUM
Khutasa	V
baleeyi	ADJ
khu	ADP
khukhila	ADP
efwe	PRON
.	PUNCT
Chingoba	NN
khwako	NN
.	PUNCT
babaana	NN
benywe	PRON
basiili	ADJ
batoro	ADJ
chabwe	PRON
chili	V
chimbwoofu	ADJ
,	PUNCT
che	ADP
kamasii	
dash	X
nibo	DET
mwaloma	V
muli	DET
balikwa	V
mu  	ADP
mireko	NN
,	PUNCT
sikakoola	V
mwikulu	NN
.	PUNCT
Khutasa	V
khwako	DET
bakhamanyile	V
bubi	ADJ
ne	CONJ
bulayi	ADJ
tawe	ADV
,	PUNCT
bali	ADV
huboone 	V
babaandu 	NN
baboofu 	ADJ
lundi 	ADV
bengila	V
mu 	ADP
sibala 	NN
esio	DET
. 	PUNCT
Ndibaelesia 	V
sibala 	NN
kamaani 	NN
ebweeneyo	ADV
.	PUNCT
""" "	PUNCT
esio 	DET
mala	CONJ
balisibukula 	V
sibe 	V
sisiabwe	PRON
. 	PUNCT
""""	PUNCT
Nese 	PRON
namuboolela 	V
ndi	CONJ
, 	PUNCT
'	PUNCT
Mukharia 	ADJ
40	NUM
Nenywe 	PRON
kobolayo 	V
muche 	V
mu 	ADP
sichiimi 	NN
babaandu 	NN
abo 	PRON
tawe	ADV
. 	PUNCT
30	NUM
Wele 	NN
Omunyali 	ADJ
lubeka 	NN
lwe 	ADP
sia 	ADP
nyanja 	NN
eya 	ADP
Shamu	NN
.	PUNCT
'	PUNCT
eil 	X
si 	
Owa 	ADP
Bioosi	DET
, 	PUNCT
Wele 	NN
wenywe 	PRON
alamura	V
- 	PUNCT
41	NUM
""""	PUNCT
Mwangobosia 	V
Muli	DET
, 	PUNCT
'	PUNCT
Khwakholile 	V
ngrira 	
mala 	CONJ
omwene 	PRON
alamupanila	V
. 	PUNCT
bubwoni 	NN
khu 	ADP
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	DET
Kalaba 	V
bulayi 	ADJ
bwene 	PRON
nga 	CONJ
akhola 	V
e 	
Misiri 	NN
Si	
. 	PUNCT
Khulacha 	V
mala 	CONJ
khupane 	V
nga 	CONJ
Wele 	NN
1	NUM
.	PUNCT
