WORD	SPEECH TAG
,	PUNCT
Wele	NN
wenywe	PRON
amuukuuma	V
Lwanda	NN
.	PRON
16	NUM
Aamuelesia	V
enywe	PRON
mana	NN
mu	ADP
Enywe	PRON
nga	CONJ
paapa	NN
owe	ADP
babaana	NN
ne	CONJ
Auu	
-	
sichiimi	NN
Mwalia	V
,	PUNCT
siakhulia	NN
nisio	PRON
bakuu	
kuuma	
babaana	NN
Bewe	PRON
.	PUNCT
“	PUNCT
Nono	CONJ
,	PUNCT
mukhoya	V
ka	
benywe	PRON
baba	V
ne	CONJ
bakhaliakho	V
Tawe	ADV
.	PUNCT
murie	V
kamalaka	NN
ka	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
Amukholela	V
ario	DET
nio	CONJ
amukhole	V
mweboo	
Bioosi	DET
,	PUNCT
Wele	NN
Wenywe	PRON
.	PUNCT
Loonda	V
Chingi	x
-	PUNCT
mbie	v
lundi	CONJ
amukele	V
nio	DET
ekhumaliilikha	V
la	CONJ
chewe	PRON
mala	CONJ
mu	ADP
murie	V
Niye	PRON
.	PRON
Wele	NN
amukholele	V
Bulayi	ADJ
.	PUNCT
17	NUM
Mukhaloma	V
Muli	DET
,	PUNCT
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Kamaani	NN
kefwe	PRON
ne	CONJ
bunyali	NN
bwewe	PRON
alikho	V
amureera	V
enywe	PRON
mu	ADP
sibala	NN
siili	V
nibio	PRON
bibiakila	V
khwanyoola	V
buiinda	NN
buno	DET
silayi	ADJ
sie	ADP
chisebele	NN
che	ADP
kameechi	NN
Chi	ADJ
Tawe	ADV
.	PUNCT
18	NUM
Mukhoya	V
mukhebulile	V
Wele	NN
chukha	V
mu	ADP
matooma	NN
ne	CONJ
mu	ADP
Bikulu	NN
.	PUNCT
8	NUM
Sili	V
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Wenywe	PRON
.	PUNCT
sibala	NN
sie	ADP
ngaanu	
ne	CONJ
Shayiri	NN
,	PUNCT
Chisabibu	NN
,	PUNCT
Niye	PRON
omuelesianga	V
bunyali	NN
bwe	ADP
khuba	V
Chinduli	NN
,	PUNCT
kamatuunda	NN
Kamakomanga	NN
,	PUNCT
Baiinda	NN
.	PUNCT
Akholanga	V
ario	ADV
sikila	CONJ
aliinda	V
kimiseituni	NN
ne	CONJ
Bubuukhi	NN
.	PUNCT
wele 	NN
ofwiile 	V
ne 	CONJ
akhabechanga 	V
omusiku 	NN
wewe 	PRON
Sinai	NN
namwe 	CONJ
Horebu	NN
Wele	NN
Omunyali	ADJ
Tawe	ADV
.	PUNCT
5	NUM
Manya	V
muli	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
aakhola	V
kameechi	NN
kaama	V
mu	ADP
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
amuukuuma	V
Lwanda	NN
.	PRON
16	NUM
Aamuelesia	V
enywe	PRON
mana	NN
mu	ADP
Enywe	PRON
nga	CONJ
paapa	NN
owe	ADP
babaana	NN
ne	CONJ
Auu	
-	
sichiimi	NN
Mwalia	V
,	PUNCT
siakhulia	NN
nisio	PRON
bakuu	
kuuma	
babaana	NN
Bewe	PRON
.	PUNCT
“	PUNCT
Nono	CONJ
,	PUNCT
mukhoya	V
ka	
benywe	PRON
baba	V
ne	CONJ
bakhaliakho	V
Tawe	ADV
.	PUNCT
murie	V
kamalaka	NN
ka	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
Amukholela	V
ario	DET
nio	CONJ
amukhole	V
mweboo	
Bioosi	DET
,	PUNCT
Wele	NN
Wenywe	PRON
.	PUNCT
Loonda	V
Chingi	x
-	PUNCT
mbie	v
lundi	CONJ
amukele	V
nio	DET
ekhumaliilikha	V
la	CONJ
chewe	PRON
mala	CONJ
mu	ADP
murie	V
Niye	PRON
.	PRON
Wele	NN
amukholele	V
Bulayi	ADJ
.	PUNCT
17	NUM
Mukhaloma	V
Muli	DET
,	PUNCT
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Kamaani	NN
kefwe	PRON
ne	CONJ
bunyali	NN
bwewe	PRON
alikho	V
amureera	V
enywe	PRON
mu	ADP
sibala	NN
siili	V
nibio	PRON
bibiakila	V
khwanyoola	V
buiinda	NN
buno	DET
silayi	ADJ
sie	ADP
chisebele	NN
che	ADP
kameechi	NN
Chi	ADJ
Tawe	ADV
.	PUNCT
18	NUM
Mukhoya	V
mukhebulile	V
Wele	NN
chukha	V
mu	ADP
matooma	NN
ne	CONJ
mu	ADP
Bikulu	NN
.	PUNCT
8	NUM
Sili	V
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Wenywe	PRON
.	PUNCT
sibala	NN
sie	ADP
ngaanu	
ne	CONJ
Shayiri	NN
,	PUNCT
Chisabibu	NN
,	PUNCT
Niye	PRON
omuelesianga	V
bunyali	NN
bwe	ADP
khuba	V
Chinduli	NN
,	PUNCT
kamatuunda	NN
Kamakomanga	NN
,	PUNCT
Baiinda	NN
.	PUNCT
Akholanga	V
ario	ADV
sikila	CONJ
aliinda	V
kimiseituni	NN
ne	CONJ
Bubuukhi	NN
.	PUNCT
endakaano	NN
niyo	DET
aakhola	V
ne	CONJ
bakuuka	NN
loba	V
niko	PRON
muliliamo	V
siakhulia	NN
siikhawa	V
benywe	PRON
nga	CONJ
ne	CONJ
kali	
Luno	NN
.	PUNCT
19	NUM
Ne	CONJ
mwaba	V
Kawe	
,	PUNCT
se	PRON
mulitaamba	V
Tawe	ADV
,	PUNCT
chinyaanda	NN
ne	CONJ
mwibilila	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
che	ADP
sibala	NN
esio	DET
chili	V
Bichuuma	NN
,	PUNCT
ne	CONJ
Si	
,	PUNCT
Wele	NN
wenywe	PRON
mala	CONJ
mwasaaya	V
bawele	NN
munyala	V
mwayaba	V
koopa	NN
khukhwama	ADP
babaandi	PRON
ne	CONJ
Khubakholela	V
,	PUNCT
ese	PRON
mukaa	
mu	ADP
bikulu	NN
Biasio	
,	PUNCT
10	NUM
Mukhalie	V
mala	CONJ
nia	
enywe	PRON
luno	NN
ndi	PRON
ng'ali	NN
Mukhabune	V
.	PUNCT
kure	
mala	CONJ
musiime	V
Wele	NN
Omunyali	ADJ
Owa	ADP
20	NUM
Mulibuna	V
nga	CONJ
chikholo	NN
nicho	DET
Wele	NN
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
khulwe	CONJ
Khumuele	V
Omunyali	ADJ
Owa	ADP
Bioosi	DET
alakholanga	V
ne	CONJ
chi	
via	
enywe	PRON
sibala	NN
sie	ADP
Ngakha	
.	PUNCT
buna	
enywe	PRON
ne	CONJ
Muloleleele	V
.	PUNCT
Kaliba	V
kario	DET
mwaba	V
ne	CONJ
mukharia	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Engaani	NN
khuloondekhana	V
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Tawe	ADV
.	PUNCT
ne	CONJ
khukhwibilila	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
Sileka	NN
sie	ADP
babaandu	NN
barekerefu	NN
ne	CONJ
busa	CONJ
mukhola	V
murio	DET
mwebilila	V
Wele	NN
Omunyali	ADJ
Owa	ADP
“	PUNCT
Isiraeli	NN
Ulila	V
.	PUNCT
Endaalo	NN
yino	DET
Wele	NN
wenywe	PRON
khulwe	CONJ
khulekha	V
mbi	
khwambukha	V
Luluuchi	NN
lwa	ADP
Khuria	V
kamalaka	NN
kewe	PRON
niko	DET
ndikho	V
Yoritani	NN
mala	CONJ
wingisie	V
sibala	NN
sie	ADP
chi	ADP
muelesia	V
enywe	PRON
endaalo	NN
yino	DET
Tawe	ADV
.	PUNCT
kholo	NN
chimboofu	ADJ
lundi	CONJ
che	ADP
kamaani	NN
Mukhalie	V
Mwikure	ADJ
,	PUNCT
mwombakhe	V
lukali	ADJ
khukhukhila	V
Ewe	PRON
.	PUNCT
Chingoba	NN
cha	ADP
Thinju	NN
chindayi	ADJ
che	ADP
Khumenyamo	V
.	PUNCT
13	NUM
chili	V
Chimbalaayi	ADJ
,	PUNCT
ne	CONJ
kamasiisi	NN
Khaafu	NN
chenywe	PRON
ne	CONJ
Kamakheese	NN
,	PUNCT
efwesa	
kamaleeyi	ADJ
kakaniina	ADJ
mu	ADP
Ngaaki	ADJ
.	PUNCT
2	NUM
Babaa	V
yenywe	PRON
ne	CONJ
Esahabu	NN
,	PUNCT
ne	CONJ
bibiindi	NN
Bioo	PRON
babaandu	NN
abo	DET
bali	V
baleeyi	ADJ
lundi	CONJ
be	ADP
Kamaani	NN
Wele 	NN
Wenywe	PRON
, 	PUNCT
mwaba 	V
ne 	CONJ
mu 	ADP
aamureera 	V
enywe 	PRON
mala 	CONJ
aamuelesia 	V
sibala 	NN
muenja 	V
ne 	CONJ
kumwoyo 	NN
kwenywe 	PRON
kwoosi 	ADJ
siabwe 	PRON
khuuba 	V
sisienywe	PRON
. 	PUNCT
Sili 	V
sisienywe 	PRON
mukhamunyoole	V
. 	PUNCT
30	NUM
Kamakhuwa 	NN
kano 	DET
khukhwola 	V
luno	ADV
. 	PUNCT
39	NUM
Manya 	V
mala 	CONJ
musuu 	
ne 	CONJ
kamwekholekhakho 	V
mala 	CONJ
mube 	V
mu 	ADP
bile 	V
endaalo	NN
yino	DET
, 	PUNCT
khebulila 	V
muli 	DET
Wele 	NN
butinyu 	NN
mu 	ADP
biise 	NN
ebio	DET
, 	PUNCT
muliyuukha 	V
khu 	ADP
omunyali 	NN
Owa 	ADP
Bioosi 	DET
ali 	V
Wele 	NN
mwikulu 	NN
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	DET
, 	PUNCT
Wele 	NN
wenywe 	PRON
ne 	CONJ
khu 	ADP
sibala 	NN
Wele 	NN
okundi 	PRON
se 	
aliio	DET
tawe	ADV
.	PUNCT
mala 	CONJ
mumuulile	V
. 	PUNCT
31	NUM
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
40	NUM
Khwako 	DET
ria 	V
kamalaka 	NN
kewe 	PRON
koosi 	DET
niko 	DET
Bioosi	DET
, 	PUNCT
Wele 	NN
wenywe 	PRON
ali 	V
owe 	ADP
siisa	NN
. 	PUNCT
Se 	
ndikho 	V
muelesia 	V
enywe 	PRON
endaalo 	NN
yino	DET
, 	PUNCT
alimulekha 	V
enywe	PRON
, 	PUNCT
namwe 	CONJ
amubunie	V
, 	PUNCT
mala 	CONJ
mulaba 	V
bulayi	ADJ
, 	PUNCT
enywe 	PRON
ne 	CONJ
lisaaye 	NN
namwe 	CONJ
ebilile 	V
endakaano 	NN
niyo 	V
akhola 	V
lienywe	PRON
. 	PUNCT
Ne 	CONJ
Mukhola	V
Murio	DET
, 	PUNCT
mulayindila 	V
ne 	CONJ
bakuuka 	NN
benywe 	PRON
tawe	ADV
. 	PUNCT
mu 	ADP
sibala 	NN
nisio 	DET
Wele 	NN
Omunyali 	ADV
Owa 	ADP
Bioosi	DET
32	NUM
""""	PUNCT
Yibaasia 	V
ke 	ADP
biise 	NN
bibiabira	V
, 	PUNCT
mu 	ADDP
biise 	NN
si	
, 	PUNCT
Wele 	NN
wenywe 	PRON
alikho 	V
amuelesia 	V
enywe 	PRON
nibio 	DET
mwaba 	V
ne 	CONJ
mukhasaalwa 	V
tawe	ADV
. 	PUNCT
Lola 	V
mindali 	NN
na 	CONJ
mindali	CONJ
.	PUNCT
""" "	PUNCT
Lanais 	
enyuma 	ADP
khukhwola 	V
khu 	ADP
biise 	NN
nibio 	DET
Wele	NN
abaang'anilamo 	V
omundu 	NN
khu 	ADP
sibala	NN
. 	PUNCT
Lola 	V
Chingoba 	NN
che 	ADP
khukhwilukhilamo	V
: 	PUNCT
buli 	DET
abuundu 	ADV
khu 	ADP
sibala	NN
. 	PUNCT
Sisiindu 	NN
siosi 	DET
che 	ADP
bukwe 	ADV
we 	ADP
luluuchi 	NN
lwa 	ADP
Yoritani	NN
. 	PUNCT
siosi 	DET
siboofu 	ADJ
nga 	CONJ
sino 	DET
sisiekholekhakho 	V
41	NUM
Nio	V
, 	PUNCT
Musa 	NN
aara 	V
alubeka 	ADV
chingoba 	NN
chi 	
namwe 	CONJ
siauliilikhakho 	V
ku	
? 	PUNCT
33	NUM
Babaa	V
- 	
taru 	NN
ebukwe 	NN
we 	ADP
luluuchi 	NN
lwa 	ADP
Yoritani	NN
. 	PUNCT
ndu 	
bosi 	PRON
bosi	PRON
, 	PUNCT
ba 	
baamenya 	V
enyuma 	ADP
se 	
mu 	ADP
sibala 	NN
sino	DET
. 	PUNCT
Se 	
ndambukha 	V
luluuchi 	V
mwamubonakho 	V
mu 	ADP
sifwaanani 	NN
siosi 	DET
tawe	ADV
. 	PUNCT
Ne 	CONJ
kakhali 	CONJ
enywe 	PRON
muli 	V
siimbi 	ADV
khu 	ADP
siosi 	DET
tawe	ADV
. 	PUNCT
13	NUM
Amuboolela 	V
ke 	ADP
endakaa	V
- 	PUNCT
lwambukha 	V
mala 	CONJ
mubukule 	V
kamaloba 	NN
no 	CONJ
yewe 	PRON
niyo 	V
aakhola 	V
ne 	CONJ
nanywe 	PRON
mala 	CONJ
kengakha 	NN
ako	DET
. 	PUNCT
23	NUM
Ba 	CONJ
Barekerefu	NN
. 	PUNCT
Mukhe 	X
aamuboolela 	V
khuria 	V
kamalaka 	NN
kewe 	PRON
bilila 	V
endakaano 	NN
niyo 	V
Wele 	NN
Omunyali 	ADJ
Ekhumi	NN
. 	PUNCT
Aakaandika 	V
khu 	ADP
mabaale 	NN
kabili	NN
. 	PUNCT
Owa 	ADP
Bioosi	DET
, 	PUNCT
Wele 	NN
wenywe 	PRON
akhola 	V
ne 	CONJ
14	NUM
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
amboolela 	V
nanywe 	PRON
tawe	AV
. 	PUNCT
Mukhakhola 	V
murio 	DET
mwe 	ADP
ese 	PRON
mweyikie 	V
enywe 	PRON
kamalaka 	NN
koosi 	ADJ
kholela 	V
bifwaani 	NN
nibio	DET
; 	PUNCT
Wele 	NN
Omunyali 	ADJ
niko 	DET
mularia 	V
mu 	ADP
sibala 	NN
nisio 	DET
muli 	V
siimbi 	ADV
Owa 	ADP
Bioosi	DET
, 	PUNCT
Wele 	NN
wenywe 	PRON
aamukaania 	V
khwingilamo	V
. 	PUNCT
Show 	
enywe 	PRON
tawe	ADV
, 	PUNCT
24	NUM
Sikila 	CONJ
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi	DET
, 	PUNCT
Wele 	NN
wenywe 	PRON
ali 	V
ne 	CONJ
likhendekha	NN
, 	PUNCT
dhe 	X
Engaani 	NN
khuloondekhana 	ADP
ali 	V
nga 	CONJ
kumulilo 	NN
kuburukha	V
. 	PUNCT
ne 	CONJ
bifwaani 	NN
25	NUM
""""	PUNCT
Akhaba 	ADJ
enyuma 	ADV
we 	ADP
khumenya 	V
15	NUM
“	PUNCT
Endaalo 	NN
niyo 	DET
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
mu 	ADP
sibala 	NN
khulwe 	V
siise 	NN
sileeyi 	ADJ
ne 	CONJ
khu 	ADP
Bioosi 	DET
aalomaloma 	V
khwinywe 	PRON
khubi	ADV
- 	PUNCT
Saala 	V
babaana 	NN
ne 	CONJ
babechukhulu	NN
, 	PUNCT
lundi 	CONJ
mwasaakhulua	V
, 	PUNCT
mukhakhola 	V
bubwo	
- 	
yesi 	PRON
yesi 	PRON
oweaana 	V
khucha 	V
mala 	CONJ
abu 	
ni 	
khulwe 	CONJ
khukhwikholela	V
sifwaani 	NN
kule 	V
babaandu 	NN
be 	ADP
ekholo 	NN
khukhwama 	ADP
le 	
sisiindu 	NN
siosi 	PRON
siosi 	PRON
tawe	ADV
. 	PUNCT
Buno 	DET
buli 	V
mu 	ADP
Nono	DET
ndakhuboolela	V
bung'ali	NN
bwe	CONJ
Kamakhuwa 	NN
kano	DET
.	PUNCT
Bubwami	NN
bwa	CONJ
Misiri	NN
ne 	CONJ
Ashuru	NN
Lola 	V
babaami	NN
babaandi	ADV
bataru	NUM
baliruka	V
sibala	NN
siauliilikhakho 	V
Pasha	ADV
.	PUNCT
mala 	CONJ
omwami	NN
owe	CONJ
khaane	DET
akhabe	V
omuiinda	NN
khukhila	V
babamuraangirira	V
boosi	ADP
.	PUNCT
ne 	CONJ
nga 	CONJ
akhabe	V
ne 	CONJ
kamaani	NN
Sikila 	CONJ
buiinda	ADJ
tawe	ADP
bwewe	PRON
,	PUNCT
akharakikhe	V
khukhwibwaakala	V
bubwami	NN
bwe	CONJ
Bakiriki	NN
.	PUNCT
""""	PUNCT
ne 	CONJ
omwami	NN
we	CONJ
kamaani	NN
kamakali	ADJ
aliicha	V
.	PUNCT
Aliamiia	V
ne 	CONJ
bunyali	NN
bukali	ADV
ne 	CONJ
khukhola	V
niko 	PRON
niye	V
enya	V
.	PUNCT
ne 	CONJ
akari	ADP
we	CONJ
bunyali	NN
bwe	CONJ
Bubwami	NN
bwewe	PRON
bulikabukhamanamo	V
bitonyi	NN
bine	NUM
.	PUNCT
Babaami	NN
bakali	ADV
be 	CONJ
lisaaye 	NN
liewe	PRON
balibukula	V
bubweyaangu	NN
bwewe	PRON
ne 	CONJ
kakhali 	CONJ
se	PRON
baliba	V
ne 	CONJ
kamaani	NN
nga 	CONJ
kakewe	PRON
tawe	ADP
.	PUNCT
""""	PUNCT
