WORD	SPEECH TAG
wele	NN
omunyali	NN
owa	ADP
bioosi	NN
,	PUNC
mala	ADP
wele	NN
omunyali	NN
owa	ADP
bioosi	NN
aruma	V
omundu	NN
abaabine	V
.	PUNC
oyuno	PRON
aba	V
otinieli	NN
okhwa	DET
kenasi	NN
.	PUNC
[	PUNC
kenasi	NN
aba	V
wandaaye	NN
owa	ADP
kalebu	NN
.	PUNC
]	PUNC
roho	NN
owa	ADP
wele	NN
omunyali	NN
owa	ADP
bioosi	NN
amwichakho	V
,	PUNC
mala	ADP
aaba	V
omwimeelesi	NN
owe	ADP
Baisiraeli	NN
.	PUNC
otinieli	NN
acha	V
mwiie	NN
mala	ADP
wele	NN
omunyali	NN
owa	ADP
bioosi	NN
amuyeeta	V
aula	V
omwami	NN
owa	ADP
mesopotamia	NN
oyo	DET
.	PUNC
kumuleembe	NN
kwaba	V
mu	ADP
sibala	NN
khulwe	ADP
kimiiko	NN
kamakhumi	ADJ
kane	ADJ
ne	CONJ
otinieli	NN
afwa	V
.	PUNC
ehudi	NN
Baisiraeli	NN
lundi	CONJ
bakhola	V
kamamayaanu	NN
khu	ADP
wele	NN
omunyali	NN
owa	ADP
bioosi	NN
.	PUNC
sikila	CONJ
kano	DET
,	PUNC
wele	NN
omunyali	NN
owa	ADP
bioosi	NN
akhola	V
omwami	NN
ekironi	NN
owe	ADP
bamoabu	NN
aba	V
ne	ADP
kamaani	NN
khukhila	ADP
Baisiraeli	NN
.	PUNC
ekironi	NN
aamana	V
ne	ADP
baamoni	NN
ne	CONJ
baamaleki	NN
baula	V
Baisiraeli	NN
mala	ADP
baamba	V
yeriko	NN
,	PUNC
lukoba	NN
lwe	ADP
kamakhendu	NN
.	PUNC
Baisiraeli	NN
baba	V
asieroti	NN
we	ADP
bunyali	NN
bwa	ADP
ekironi	NN
khulwe	ADP
kimiiko	NN
ekhumi	ADJ
nabo	CONJ
munaane	ADJ
.	PUNC
lundi	CONJ
Baisiraeli	NN
balilila	V
wele	NN
omunyali	NN
owa	ADP
bioosi	NN
mala	ADP
aruma	V
omundu	NN
abaabina	V
.	PUNC
oyuno	PRON
aba	V
ehudi	NN
omundu	NN
we	ADP
kumukoota	NN
owaba	V
okhwa	ADP
kera	NN
,	PUNC
khukhwama	ADP
mtu	NN
mu	ADP
kholo	NN
eya	ADP
benjamini	NN
.	PUNC
Baisiraeli	NN
baruma	V
ehudi	NN
khu	ADP
mwami	NN
ekironi	NN
owe	ADP
bamoabu	NN
amuyilile	V
biianwa	NN
.	PUNC
ehudi	NN
aba	V
abasile	V
embalu	NN
buleeyi	NN
bwe	ADP
liraango	NN
,	PUNC
eyookia	V
chimbeka	NN
chombi	DET
.	PUNC
akiboa	V
khu	ADP
nduukhu	NN
eye	ADP
sikele	NN
siewe	DET
siseecha	NN
mala	ADP
akwisiakho	V
chingubo	NN
.	PUNC
nio	ADP
abukula	V
biianwa	NN
ayilila	V
ekironi	NN
owaba	V
omundu	NN
omunefu	ADJ
lukali	DET
.	PUNC
nga	ADP
amala	V
khumua	V
biianwa	NN
,	PUNC
Ehudi	NN
aboolela	V
babaandu	NN
bababisuta	DET
barekukhe	V
bache	V
.	PUNC
ne	CONJ
Ehudi	NN
omwene	DET
ayuukha	V
akobolela	V
amabaale	NN
kamabeche	ADJ
siimbi	ADP
kilikali	NN
,	PUNC
khu	ADP
erikoni	NN
mala	ADP
aloma	V
ali	ADP
""""	PUNC
omwami	NN
,	PUNC
ndi	V
ne	ADP
likhuwa	NN
lia	ADP
babili	NN
fweng'ene	DET
!	PUNC
""""	PUNC
boosi	PRON
barura 	V
enje	ADP
.	PUNC
Nga	ADP
omwami	NN
ne	ADP
aba	V
ne	ADP
ekhaale	V
yeng'ene	DET
mu	ADP
lusiro	NN
lunyifu	ADJ
 lwe	ADP
munju	NN
angaaki	DET
,	PUNC
Ehudi	NN
amuchao	V
mala	ADP
aloma	V
ali	ADP
,	PUNC
""""	PUNC
Ese	PRON
ndi	V
ne	ADP
likhuwa	NN
liowo	DET
khukhwama	ADP
khu	ADP
wele	NN
.	PUNC
""""	PUNC
Omwami	NN
enyokha	V
eema	V
.	PUNC
ne	CONJ
kumukhono	NN
kumukoota	DET
Ehudi	NN
abukula	V
embalu	NN
khukhwama	ADP
khu	ADP
nduukhu	NN
eye	ADP
lubeka	NN
luseecha	DET
mala	ADP
auuna	V
Omwami	NN
enda	NN
.	PUNC
Embalu	NN
yoosi	DET
yengila	V
ne	CONJ
siini	NN
siosi	DET
mala	ADP
kiminaawa	NN
kiakifuunikha	V
.	PUNC
Ehudi	NN
se	ADP
akikhweesa	V
yarura	V
munda	NN
mwo	ADP
omwami	NN
tawe	ADP
.	PUNC
Nio	ADP
Ehudi	NN
arura	V
munda	NN
lusiro	NN
acha	V
anje	NN
,	PUNC
ekala	V
kimiliango	NN
akikhomekha	V
,	PUNC
mala	ADP
arekukha	V
.	PUNC
Bakholi	NN
becha	V
mala	ADP
babona	V
kimiliango	NN
kimikhomekhe	ADJ
ne	CONJ
bebaasia	V
busa	ADP
bali	ADP
omwami	NN
ali 	ADP
mukari	NN
alikho	V
eyeeta	V
.	PUNC
Baliinda	V
siise	NN
sileeyi	ADJ
mala	ADP
nga	ADP
ne	ADP
akhekula	V
kumuliango	NN
tawe	ADP
,	PUNC
babukula	V
lufunguo	NN
mala	ADP
bakwikula	V
.	PUNC
Ne	CONJ
abwenao	ADP
banyoola	V
Omwami	NN
wabwe	DET
akwile	V
amukhe	NN
afwile	V
.	PUNC
Nga	ADP
baba	V
ne	ADP
basiliindiilila	V
Ehudi	NN
elukha	V
.	PUNC
Acha	V
abirira	V
emabaale	NN
kamabeche	ADJ
mala	ADP
elukhila	V
e	ADP
Seira	NN
.	PUNC
Nga	ADP
neolayo	V
,	PUNC
mu	ADP
ngulu	NN
cha	ADP
Efuraimu	NN
,	PUNC
apa	V
ekhoombi	NN
,	PUNC
khulaanga	V
Baisiraeli	NN
bache	V
mwiie	NN
,	PUNC
nio	ADP
abaraangirira	V
bekha	V
khukhwama	ADP
khu	ADP
bikulu	NN
.	PUNC
Aloma	V
ali	ADP
,	PUNC
""""	PUNC
Nondekho	V
!	PUNC
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
amueele 	V
buuli	NN
khu	ADP
basiku	NN
benywe	DET
,	PUNC
Bamoabu	NN
.	PUNC
""""	PUNC
Nio	ADP
baloonda	V
khu	ADP
Ehudi	NN
bekha	V
mala	ADP
baamba	V
kamafubukho	NN
niko	ADP
Bamoabu	NN
baba	V
bacha	V
khwambukhilamo	V
Yoritani	NN
.	PUNC
Sebafukilila	V
omundu	NN
akhaba	ADP
mulala	NN
yeng'ene	ADP
ambukhe	V
tawe	ADP
.	PUNC
Endaalo	NN
eyo	DET
beera	V
ambi	ADV
chikhafu	NN
ekhumi	ADJ
che	ADP
banamae	NN
balayi	ADJ
lukali	ADP
be	ADP
Bamoabu	NN
.	PUNC
Se	ADP
aliio	PRON
owelukha	V
aona	V
tawe	ADP
.	PUNC
Endaalo	NN
eyo	DET
Baisiraeli	NN
baula	V
Bamoabu	NN
mala	ADP
kumuleembe	NN
kwaba	V
mu	ADP
sibala	NN
khulwe	ADP
kimiiko	NN
kamakhumi	ADJ
munaane	ADJ
.	
