WORD	POS
enywe	PRON
ne	CONJ
Muloleleele	V
.	PUNCT
Kaliba	V
kario	DET
mwaba	V
ne	CONJ
mukharia	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Engaani	NN
khuloondekhana	V
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Tawe	ADV
.	PUNCT
ne	CONJ
khukhwibilila	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
Sileka	NN
sie	ADP
babaandu	NN
barekerefu	NN
ne	CONJ
busa	CONJ
mukhola	V
murio	DET
mwebilila	V
Wele	NN
Omunyali	ADJ
Owa	ADP
“	PUNCT
Isiraeli	NN
Ulila	V
.	PUNCT
Endaalo	NN
yino	DET
Wele	NN
wenywe	PRON
khulwe	CONJ
khulekha	V
mbi	
khwambukha	V
Luluuchi	NN
lwa	ADP
Khuria	V
kamalaka	NN
kewe	PRON
niko	DET
ndikho	V
Yoritani	NN
mala	CONJ
wingisie	V
sibala	NN
sie	ADP
chi	ADP
muelesia	V
enywe	PRON
endaalo	NN
yino	DET
Tawe	ADV
.	PUNCT
kholo	NN
chimboofu	ADJ
lundi	CONJ
che	ADP
kamaani	NN
Mukhalie	V
Mwikure	ADJ
,	PUNCT
mwombakhe	V
lukali	ADJ
khukhukhila	V
Ewe	PRON
.	PUNCT
Chingoba	NN
cha	ADP
Thinju	NN
chindayi	ADJ
che	ADP
Khumenyamo	V
.	PUNCT
13	NUM
chili	V
Chimbalaayi	ADJ
,	PUNCT
ne	CONJ
kamasiisi	NN
Khaafu	NN
chenywe	PRON
ne	CONJ
Kamakheese	NN
,	PUNCT
efwesa	
kamaleeyi	ADJ
kakaniina	ADJ
mu	ADP
Ngaaki	ADJ
.	PUNCT
2	NUM
Babaa	V
yenywe	PRON
ne	CONJ
Esahabu	NN
,	PUNCT
ne	CONJ
bibiindi	NN
Bioo	PRON
babaandu	NN
abo	DET
bali	V
baleeyi	ADJ
lundi	CONJ
be	ADP
Kamaani	NN
