WORD	POS
Omunyali	ADJ
muelesia	V
enywe	PRON
luno	NN
khulwe	CONJ
bulayi	ADJ
Owa	ADP
Bioosi	DET
akholela	V
banamae	
ba	ADP
Misiri	NN
,	PUNCT
Bwenywe	PRON
.	PUNCT
14	NUM
Akhaba	ADV
likulu	NN
liili	V
angaaki	ADV
alala	ADV
ne	CONJ
chifarasi	NN
Chabwe	PRON
,	PUNCT
ne	CONJ
kamakaa	
lukali	ADJ
lili	V
lia	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
ri	
kabwe	PRON
khulwe	CONJ
khubamwaata	V
mu	ADP
akhaba	CONJ
liloba	NN
lili	V
Liliewe	PRON
,	PUNCT
alala	ADV
nende	CONJ
buli	ADV
nyanja	NN
eya	ADP
Shamu	NN
,	PUNCT
nga	CONJ
baba	V
ne	CONJ
balikho	V
siindu	NN
Silikho	V
.	PUNCT
15	NUM
Ne	CONJ
kakhaba	V
kario	DET
bamutimania	V
Enywe	PRON
.	PUNCT
5	NUM
Khebulila	V
niko	DET
Omunyali	ADJ
Owa	ADP
Bioosi	DET
asiima	V
Bakuu	
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
aamukho	
ka	
benywe	PRON
lukali	ADJ
mala	CONJ
arobora	V
lisaaye	NN
lela	
enywe	PRON
mu	ADP
sichiimi	NN
khukhwola	V
nga	CONJ
Liabwe	PRON
,	PUNCT
enywe	PRON
mu	ADP
kholo	NN
choosi	ADJ
nga	CONJ
mwola	V
Ano	ADV
.	PUNCT
Khebulila	V
niko	DET
akholela	V
muli	V
Luno	NN
.	PUNCT
16	NUM
Khwako	DET
,	PUNCT
khebwa	V
kimiooyo	NN
Tatani	NN
ne	CONJ
Abiramu	NN
ba	ADP
okhwa	NN
Eliabu	NN
owe	ADP
kienywe	PRON
mala	CONJ
mukhaba	V
sitanya	NN
murwe	NN
kholo	NN
eya	ADP
Rubeni	NN
.	PUNCT
Lundi	CONJ
khebulila	V
nga	CONJ
lundi	CONJ
Tawe	ADV
.	PUNCT
17	NUM
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
liloba	NN
liapa	V
Lulwafwa	NN
,	PUNCT
liekukha	V
mala	CONJ
lia	PRON
Wele	NN
wenywe	PRON
ali	V
Wele	NN
owe	ADP
bawele	NN
lundi	CONJ
bamila	V
alala	ADJ
nende	CONJ
be	PRON
chinju	NN
Chabwe	PRON
,	PUNCT
Omwami	NN
owe	ADP
Babaami	NN
.	PUNCT
Ali	V
owe	ADP
Kamaani	NN
,	PUNCT
kamaeema	V
Kabwe	PRON
,	PUNCT
ne	CONJ
bakholi	NN
babwe	PRON
owe	ADP
Bunyali	NN
.	PUNCT
Ali	V
lundi	CONJ
Oriisia	V
.	PUNCT
Se	PRON
Ababi	
Boosi	DET
,	PUNCT
ne	CONJ
bibiaayo	NN
biabwe	PRON
Baisiraeli	NN
ne	CONJ
langa	V
lundi	CONJ
safukiililanga	V
asoya	NN
Tawe	ADV
.	PUNCT
Baloleleele	V
.	PUNCT
Enywe	PRON
mwabene	PRON
mwaboo	
18	NUM
Akhalakanga	V
bung'ali	NN
bwe	PRON
bafuubi	NN
ne	CONJ
bibiindu	NN
biboofu	ADJ
bioosi	DET
nibio	ADV
Wele	NN
nende	CONJ
bwe	PRON
Banamulekhwa	NN
.	PUNCT
Asiima	V
Baa	
Omunyali	ADJ
Owa	ADP
Bioosi	DET
Aakhola	V
.	PUNCT
Kwa	
,	PUNCT
lundi	CONJ
abaelesianga	V
siakhulia	NN
ne	CONJ
Chingubo	NN
.	PUNCT
19	NUM
Khwako	DET
siima	V
Baakwa	NN
,	PUNCT
siki	
Chikhabi	NN
che	ADP
mu	ADP
sibala	NN
la	
enywe	PRON
mwaba	V
baakwa	NN
mu	ADP
Misiri	NN
.	PUNCT
20	NUM
Ria	V
sisiasuubisibwa	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
8	NUM
“	PUNCT
Khwako	DET
,	PUNCT
ria	V
kamalaka	NN
koosi	ADJ
niko	DET
mala	CONJ
mu	ADP
mukholele	V
ne	CONJ
khumusaaya	V
ndikho	V
muelesia	V
endaalo	NN
Yino	DET
.	PUNCT
Khola	V
niye	PRON
Yeng'ene	ADJ
.	PUNCT
21	NUM
Mufumie	V
Niye	PRON
.	PUNCT
Ali	V
Wele	NN
murio	DET
nio	ADV
munyoole	V
kamaani	NN
mwingi	
wenywe	PRON
owamukholela	V
enywe	PRON
bibiindu	NN
sie	ADP
ne	CONJ
khubukula	V
sibala	NN
nisio	DET
mulikho	V
biboofu	ADJ
lundi	CONJ
bie	ADP
khuukia	V
nibio	DET
Muboo	
mucha	V
Khubukula	V
.	PUNCT
Lundi	CONJ
khola	V
murio	DET
ne	CONJ
Bino	DET
.	PUNCT
22	NUM
Bakuuka	NN
benywe	PRON
ba	PRON
bacha	V
e	
nio	ADV
mumenye	V
siise	NN
sileeyi	ADJ
mu	ADP
sibala	NN
nisio	DET
Kamabeele	NN
ne	CONJ
bubuukhi	NN
Biseleetekha	V
khu	ADP
mitalaachi	NN
kie	ADP
chinjiki	NN
che	ADP
chi	
nisio	DET
nasuubisia	V
khuelesia	V
bakuuka	NN
nju	NN
chenywe	PRON
ne	CONJ
khu	ADP
bilibwa	NN
Bienywe	PRON
.	PUNCT
nywe	
ne	CONJ
lisaaye	NN
Liabwe	PRON
.	PUNCT
10	NUM
Sibala	NN
nisio	DET
21	NUM
Khola	V
murio	DET
nio	ADV
enywe	PRON
ne	CONJ
babaana	NN
li	
simbi	ADV
Khukhwingisia	V
,	PUNCT
se	PRON
sili	V
nga	CONJ
benywe	PRON
mumenye	V
siise	NN
sileeyi	ADJ
mu	ADP
sibala	NN
halisia	V
Misiri	NN
niio	DET
mwamile	V
Tawe	ADV
.	PUNCT
la	
nisio	DET
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Hweeneyo	
,	PUNCT
Mwamiichanga	V
,	PUNCT
ne	CONJ
Khuchu	
-	
wenywe	PRON
aasuubisia	V
khuelesia	V
bakuuka	NN
hiilila	
kimikuunda	NN
oli	
ne	CONJ
muchukhiilila	V
ka	
Benywe	PRON
.	PUNCT
Mulamenyayo	V
mindali	NN
na	CONJ
iluundu	
sie	ADP
Chinyenyi	NN
.	PUNCT
11	NUM
Ne	CONJ
kakhali	CONJ
Siba	V
Mindali	CONJ
niso	DET
muli	V
siimbi	ADV
khukhwingilamo	V
sili	V
22	NUM
“	PUNCT
Ba	
barekerefu	NN
khuria	V
kamalaka	NN
ale	
bikulu	NN
ne	CONJ
Kamatooma	NN
,	PUNCT
sibala	NN
nisio	DET
ka	
koosi	ADJ
niko	V
ndikho	V
Muelesia	V
:	PUNCT
khu	ADP
fula	NN
Ekwichangamo	V
.	PUNCT
12	NUM
Sili	V
sibala	NN
nisio	DET
siima	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
Wenywe	PRON
,	PUNCT
khuloonda	V
kakewe	PRON
ne	CONJ
khuu	
altindanga	
ne	CONJ
khusiloleelesia	V
mu	ADP
mwiiko	
ba	PRON
basuubilwa	V
khu	ADP
Niye	PRON
.	PUNCT
23	NUM
Mwakhola	V
Woosh	
,	
olumns	
Murio	DET
,	PUNCT
Wele	NN
Omunyali	
Owa	ADP
Bioosi	DET
akha	
Ria	V
kamalaka	NN
niko	DET
ndikho	V
Muelesia	V
-	
timanie	V
chikholo	NN
chino	DET
Choosi	ADJ
.	PUNCT
Lundi	CONJ
Tesla	
enywe	PRON
endaalo	NN
Yino	DET
.	PUNCT
Siima	V
Wele	NN
aba	CONJ
enywe	PRON
mukhamenye	V
mu	ADP
sibala	NN
sie	ADP
Omuyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
mala	CONJ
chikholo	NN
chiili	V
chimboofu	ADJ
lundi	CONJ
che	
ni	
mukholele	V
ne	CONJ
kimiooyo	NN
kienywe	PRON
kamaani	NN
khumukhila	ADJ
Enywe	PRON
.	PUNCT
24	NUM
Kamalo	
Mwaba	V
ne	CONJ
mukhola	V
Murio	DET
,	PUNCT
ba	
koosi	ADJ
niko	V
mulakhandakakho	V
kalaba	V
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
alaruma	V
Kakenywe	PRON
.	PUNCT
Lulwakha	NN
lwe	ADP
sibala	NN
sienywe	PRON
fula	NN
ekwe	V
khu	ADP
sibala	NN
sienywe	PRON
siise	NN
lulaba	V
khukhwama	ADP
khu	ADP
sichiimi	NN
lubeka	ADJ
SisIlenyekha	V
,	PUNCT
mu	ADP
munaane	NN
ne	CONJ
Mwikesa	V
.	PUNCT
lwe	ADP
ebunafubo	NN
khukhwola	V
khu	ADP
siku	
Nie	ADP
mufune	V
biakhulia	NN
bienywe	PRON
ne	CONJ
Enda	NN
lu	
sia	ADP
Lebanoni	NN
lubeka	ADJ
lwe	ADP
Ebunaswa	NN
.	PUNCT
line	
kamafura	NN
ke	ADP
Chiseituni	NN
.	PUNCT
15	NUM
Lundi	CONJ
Lundi	CONJ
khukhwama	ADP
khu	ADP
luuchi	NN
lwa	ADP
Efu	
akhamuelesie	V
bunyaasi	NN
khulwe	CONJ
Chikhaa	
-	
rati	
Ebukwe	NN
,	PUNCT
khukhwola	V
khu	ADP
nyanja	NN
eya	ADP
fu	
Chenywe	PRON
.	PUNCT
Muliba	V
ne	CONJ
biakhulia	NN
bioosi	D
Mediterenia	NN
Mumbo	NN
.	PUNCT
25	NUM
Osi	ADV
osi	ADV
niio	DET
mula	V
niblo	
Mwenya	V
.	PUNCT
16	NUM
Ba	PRON
barekerefu	NN
mu	ADP
Kha	
-	
cha	ADP
mu	ADP
sibala	NN
esio	DET
Wele	NN
Omunyali	ADJ
Owa	ADP
Khola	V
murio	DET
mwebea	V
Mala	CONJ
mwayuukha	V
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
alakhola	V
babaandu	NN
il	
wakholela	V
bawele	NN
babaandi	PRON
ne	CONJ
bamwo	
bamurie	V
enywe	PRON
nga	CONJ
ne	CONJ
amusuu	
khubasaaya	V
Tawe	ADV
.	PUNCT
17	NUM
Mwaba	V
ne	CONJ
mukhola	V
bisia	NN
Enywe	PRON
.	PUNCT
Se	PRON
alibao	V
omundu	NN
yesi	ADJ
yesi	ADJ
Murio	DET
,	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
Ali	V
-	
olimukhiingilila	V
enywe	PRON
Tawe	ADV
.	PUNCT
muambila	V
enywe	PRON
Lirima	NN
.	PUNCT
Alitiila	V
efula	NN
26	NUM
""""	PUNCT
Endaalo	NN
yino	DET
ese	PRON
ndikho	V
muele	V
ekhakwa	
Tawe	ADV
,	PUNCT
mala	CONJ
kamaloba	NN
kenywe	PRON
sia	ADP
enywe	PRON
burobosi	NN
akari	ADJ
we	PRON
khabi	NN
ne	CONJ
kalioma	NN
Para	
.	PUNCT
Bibiaamo	NN
se	PRON
bilachoa	NN
Tawe	ADV
.	PUNCT
Silaamo	NN
.	PUNCT
27	NUM
Mulanyoola	V
Ekhabi	NN
,	PUNCT
mwaba	V
Ne	CONJ
,	PUNCT
siakhaba	ADV
ne	CONJ
sili	V
sibala	NN
Silayi	ADJ
,	PUNCT
nisio	DET
ne	CONJ
muria	V
kamalaka	NN
ka	ADP
Wele	NN
Omunyali	ADJ
alikho	V
Amuelesia	V
,	PUNCT
enywe	PRON
mulibuna	V
Kha	
-	
Owa	ADP
Bioosi	DET
,	PUNCT
Wele	NN
wenywe	PRON
niko	V
ndikho	V
Numururemo	V
.	PUNCT
med	
muelesia	V
endaalo	NN
Yino	DET
.	PUNCT
28	NUM
Ne	CONJ
mulanyoola	V
""""	PUNCT
Khebulila	V
kamakhuwa	NN
kano	DET
mu	ADP
Silaamo	NN
,	PUNCT
mwaba	V
barengu	NN
khu	ADP
mala	CONJ
miooyo	NN
kienywe	PRON
ne	CONJ
mu	ADP
mukaboe	V
khu	ADP
ka	
kano	DET
mala	CONJ
mukaluukhane	V
mulekhe	V
makhono	NN
kenywe	PRON
nga	CONJ
simanyisio	NN
lundi	CONJ
kamalaka	NN
niko	ADV
ndikho	V
muelesia	V
luno	NN
mukafware	V
mu	ADP
bweeni	NN
Bwenywe	PRON
.	PUNCT
lundi	CONJ
mwaba	V
ne	CONJ
musaaya	V
bawele	NN
babaa	V
Keyikie	
babaana	NN
Benywe	PRON
.	
Kakachule	V
-	
ndi	DET
nibo	PRON
mukhamanyile	V
Tawe	ADV
.	PUNCT
29	NUM
Nga	CONJ
Who	
ne	CONJ
mwikhaale	V
munju	NN
Mwowo	PRON
,	PUNCT
ne	CONJ
Wele	NN
ne	CONJ
amuyila	V
mu	ADP
sibala	NN
nisio	DET
muli	V
olikho	PRON
okeenda	V
khu	ADP
Ngila	NN
,	PUNCT
ne	CONJ
olikho	PRON
kho	
mucha	V
Khwingisia	V
,	PUNCT
mukhalaangilile	V
Okona	V
,	PUNCT
lundi	CONJ
ne	CONJ
Winyokha	V
.	PUNCT
20	NUM
Kaandike	V
ekhabi	NN
ne	CONJ
muli	V
khu	ADP
sikulu	NN
sia	ADP
Kerisimu	NN
,	PUNCT
Wyroid	X
swiss	X
