WORD	SPEECH TAG
sino	DET
siaandikwa	V
nende	PREP
Baruku	NN
okhwa	ADJ
Nereya	NN
,	PUNC
okhwa	ADJ
Maaseiya	NN
,	PUNC
okhwa	ADJ
Sedekia	NN
,	PUNC
okhwa	ADJ
Hasatia	NN
,	PUNC
okhwa	ADJ
Hilikia	NN
.	PUNC
siaandikilwamo	V
mu	ADP
babiloni	NN
,	PUNC
khundaalo	NN
ya	ADP
saba	NN
eye	ADP
kumwesi	NN
mu	ADP
mwiiko	NN
kukhola	V
kharaano	NN
nga	ADP
Bababiloni	NN
ne	ADP
baamba	V
lukoba	NN
lwa	PREP
Yerusalemu	NN
mala	ADP
balwosia	V
.	PUNC
Baruku	NN
aasoma	V
Kamaandiko	NN
ke	ADP
sitabu	NN
sino	DET
mu	ADP
mumilo	NN
kwe	ADP
aangaki	NN
khu	ADP
Yekoniiya	NN
okhwa	ADJ
Yoakimu	NN
,	PUNC
omwami	NN
wa	ADP
Yuda	NN
.	PUNC
Babaandu	NN
boosi	ADJ
becha	V
khuulila	V
lisoma	NN
liloondakho	V
lino	DET
:	PUNC
Khu	ADP
bakhoongo	NN
,	PUNC
ne	CONJ
khubaana	NN
ne	CONJ
babaami	NN
,	PUNC
ne	CONJ
basaakhulu	NN
ne	CONJ
khu	ADP
baandu	NN
boosi	ADJ
be	PREP
bunyali	NN
nende	CONJ
be	PREP
asi	NN
bamenyile	V
mu	ADP
Babiloni	NN
khu	ADP
luuchi	NN
lwa	PREP
Suti	NN
.	PUNC
Nga	ADP
baulila	V
Kamaandiko	NN
,	PUNC
balila	V
,	PUNC
beyimana	V
khulia	V
ne	CONJ
basaba	V
Omwami	NN
.	PUNC
Nio	ADP
babuusia	V
chirupia	NN
chingali	ADJ
,	PUNC
buli	PRON
mudu	NN
aana	V
chingali	PRON
khuloondekhana	CONJ
ne	PREP
bunyali	NN
bwewe	DET
,	PUNC
mala	ADP
bachiyila	V
Yerusalemu	NN
khu	ADP
Musaayi	NN
omukhulu	NN
lukali	ADJ
Yoakimu	NN
okhwa	ADJ
Hilikia	NN
,	PUNC
okhwa	ADJ
Shulumu	NN
,	PUNC
ne	CONJ
khu	ADP
basaayi	NN
ne	CONJ
khu	ADP
baandu	NN
boosi	ADJ
ba	ADP
baaba	V
naye	PRON
mu	ADP
Yerusalemu	NN
.	PUNC
Siise	NN
esio	DET
ne	ADP
sisieene	DET
khu	ADP
ndaalo	NN
ekhola	V
likhumi	NN
ye	PREP
kumwesi	NN
kwa	ADP
Sibani	NN
,	PUNC
Baruku	NN
aabukula	V
bibiindu	NN
bitakaase	ADJ
bie	PREP
mu	ADP
Lukaangu	NN
mala	ADP
aabikobosia	V
mu	ADP
Yuda	NN
.	PUNC
Bino	PRON
biaba	V
bibiindu	NN
bie	ADP
fwesa	NN
nibio	ADP
Sedekia	NN
omwana	NN
wo	PREP
mwami	NN
Yosia	NN
omwami	NN
wa	ADP
Yuda	NN
aaba	V
ne	ADP
aana	V
lilaka	NN
bikholebwe	NN
.	PUNC
Sedekia	NN
arusia	V
lilaka	NN
bikholebwe	NN
enyuma	PREP
wa	ADP
Nebukadinesa	NN
omwami	NN
wa	ADP
Babiloni	NN
khuaamba	V
Yekoniiya	NN
,	PUNC
babaana	NN
be	ADP
babaami	NN
ne	ADP
baambe	V
,	PUNC
ne	CONJ
bakhoongo	NN
ne	CONJ
babaandu	NN
be	ADP
sibala	NN
esio	DET
ne	CONJ
khubareera	V
Babiloni	NN
.	PUNC
Ebarwa	NN
eye	PREP
khucha	V
Yerusalemu	NN
Babaandu	NN
baandika	V
bali	ADP
:	PUNC
Nosiima	V
rumikhira	V
chirupia	NN
nicho	ADP
khukhurumira	V
chino	DET
khukula	V
bibiaayo	NN
bie	ADP
siianwa	NN
sie	PREP
khukhwosia	V
,	PUNC
ne	CONJ
bupaani	NN
ne	CONJ
siianwa	NN
sie	PREP
bibiaamo	NN
.	PUNC
Biiane	V
khu	ADP
alutare	NN
eyo	DET
Mwami	NN
Wele	NN
wefwe	DET
,	PUNC
Mala	ADP
musabile	V
omwami	NN
Nebukadinesa	NN
owa	PREP
Babiloni	NN
Nosiima	V
mwana	NN
wewe	DET
Belishasa	NN
,	PUNC
bamenye	V
khukhwola	V
nga	ADP
likulu	NN
ne	ADP
liwo	DET
.	PUNC
Nio	ADP
Wele	NN
alakhua	V
efwe	PRON
kamaani	NN
mala	ADP
akhuraangirire	V
efwe	PRON
.	PUNC
Nebukadinesa	NN
Nosiima	V
musoleeli	NN
wewe	DET
Belishasa	NN
balakhulinda	V
efwe	PRON
,	PUNC
ne	CONJ
khulamenya	V
asi	PREP
we	ADP
buliindi	NN
bwo	ADP
Mwami	NN
Nebukadinesa	NN
Nosiima	V
mwana	NN
wewe	DET
Belishasa	NN
.	PUNC
Khulabakholela	V
nibo	ADP
chindaalo	NN
chingali	ADJ
mala	ADP
khufukiliilwe	V
ebweeni	PREP
wabwe	PRON
.	PUNC
Lundi	CONJ
khusabile	V
khu	ADP
Mwami	NN
Wele	NN
wefwe	DET
,	PUNC
sikila	CONJ
khwakholile	V
bubwoni	NN
khu	ADP
Mwami	NN
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	PRON
Wele	NN
wefwe	DET
ne	PREP
khukhwola	V
luno	NN
lirima	NN
liewe	DET
ne	CONJ
bukhalafu	NN
bwewe	DET
bisiili	V
khwifwe	PRON
.	PUNC
Soma	V
sitabu	NN
nisio	ADP
khulikho	V
khumurumira	V
sino	DET
mala	ADP
mwekanile	V
mwabene	DET
mu	ADP
Lukaangu	NN
khu	ADP
ndaalo	NN
eya	PREP
Naikara	NN
eye	PREP
Bisali	NN
nende	CONJ
khu	ADP
ndaalo	NN
chindakatife	ADJ
che	PREP
liliebuusia	NN
.	PUNC
Liliekanila	NN
lie	PREP
bubwoni	NN
Lino	ADP
nilio	V
Liliekanila	NN
nilio	ADP
mukhoyeele	V
mukhole	V
,	PUNC
""""	PUNC
Omwami	NN
Wele	NN
wefwe	DET
ali	V
Omuluungi	ADJ
,	PUNC
ne	CONJ
kakhali	CONJ
efwe	PRON
khwanyoolile	V
chisoni	NN
chingali	ADJ
.	PUNC
efwe	PRON
fweesi	ADJ
babaandu	NN
ba	ADP
Yuda	NN
,	PUNC
babaandu	NN
ba	ADP
Yerusalemu	NN
,	PUNC
babaami	NN
befwe	DET
,	PUNC
baruki	NN
befwe	DET
,	PUNC
basaayi	NN
befwe	DET
bang'oosi	NN
befwe	DET
nende	CONJ
bakuuka	NN
befwe	DET
fweesi	ADJ
khwaambilwe	V
chisoni	NN
,	PUNC
sikila	CONJ
khwakholile	V
bubwoni	NN
ebweeni	ADP
wo	PREP
mwami	NN
Wele	NN
lundi	CONJ
khwaamukholeele	V
sileka	NN
,	PUNC
khulwe	ADP
khulekha	V
khuulila	V
kumumilo	NN
kwo	ADP
mwami	NN
Wele	NN
wefwe	DET
,	PUNC
lundi	CONJ
se	ADP
khumenya	V
khuloondekhana	CONJ
ne	PREP
kamalaka	NN
kewe	DET
niko	ADP
aakhuelesia	V
efwe	PRON
tawe	DET
.	PUNC
Khukhwama	PREP
khu	ADP
ndaalo	NN
niyo	ADP
Omwami	NN
aarusiria	V
bakuuka	NN
befwe	DET
e	ADP
Misiri	NN
,	PUNC
khukhwola	PREP
luno	NN
,	PUNC
khwachiililile	V
khubareera	V
bareengu	NN
khu	ADP
mwami	NN
Wele	NN
wefwe	DET
,	PUNC
khwalekeleesie	V
kumumilo	NN
kwewe	DET
.	PUNC
Chindaalo	NN
chingali	ADJ
chichabira	V
echo	DET
,	PUNC
nga	ADP
omwami	NN
aarusia	V
bakuuka	NN
mu	ADP
Misiri	NN
,	PUNC
nio	ADP
akhuelesie	V
kamaloba	NN
niko	ADP
kamabeele	NN
ne	CONJ
bubuukhi	NN
biseleetikhanga	V
,	PUNC
aalakiilisia	V
silaamo	NN
khwifwe	PRON
khubirira	PREP
khu	ADP
mukhalaabani	NN
wewe	DET
Musa	NN
.	PUNC
Ne	CONJ
luno	NN
khuli	V
mu	ADP
sibi	NN
sikila	CONJ
bilaamo	NN
bino	DET
.	PUNC
Khwaloba	V
elomo	NN
eyo	PREP
Mwami	NN
Wele	NN
wefwe	DET
niyo	ADP
aakhuboolela	V
efwe	PRON
khubirira	PREP
mu	ADP
bang'oosi	NN
bewe	DET
.	PUNC
Ne	CONJ
kakhali	ADP
khwakhola	V
nga	ADP
fwabene	PRON
nekhwenya	V
mala	ADP
khwacha	V
khu	ADP
ngila	NN
chefwe	DET
chimayaanu	ADJ
khwafukiilila	V
bawele	NN
babaandi	ADJ
mala	ADP
khwakhola	V
kakhasiimisia	V
Omwami	NN
tawe	DET
.	PUNC
Khwako	CONJ
Omwami	NN
aakholile	V
likhuwa	NN
nilio	ADP
aabisia	V
khwifwe	PRON
,	PUNC
ne	CONJ
khubakhalaki	V
babakhalakilanga	V
Isiraeli	NN
ne	CONJ
khubaami	NN
befwe	DET
,	PUNC
ne	CONJ
khubaruki	NN
befwe	DET
,	PUNC
ne	CONJ
khubaandu	NN
ba	ADP
Isiraeli	NN
ne	CONJ
Yuda	NN
.	PUNC
Se	ADP
alikhoo	V
abuundu	NN
osiosi	ADJ
khu	ADP
sibala	NN
niio	ADP
bibiindu	NN
biri	DET
biekholekha	V
nga	ADP
bibiekholekha	V
mu	ADP
Yerusalemu	NN
tawe	DET
nga	ADP
Omwami	NN
aakhola	V
nibio	ADP
aaloma	V
mu	ADP
maandiko	NN
ka	ADP
Musa	NN
ali	ADP
akhakhole	V
.	PUNC
Kamakhuwa	NN
kaba	ADP
kamabi	ADJ
lukali	ADJ
khukhwola	PREP
khu	ADP
sikelo	NN
sie	PREP
khulia	V
babaana	NN
befwe	DET
basoleeli	NN
ne	CONJ
bakhaana	NN
.	PUNC
lundi	CONJ
Omwami	NN
Wele	NN
aasalanisia	V
babaandu	NN
befwe	DET
,	PUNC
aabara	V
mumakhono	NN
ke	ADP
chikholo	NN
chichiindi	ADJ
chichaba	V
siimbi	ADV
nafwe	PRON
,	PUNC
mala	ADP
bakhulekelesia	V
efwe	PRON
ne	CONJ
khukhuambia	V
chisoni	NN
.	PUNC
Khwakhola	V
bubwoni	NN
khu	ADP
mwami	NN
Wele	NN
wefwe	DET
mala	ADP
khwalekelesia	V
kumumilo	NN
kwewe	DET
khwako	PREP
sibala	NN
siefwe	DET
khukhila	V
tawe	DET
,	PUNC
ne	CONJ
kakhali	ADP
siakhilwa	V
.	PUNC
Omwami	NN
Wele	NN
wefwe	DET
ali	ADP
Omuluungi	ADJ
buli	ADP
lwoosi	DET
,	PUNC
ne	CONJ
kakhali	ADP
efwe	PRON
ne	CONJ
bakuuka	NN
befwe	DET
khusiili	V
busa	DET
ne	PREP
kumusaango	NN
khukhwola	PREP
luno	NN
.	PUNC
Kamabi	NN
koosi	DET
niko	ADP
Omwami	NN
aaloma	V
ali	ADP
kakhekholekhe	V
khwifwe	DET
,	PUNC
kekholeekhe	V
.	PUNC
Ne	CONJ
kakhaba	V
kario	DET
se	ADP
khwakobolela	V
omwami	NN
ne	CONJ
khusaba	V
nio	ADP
buli	PRON
mundu	NN
alekhe	V
kamebaasio	NN
kewe	DET
kamabi	ADJ
twe	DET
.	PUNC
Khwako	PREP
Omwami	NN
abone	V
ali	ADP
khukhwola	V
areere	V
khwifwe	PRON
kamabi	NN
niko	ADP
aaloma	V
ako	DET
,	PUNC
mala	ADP
kakhunyoolile	V
.	PUNC
Sikila	CONJ
Omwami	NN
ali	V
Omuluungi	ADJ
mu	ADP
makhuwa	NN
koosi	DET
khuloondekhana	CONJ
nende	PREP
niko	ADP
aakhuboolela	V
efwe	PRON
khukhole	V
.	PUNC
Ne	CONJ
kakhali	ADP
efwe	PRON
se	ADP
khwaloonda	V
niko	ADP
aaloma	V
ali	ADP
khumenye	V
khuloondekhana	CONJ
nende	PREP
kamalaka	NN
kewe	DET
niko	ADP
aakhuelesia	V
ali	ADP
khuloonde	V
tawe	DET
.	PUNC
Lisaba	NN
Ewe	PR0N
Omwami	NN
,	PUNC
oli	V
Wele	NN
wa	PREP
Isiraeli	NN
ewe	PRON
niwe	V
owarusia	V
babaandu	NN
bowo	DET
mu	ADP
sibala	NN
siakhilwa	V
Misiri	NN
ne	PREP
kamaani	NN
kamakali	ADJ
,	PUNC
kamayia	NN
ne	PREP
khukhola	V
Kamakhuwa	NN
ke	ADP
liiukia	ADJ
.	PUNC
Wekesia	V
kamaani	NN
kowo	DET
kamakali	ADJ
mala	ADP
wanyoola	V
efuma	NN
endayi	ADJ
,	PUNC
eliio	V
khukhwola	PREP
luno	NN
.	PUNC
Ewe	PRON
omwami	NN
,	PUNC
Wele	NN
wefwe	DET
khwakholile	V
bubwoni	NN
,	PUNC
e	ADP
khwabeele	V
basuubilwa	NN
tawe	DET
,	PUNC
khwalobile	V
kamalaka	NN
kowo	DET
.	PUNC
Ne	CONJ
kakhali	ADP
okhachiililila	V
khuuba	V
ne	PREP
lirima	NN
khwifwe	PRON
lundi	ADP
tawe	DET
,	PUNC
Sikila	CONJ
khwaramire	V
batiti	ADV
bari	DET
mu	ADP
kholo	NN
nicho	ADP
wakhusalanisiamo	V
.	PUNC
Omwami	NN
ulila	V
kamasaba	NN
kefwe	DET
,	PUNC
ne	CONJ
khulwe	ADP
lisina	NN
liowo	DET
khureesie	V
mala	ADP
okhuyeete	V
efwe	PRON
khufukiililwe	V
mumoni	NN
che	ADP
babaandu	NN
ba	ADP
bakhura	NN
efwe	PRON
mu	ADP
mbaambe	NN
,	PUNC
nio	ADP
sibala	NN
sioosi	DET
simanye	V
sili	ADP
ewe	PRON
oli	V
omwami	NN
Wele	NN
,	PUNC
Sikila	CONJ
Isiraeli	NN
nende	PREP
lisaaye	NN
liewe	DET
balaangilwa	V
khu	ADP
lisina	NN
liowo	DET
.	PUNC
Ee	PRON
omwami	NN
,	PUNC
lola	V
asi	NN
khukhwama	PREP
abumenywa	NN
wowo	DET
atakatifu	ADJ
mala	ADP
okhwibaasiekho	V
.	PUNC
Ee	PRON
omwami	NN
rekeeresia	V
oulile	V
;	PUNC
omwami	NN
lola	V
asi	NN
okhubone	V
,	PUNC
sikila	CONJ
bafu	NN
baali	V
emakoombe	NN
nibo	PRON
kimiooyo	NN
kiabwe	DET
kiaruramo	V
,	PUNC
se	ADP
banyala	V
khufumia	V
namwe	CONJ
baboola	V
buluungi	NN
bwo	PREP
Mwami	NN
tawe	DET
.	PUNC
Babaandu	NN
bali	V
balamu	ADV
bong'ene	DET
Omwami	NN
,	PUNC
banyala	V
bakhuelesia	V
efuma	NN
ne	CONJ
khuboola	V
buluungi	NN
bwowo	DET
,	PUNC
akhaba	CONJ
ne	ADP
balikho	V
baumia	V
lukali	ADV
,	PUNC
ne	CONJ
benaame	V
lundi	CONJ
bawelemo	V
kamaani	NN
,	PUNC
bali	ADP
njala	NN
lundi	CONJ
se	ADP
babona	V
bulayi	ADV
tawe	DET
.	PUNC
Ee	PRON
omwami	NN
Wele	NN
wefwe	DET
,	PUNC
khu	ADP
khusaba	V
okhukholeele	V
siisa	NN
,	PUNC
nesekali	V
bali	ADP 
khu	PREP
malayi	NN
niko	ADP
bakuuka	NN
namwe	CONJ
baruki	NN
befwe	DET
bakhola	V
tawe	DET
.	PUNC
Ewe	PRON
oli	V
ne	PREP
lirima	NN
ne	CONJ
bukhalafu	NN
khwifwe	DET
,	PUNC
nga	ADP
newaloma	V
khubirira	PREP
khu	ADP
bakholi	NN
bowo	DET
bang'oosi	NN
oli	ADP
,	PUNC
omwami	NN
aloma	V
ali	ADP
:	PUNC
Yinama	V
kimikoongo	NN
kienywe	DET
mala	ADP
mukhalabanile	V
omwami	NN
wa	PREP
Babiloni	NN
mala	ADP
mumenye	V
mu	ADP
sibala	NN
nisio	ADP
naelesia	V
bakuuka	NN
benywe	DET
.	PUNC
Nekakhali	CONJ
mwaba	V
ne	ADP
muloba	V
khuulila	V
Kamakhuwa	NN
kowo	DET
Mwami	NN
mala	ADP
mwaloba	V
khukhalabanila	V
omwami	NN
wa	PREP
Babiloni	NN
,	PUNC
nja	V
khwakamaia	V
buli	PRON
khoyo	DET
eliio	NN
nende	CONJ
buli	DET
naikara	NN
ye	PREP
mu	ADP
lukoba	NN
lwa	PREP
Yuda	NN
ne	CONJ
Yerusalemu	NN
.	PUNC
Akhaba	CONJ
ekhoyo	NN
eye	PREP
mu	ADP
naikara	NN
eye	PREP
biselelo	NN
,	PUNC
se	PRON
elauliilikhana	V
lundi	CONJ
tawe	DET
.	PUNC
sibala	NN
sioosi	DET
silaba	V
busa	ADV
omundu	NN
se	ADP
alamenyamo	V
tawe	DET
.	PUNC
Nekakhali	CONJ
se	ADP
khwaloonda	V
kamalaka	NN
kowo	DET
ke	PREP
khukhalabanila	V
omwami	NN
wa	PREP
Babiloni	NN
tawe	DET
Khwako	CONJ
wakhola	V
niko	ADP
waba	V
norikhirisie	V
khukhola	V
nga	ADP
walomalomela	V
mu	ADP
bakholi	NN
bowo	DET
bang'oosi	NN
,	PUNC
nga	ADP
waloma	V
oli	ADP
,	PUNC
kamakuumba	NN
ke	PREP
babaami	NN
befwe	DET
nende	CONJ
bakuuka	NN
befwe	DET
kakharusibwe	V
mu	ADP
biliindwa	NN
biabwe	DET
mala	ADP
kasalanisibwe	V
.	PUNC
Nono	ADV
liuno	NN
nikaaka	V
kali	V
khu	PREP
muumu	NN
kumuusi	NN
ne	CONJ
mumunyiri	NN
kwe	PREP
siilo	NN
.	PUNC
Bafwila	V
mu	ADP
buchuuni	NN
bukali	ADJ
bwe	PREP
njala	NN
,	PUNC
liie	NN
,	PUNC
ne	PREP
bulwaale	NN
bubi	ADJ
.	PUNC
Lundi	CONJ
wakholile	V
enju	NN
niyo	ADP
efwe	PRON
khwakhusaayilangamo	V
khuuba	V
lilionakaka	NN
nga	ADP
eliio	V
luno	ADV
sikila	CONJ
bubwoni	NN
bwa	PREP
Isiraeli	NN
ne	CONJ
Yuda	NN
.	PUNC
""""	PUNC
Ne	CONJ
kakhaba	V
kario	DET
omwami	NN
Wele	NN
wefwe	DET
,	PUNC
mu	ADP
bulayi	NN
bwowo	DET
bwoosi	DET
ne	PREP
siisa	NN
siowo	DET
sioosi	DET
,	PUNC
nga	ADP
walomaloma	V
khubirira	CONJ
khu	ADP
mukholi	NN
wowo	DET
Musa	
endaalo	NN
niyo	DET
ewe	PRON
wamulakiilisia	V
khuandika	V
lilaka	NN
liowo	DET
ebweeni	NN
we	PREP
Babaandu	NN
ba	ADP
Isiraeli	NN
ne	CONJ
oloma	V
oli	ADP
,	PUNC
kaaba	V
bali	ADP
semulaloonda	V
niko	ADP
ndoma	V
tawe	DET
,	PUNC
aba	CONJ
Babaandu	NN
bakali	ADJ
bano	DET
,	PUNC
bakheche	V
babe	V
batiti	ADJ
bari	DET
mu	ADP
kholo	NN
nicho	ADP
nja	V
khubasalanisiamo	V
.	PUNC
sikila	CONJ
manyile	V
ndi	ADP
,	PUNC
se	ADP
balambulila	V
ese	PRON
tawe	DET
,	PUNC
sikila	CONJ
bali	V
sitanya	NN
murwe	NN
.	PUNC
Nekakhali	CONJ
,	PUNC
mu	ADP
sibala	NN
sie	PREP
mbaambe	NN
,	PUNC
baliicha	V
bakhebulile	V
ese	PRON
,	PUNC
mala	CONJ
bamanye	V
bali	ADP
ese	PRON
ndi	V
omwami	NN
Wele	NN
wabwe	DET
.	PUNC
Khabaelesie	V
kumwoyo	NN
kwe	PREP
khuria	V
lilaka	NN
ne	CONJ
kamaru	NN
ke	PREP
khuulila	V
.	PRON
Bakhaafumie	V
ese	PRON
mu	ADP
sibala	NN
siabwe	DET
sie	PREP
mbaambe	NN
mala	ADP
bakhakhebulile	V
chingila	NN
che	PREP
bakuuka	NN
babwe	DET
,	PUNC
babakholela	V
Wele	NN
bubwoni	NN
.	PUNC
Khabareere	V
lundi	CONJ
mu	ADP
sibala	NN
nisio	ADP
nechuba	V
khuelesia	V
bakuuka	NN
babwe	DET
,	PUNC
Aburahamu	NN
ne	CONJ
Isaaka	NN
nende	CONJ
Yakobo	NN
mala	ADP
balaruka	V
sibala	NN
esio	DET
.	PUNC
Khabakhole	V
batasikhe	V
,	PUNC
sebakhaboombe	V
tawe	DET
.	PUNC
Khakhole	V
endakaano	NN
yase	DET
ya	PREP
mindali	NN
ne	PREP
nabo	PRON
.	PUNC
Khabe	V
Wele	NN
wabwe	DET
,	PUNC
ne	ADP
nibo	PRON
bakhabe	V
babandu	NN
base	DET
.	PUNC
Se	ADP
kharusiekho	V
Babaandu	NN
base	DET
Baisiraeli	NN
mu	ADP
sibala	NN
nisio	ADP
mbaelesie	V
tawe	DET
.	PUNC
""""	PUNC
Ee	PRON
omwami	NN
,	PUNC
Wele	NN
we	PREP
kamaani	NN
Wele	NN
Owa	PREP
Isiraeli	NN
,	PUNC
kimiooyo	NN
kiefwe	DET
kili	V
mu	ADP
butinyu	NN
bukali	ADJ
,	PUNC
kikhulilila	V
ewe	PRON
.	PUNC
Khuulile	V
ee	PRON
omwami	NN
,	PUNC
mala	ADP
okhukholeele	V
siisa	NN
,	PUNC
sikila	CONJ
khwakholile	V
bubwoni	NN
ebweeni	ADV
wowo	DET
.	PUNC
Ewe	PRON
oli	V
omwami	NN
buli	ADV
lwoosi	NN
,	PUNC
nekakhali	CONJ
efwe	PRON
khulikho	V
khubunila	V
elala	ADV
.	PUNC
Ee	PRON
omwami	NN
owe	PREP
kamaani	NN
,	PUNC
Wele	NN
wabwe	DET
Isiraeli	NN
,	PUNC
ulila	V
kamasaba	NN
kefwe	DET
.	PUNC
Efwe	PRON
sekhukhila	V
babafwa	NN
khale	ADV
tawe	DET
.	PUNC
bakuuka	NN
bakhola	V
bubwoni	NN
ebweeni	ADV
wowo	PRON
,	PUNC
sebaloonda	V
miko	ADP
ewe	PRON
wababoolela	V
tawe	DET
,	PUNC
ne	CONJ
luno	NN
efwe	PRON
khulikho	V
khuumia	V
sikila	CONJ
bubwoni	NN
bwabwe	DET
.	PUNC
Okhakhebulila	V
bumayaanu	NN
bwe	PREP
bapaapa	NN
tawe	DET
,	PUNC
nekakhali	CONJ
mu	ADP
biise	NN
bie	PREP
butinyu	NN
buno	DET
,	PUNC
khebulila	V
kamaani	NN
kowo	DET
ne	CONJ
lisina	NN
liowo	DET
.	PUNC
sikila	CONJ
ewe	PRON
waukhelesie	V
buuri	NN
bwe	PREP
khu	ADP
khuria	V
ewe	PRON
mu	ADP
miooyo	NN
kiefwe	DET
nio	ADP
khunyale	V
khusaba	V
mu	ADP
lisina	NN
liowo	DET
,	PUNC
ne	CONJ
lundi	ADP
khulakhufumia	V
akhaba	CONJ
nekhulikho	V
mu	ADP
mbaambe	NN
,	PUNC
sikila	CONJ
khwekaniile	V
mu	ADP
miooyo	NN
kiefwe	DET
bubwoni	NN
bwoosi	DET
nibwo	ADP
bakuuka	NN
bakhola	V
ebweeni	ADV
wowo	DET
.	PUNC
Lola	V
