WORD	SPEECH TAG
mala	ADP
aaboolela	V
babaandu	NN
be	ADP
ebweeneyo	PRON
nga	ADP
aaboolela	V
ba 	ADP
Sukoti	NN
.	PUNC
Nio	CONJ
aaboolela	V
ali	ADP
,	PUNC
""""	PUNC
Ndikho	V
nja	V
mala	ADP
nga	ADP
nengobola	V
ne	ADP
esili	V
omulamu	ADV
mu	ADP
muleembe	NN
,	PUNC
khatechule	V
endeleelwa	NN
yenywe	PRON
ngikwisie	V
asi	ADV
!	PUNC
""""	PUNC
Seba	NN
ne	CONJ
Salimuna	NN
baba 	V
bali	ADP
e	ADP
karikori	NN
ne	CONJ
banamae	NN
babwe	DET
.	PUNC
Khu 	ADP
banamae	NN
boosi	DET
 be	ADP
chikholo	NN
che	ADP
bukwe	NN
,	PUNC
embi	ADV
babaandu	NN
chielefu	NN
likhumi	ADJ
ne	CONJ
chiraano	ADJ
bong'ene	DET
ba	ADP
baaba	V
ne	ADP
baramire	V
.	PUNC
Banamae	NN
eelefu	NN
ndala	ADJ
ne	CONJ
kamakhumi	ADJ
kabili	ADJ
baba	V
beriirwe	V
.	PUNC
Gidioni	NN
aniina	V
achiila	V
khu	ADP
muyila	NN
kwe	ADP
babaandu	NN
babamenyanga	V
mu	ADP
maeema	NN
ebukwe	ADJ
owa	ADP
Noba	V
ne	CONJ
Yokibea	NN
,	PUNC
mala	ADP
bebwaakala	V
banamae	NN
khulwe	ADP
khubasiindusia	V
busa	DET
.	PUNC
Babaami	NN
babili	ADJ
ba	ADP
Midiani	NN
,	PUNC
Seba	NN
ne	CONJ
Salimuna	NN
,	PUNC
belukha	V
,	PUNC
ne	CONJ
Gidioni	NN
abatimania	V
mala	ADP
abatiila	V
.	PUNC
Lino	PRON
liakila	V
banamae	NN
Bamidiani	NN
bareenga	V
.	PRON
Nio	ADP
Gidioni	NN
okhwa	ADP
Yoashi	NN
akobola	V
khukhwama	ADP
mwiie	NN
,	PUNC
khubirira	V
Heresi	NN
.	PUNC
Nga	ADP
ola	V
Heresi	NN
,	PUNC
atiila	V
omusoleeli	NN
mulala	ADJ
khukhwama	ADP
e	ADP
Sukoti	NN
mala	ADP
amureeba	V
.	PUNC
Omusoleeli	NN
oyo	DET
aandikila	V
Gidioni	NN
kamasina	NN
kamakhumi	NN
saba	ADJ
na	CONJ
saba	ADJ
ke	ADP
babemeelesi	NN
ba	ADP
Sukoti	NN
.	PUNC
Nio	ADP
Gidioni	NN
acha	V
khu	ADP
baandu	NN
ba	ADP
sukoti	NN
mala	ADP
ababoolela	V
ali	ADP
,	PUNC
""""	PUNC
mukhebulila	V
nga	ADP
ne	ADP
mwalobile	V
khukhunjeeta	V
?	PUNC
Mwaboola	V
muli	ADP
se 	ADP
munyala	V
mwambelesia	V
siakhulia	NN
siosi	ADJ
siosi	ADJ
khu	ADP
banamae	NN
baluile	V
tawe	DET
,	PUNC
sikila	CONJ
abeele	V
khatila	V
Seba	NN
ne	CONJ
Salimuna	NN
tawe	DET
!	PUNC
""""	PUNC
Nio	ADP
abukula	V
kamawa	NN
ne	CONJ
lunani	NN
khukhwama	ADP
mu	ADP
sichiimi	NN
mala	ADP
abirumikhira	V
khuelesia	V
babameelesia	NN
ba	ADP
Sukoti	NN
kumunaanio	NN
.	PUNC
Lundi	CONJ
atechula	V
endeleelwa	NN
e	ADP
Penueli	NN
mala	ADP
eera	V
babaandu	NN
be	ADP
lukoba	NN
olwo	DET
.	PUNC
Nio	ADP
Gidioni	NN
areeba	V
Seba	NN
ne	CONJ
Salimuna	NN
ali	ADP
,	PUNC
""""	PUNC
Babaandu	NN
nibo	ADP
enywe	PRON
mweera	V
e	ADP
Tabori	NN
bali	V
waena	ADP
?	PUNC
""""	PUNC
Bakobosia	V
bali	ADP
,	PUNC
""""	PUNC
Baaba	V
bafwaana	V
nga	ADP
ewe	PRON
.	PUNC
Buli	ADJ
mulala	NN
khu	ADP
nibo	PRON
aba	V
afwaana	V
busa	DET
nga	ADP
omwana	NN
owa	ADP
mwami	NN
Nio	ADP
Gidioni	NN
aloma	V
ali	ADP
,	PUNC
""""	PUNC
Baaba	V
wandaayase	NN
be	ADP
sisoleeli	ADJ
,	PUNC
babaana	NN
ba	ADP
maayi	NN
.	PUNC
Nga	ADP
omwami	NN
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
ne	ADP
amenyile	V
mindali	NN
,	PUNC
abanga	ADP
se	ADP
mwabeera	V
ta	ADP
andi	V
ese	PRON
se	V
ndamwiira	V
enywe	PRON
tawe	DET
.	PUNC
""""	PUNC
Nono	ADP
Gidioni	NN
aboolela	V
Yeteri	NN
Omusoleeli	NN
wewe	DET
omubele	ADJ
ali	ADP
,	PUNC
""""	PUNC
Chiililila	V
obeere	V
!	PUNC
""""	PUNC
Ne	CONJ
Omusoleeli	NN
se	V
arusia	V
embalu	NN
yewe	ADJ
tawe	DET
;	PUNC
aba	V
ariire	V
sikila	CONJ
abeele	V
asili	ADP
omwana	NN
Nio	ADP
Seba	NN
ne	CONJ
Salimuna	NN
baboolela	V
Gidioni	NN
bali	ADP
,	PUNC
ewe	PRON
wamwene	DET
yiicha	V
okwiire	V
sikila	CONJ
kamaani	NN
ko	ADP
omundu	NN
kalekhaana	V
no 	ADP
omwene	PRON
.	PUNC
Nio	ADP
Gidioni	NN
eera	V
Seba	NN
ne	CONJ
Salimuna	NN
mala	ADP
abukula	V
kimikasa	NN
kikiaba	V
mu	ADP
makosi	NN
ke	ADP
chingamia	NN
chabwe	DET
.	PUNC
Enyuma	ADP
wako	DET
Baisiraeli	NN
baboolela	V
Gidioni	NN
bali	ADP
,	PUNC
""""	PUNC
Ba	V
omwami	NN
wefwe	DET
,	PUNC
ewe	PRON
ne	CONJ
lisaaye	NN
liowo	DET
no	CONJ
mwichukulu	NN
wowo	DET
okhuonisie	V
khukhwama	ADP
khu	ADP
Bamidiani	NN
Gidioni	NN
akobosia	V
ali	ADP
,	PUNC
""""	PUNC
Ese	PRON
se	ADP
ndaba	V
omwami	NN
wenywe	DET
tawe	ADP
,	PUNC
namwe	CONJ
omwana	NN
wase	DET
se	ADP
alaba	V
tawe	DET
.	PUNC
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
alamuruka	V
enywe	PRON
.	PUNC
Lekha	V
ese	PRON
musabe	V
enywe	PRON
sisiindu	NN
silala	ADJ
.	PUNC
Buli	NN
mulala	ADP
khwinywe	NN
ambelesie	V
ese	PRON
bipalakasa	NN
bie	ADP
khu	ADP
maru	NN
nibio	DET
mwabukuule	V
.	PUNC
""""	PUNC
(	PUNC
Bamidiani	NN
bafwaranga	V
bipalakasa	NN
bie	ADP
sahabu	NN
busa	DET
nga	ADP
Baisimaeli	NN
.	PUNC
)	PUNC
Baisiraeli	NN
Bakobosia	V
bali	ADP
,	PUNC
""""	PUNC
Khulaba	NN
ne	CONJ
bulekhuule	NN
khukhuelesia	V
ewe	PRON
.	PUNC
""""	PUNC
Baala	V
esuuka	NN
asili	NN
mala	CONJ
buli	PRON
sia 	ADP
mulala	PRON
araakho	V
bipalakasa	NN
bie	ADP
khumaru	NN
.	PUNC
bipalakasa	NN
bie	ADP
sahabu	NN
nibio	ADP
Gidioni	NN
asaba	V
biaba	V
embi	ADV
busiro	NN
bwe	ADP
chikiilo	NN
kamakhumi	ADJ
kabili	ADJ
ne	CONJ
bino	DET
se	ADP
biaba	V
alala	ADV 
ne	CONJ
kimikasa	NN
,	PUNC
ne	CONJ
chingubo	NN
chinapenda	ADJ
nicho	DET
babaami	NN
ba	ADP
Midiani	NN
bafwaranga	V
tawe	DET
,	PUNC
namwe	CONJ
chikaala	NN
chichaba	V
mu	ADP
makosi	NN
ke	ADP
chingamia	NN
chabwe	DET
.	PUNC
Gidioni	NN
akhola	V
sifwaani	NN
sie	ADP
sahabu	NN
eyo	DET
mala	ADP
asira	V
mu	ADP
lukoba	NN
lwe	ADP
mungo	NN
mwewe	DET
,	PUNC
lwa	ADP
ofira	NN
Baisiraeli	NN
boosi	ADJ
balekha	V
Wele	NN
mala	CONJ
baacha	V
ofira	NN
khusaaya	V
sifwaani	NN
esio	DET
.	PUNC
Sifwaani	NN
sino	DET
siaba	V
kumureko	NN
khu	ADP
Gidioni	NN
ne	CONJ
enju	NN
yewe	DET
.	PUNC
Nio	ADP
Bamidiani	NN
bakhilwa	V
ne	CONJ
Baisiraeli	NN
mala	ADP
se	ADP
babariikhirisia	V
lundi	ADP
tawe	ADP
.	PUNC
Sibala	NN
ne	CONJ
kumuleembe	NN
khulwe	ADP
kimiiko	NN
kamakhumi	ADJ
kane	ADJ
nabwila	ADP
Gidioni	NN
ne	ADP
afwa	V
.	PUNC
Lifwa	NN
lia	ADP
Gidioni	NN
Yerubali	NN
akobola	V
mungo	NN
mwewe	DET
mala	ADP
amenyamo	V
.	PUNC
Aaba	V
ne	ADP
babaana	NN
basoleeli	NN
kamakhumi	ADJ
kabili	ADJ
sikila	CONJ
aba	V
ne	AD
bakhasi	NN
bakali	ADJ
.	PUNC
Lundi	CONJ
aaba	V
no	ADP
mukhasi	NN
okundi	DET
niye	ADP
aamenyia	V
busa	ADP
nga	ADP
omusaale	NN
mu	ADP
Shekemu	NN
.	PUNC
Omukhasi	NN
oyo	DET
amusalila	V
omwana	NN
Omusoleeli	ADJ
mala	CONJ
amutiuukha	V
lisina	NN
ali	ADP
Abimeleki	NN
.	PUNC
Gidioni	NN
okhwa	ADP
Yoashi	NN
afwa	V
busaakhulu	NN
,	PUNC
mala	CONJ
asiikhwa	V
mu	ADP
siliindwa	NN
sia	ADP
raraawe	NN
Yoashi	NN
,	PUNC
e	ADP
ofira	NN
,	PUNC
mu	ADP
lukoba	NN
lwe	ADP
kumuliango	NN
kwa	ADP
Abieseri	NN
Nga	ADP
Gidioni	NN
ne	ADP
afwa	V
busa	DET
ari	DET
,	PUNC
babaandu	NN
ba	ADP
Isiraeli	NN
,	PUNC
bakobola	V
lundi	CONJ
basikamila	V
Baali	NN
.	PUNC
Bakhola	V
baaliberiti	NN
khuba	V
Wele	NN
wabwe	DET
.	PUNC
Mala	CONJ
babaandu	NN
ba	ADP
Isiraeli	NN
se	ADP
bakhebuliakho	V
wele	NN
wabwe	DET
,	PUNC
Wele	NN
Omunyali	NN
Owa	ADP
Bioosi	NN
owabasikula	V
khukhwama	ADP
mu	ADP
makhono	NN
ke	ADP
basiku	NN
baabwe	DET
chimbeka	NN
choosi	ADJ
tawe	DET
.	PUNC
Ne	CONJ
se	ADP
babaakho	V
ne	ADP
busiime	NN
khunju	NN
eya	ADP
Gidioni	NN
khu	ADP
bulayi	NN
nibwo	DET
Gidioni	NN
akholela	V
Isiraeli	NN
tawe	DET
.	PUNC
