WORD	POS
Edomu 	NN
Ekhunyoa	V
. 	PUNCT
Ne 	CONJ
kakhali 	CONJ
be 	
lisaaye 	NN
amboolela 	V
ali	DET
, 	PUNCT
3	NUM
'	PUNCT
Mwabotookheleele 	V
Sibala	NN
- 	PUNCT
lia 	ADP
Esau 	NN
babatimania 	V
baruramo	V
, 	PUNCT
mala 	CONJ
la 	
sie 	
bikulu 	NN
sino 	DET
khulwe 	CONJ
siise 	NN
sileeyi	ADJ
. 	PUNCT
bamenya 	V
mu 	ADP
maloba	NN
ako 	DET
mu 	ADP
bweyaangu 	NN
Cha 	V
lubeka 	NN
lwe 	ADP
ebunaswa	NN
. 	PUNCT
Boole	V
- 	PUNCT
bwe 	ADP
Baori	NN
. 	PUNCT
Be 	
lisaaye 	NN
lia 	ADP
Esau 	NN
bakholela 	V
la 	
babaandu 	NN
oli	
, 	
muli 	
siimbi 	ADJ
khubira 	V
bulayi 	ADJ
bwene 	ADJ
nga 	ADP
Baisiraeli 	NN
ne 	CONJ
baba 	V
mu 	ADP
sibala 	NN
Edomu 	NN
sie 	ADP
balebe 	NN
benywe 	PRON
be 	
kholela	V
. 	PUNCT
Baisiraeli 	NN
bosi 	ADJ
batimania 	V
Baori 	NN
lisaaye 	NN
lia 	ADP
Esau	NN
. 	PUNCT
Balaba 	V
bari 	DET
khwinywe	PRON
. 	PUNCT
khukhwama 	V
mu 	ADP
maloba 	NN
niko 	DET
Wele 	NN
5	NUM
Nono	
, 	PUNCT
rekeeresia 	V
bulayi 	ADJ
mukharaki	NN
- 	PUNCT
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
aba 	CONJ
ne 	CONJ
aelesia 	V
Bai 	
kha 	
liie 	NN
ne 	CONJ
nabo 	PRON
tawe	ADV
, 	PRON
sikila 	CONJ
se 	CONJ
ndikho 	V
Isiraeli	NN
.	PUNCT
) 	PUNCT
odsd 	X
nja 	V
khumuelesiakho 	V
kamaloba 	NN
kabwe	PRON
, 	PUNCT
13	NUM
""""	PUNCT
Ne 	CONJ
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
siakhaba 	CONJ
sikele 	NN
silala 	ADJ
tawe	ADV
. 	PUNCT
Sikila 	CONJ
Naele	V
- 	PUNCT
akhuboolela 	V
ali	
, 	PUNCT
'	PUNCT
Nono 	CONJ
yinyokha 	V
mala 	CONJ
sia 	ADP
lisaaye 	NN
lia 	ADP
Esau 	NN
sikulu 	NN
sia 	ADP
Edomu 	NN
nga 	ADP
mwambukhe 	V
luluuchi 	NN
lwa 	ADP
Sereti	NN
.	PUNCT
' 	PUNCT
Nio 	
kumukabwa 	NN
kwewe	PRON
. 	PUNCT
Mukule 	V
siakhulia 	NN
khwenyokha 	V
khwambukha 	V
luluuchi 	NN
lwa 	ADP
ne 	CONJ
kameechi 	NN
ke 	ADP
khunywa 	NN
khukhwama 	ADP
Sereti	NN
. 	PUNCT
14	NUM
Khukhwama 	ADP
e 	ADP
Kadeshi-barinea 	NN
khu 	ADP
nibo	PRON
. 	PUNCT
khukhwola 	V
nga 	ADP
ne 	CONJ
khwambukha 	V
litooma 	NN
Bereti 	NN
khwakhubukula 	V
kimiiko 	NNN
kamakhumi 	NN
kataru 	NN
na 	CONJ
munaane	NN
. 	PUNCT
Babaandu 	NN
Baisiraeli 	NN
baula 	V
omwami 	NN
Sihoni 	NN
al 	X
ba 	
baaba 	V
banamae 	NN
baba 	V
bafwiliile 	V
wimbi 	
mu 	ADP
kambi 	NN
nga 	ADP
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
26	NUM
“	PUNCT
Nio 	
naruma 	V
barume 	NN
khukhwama 	ADP
mu 	ADP
leaba 	NN
ne 	CONJ
abalaka	V
. 	PUNCT
15	NUM
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
sichiimi 	NN
sia 	ADP
Ketemoti 	NN
bacha 	V
khu 	ADP
mwami 	NN
labablila 	NN
khukhwola 	V
nga 	ADP
ne 	CONJ
ababu	NN
- 	PUNCT
Sihoni 	NN
owa 	PRON
Heshiboni 	NN
ne 	CONJ
kamakhuwa 	NN
la 	
khtikhwama 	
mu 	ADP
kambi	NN
. 	PUNCT
Bagi 	X
ke 	ADP
kumuleembe	NN
. 	PUNCT
Naloma 	V
Ndi	ADV
, 	PUNCT
27	NUM
-	PUNCT
Nosii 	
Enyuma 	ADP
we 	ADP
banamae 	NN
abo 	PRON
boosi 	ADJ
ma 	
khulekhe 	V
khubirire 	V
mu 	ADP
sibala 	NN
siowo	PRON
. 	PUNCT
17	NUM
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
Khulaloonda 	V
busa 	ADV
kumuyila 	NN
kwong'ene 	ADJ
boolela 	V
ali	
, 	PUNCT
18	NUM
'	PUNCT
Endaalo 	V
yino 	DET
mucha 	V
se 	
khulaukhakho 	V
tawe	ADV
. 	PUNCT
28	NUM
Khularuunga 	V
iubirira 	ADJ
siimbi 	ADJ
ne 	CONJ
lulwakha 	NN
lwa 	ADP
Moabu 	NN
siakhulia 	V
nisio 	
khulia 	NN
ne 	CONJ
kameechi 	NN
niko 	DET
Ari	
, 	PUNCT
""""	PUNCT
Ne 	CONJ
mwimbiya 	V
Baamoni	NN
, 	PUNCT
Mukha	
- 	PUNCT
Khunywa	V
. 	PUNCT
Ne 	CONJ
kakhali 	CONJ
khulekhe 	V
khubianaania 	V
namwe 	CONJ
mwabarangana 	V
tawe	ADV
. 	PUNCT
rire 	
mu 	ADP
sibala 	NN
siowo	PRON
. 	PUNCT
29	NUM
Khola 	V
orio 	
nga 	
abe 	
kario 	
sikila 	CONJ
ese 	PRON
se 	CONJ
nja 	V
khumuele	V
- 	PUNCT
be 	ADP
lisaaye 	NN
lia 	ADP
Esau 	NN
bamenyile 	V
Edomu 	NN
ho 	
enywe 	PRON
kamaloba 	N
ke 	ADP
Baamoni 	NN
kosi 	ADJ
ne 	CONJ
bakhukholela 	V
efwe	PRON
. 	PUNCT
Akhaba 	ADV
Bamoa 	NN
Awe	
. 	PUNCT
Kamaloba 	NN
ako 	DET
kali 	V
ke 	
lisaaye 	NN
bu 	
bosi 	ADJ
bakhukholela 	V
bario	ADV
. 	PUNCT
Khukholele 	V
orio 	NN
khukhwola 	V
nga 	ADP
khwingila	V
 mu 	ADP
siba 	
Akhaba 	CONJ
lundi 	ADV
kamaloba 	NN
kano 	DET
la 	
nisio 	
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
Wele 	NN
kamanyikhana 	V
nga 	ADP
kamaloba 	NN
ke 	
Barefai	NN
- 	PUNCT
wefwe 	PRON
akhuelesia 	V
efwe	PRON
.	PUNCT
' 	PUNCT
ilin 	
lisina 	NN
lie 	PRON
babaandu 	NN
babamenyangamo	V
. 	PUNCT
30	NUM
“	PUNCT
Ne 	CONJ
kakhali 	CONJ
omwami 	NN
Sihoni 	NN
o 	X
amori 	NN
babalanganga 	V
bali 	ADV
Basamusumi	NN
- 	PUNCT
Heshiboni 	NN
se 	CONJ
akhulekhuula 	V
khubira 	V
mu 	ADP
Barefaimu 	NN
baba 	V
baleeyi 	ADJ
lukali 	ADJ
nga 	ADP
sibala 	NN
siewe 	PRON
tawe	ADV
. 	PUNCT
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Wanakimu	NN
. 	PUNCT
Ne 	CONJ
kakhali 	CONJ
Wele 	NN
Omunyali 	ADJ
Bioosi 	DET
Wele 	NN
wefwe 	PRON
aba 	V
amuminyaasia 	V
wa 	ADP
Bioosi 	ADV
ababunia 	V
ebweeni 	ADJ
we 	ADP
Baamo	
- 	PUNCT
nio 	V
amure 	V
mu 	ADP
bunyali 	NN
bwenywe 	PRON
nga 	ADP
lili 	ADP
ni 	
Baamoni 	NN
babatimania 	V
mala 	CONJ
bamenya 	V
luno	NN
. 	PUNCT
mu 	ADP
bweyaangu 	NN
bwe 	ADP
Barefaimu	NN
. 	PUNCT
22	NUM
Wele	NN
31	NUM
""""	PUNCT
Ne 	CONJ
Wele 	NN
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
muriyali 	V
Owa 	ADP
Bioosi 	DET
aba 	V
akholele 	V
ario 	ADV
amboolela 	V
ali	ADV
, 	PUNCT
'	PUNCT
Lola 	V
narakikhe 	V
khura 	V
Haeclomu	NN
, 	PUNCT
be 	ADP
lisaaye 	NN
lia 	ADP
Esau	NN
. 	PUNCT
Abunia 	NN
Baori 	NN
omwami 	NN
Sihoni 	NN
ne 	CONJ
sibala 	NN
siewe	PRON
, 	PUNCT
mu 	ADP
aliweeni 	V
we 	ADP
Baedomu	NN
, 	PUNCT
akhola 	V
Baedomu 	NN
bunyali 	NN
bwenywe	PRON
. 	PUNCT
Rakikha 	V
khukhwi 	NN
noha 	
Baori 	NN
khukhwama 	ADP
mu 	ADP
sibala 	NN
sia	ADP
- 	PUNCT
ngisia 	NN
sibala 	NN
siewe 	PRON
mala 	CONJ
musimenyemo	V
.	PUNCT
' 	PUNCT
we 	
mala 	CONJ
bamenyamo	V
mu 	ADP
bweyaangu 	NN
32	NUM
Sihoni 	NN
ne 	CONJ
babaandu 	NN
bewe 	PRON
boosi 	ADJ
wabwe 	PRON
khukhwola 	V
luno	ADV
. 	PUNCT
23	NUM
Ne 	CONJ
Bakatitori 	NN
barura 	V
khukhupana 	V
ne 	CONJ
nafwe 	PRON
siimbi 	ADJ
naba 	V
babunia 	
Bahibi 	
babamenyanga 	V
mu 	ADP
alukoba 	NN
lwa 	ADP
Yaasi	NN
. 	PUNCT
33	NUM
Ne 	CONJ
Wele 	NN
Omunyali 	ADJ
birekere 	NN
biicha 	V
khukhwola 	V
khu 	ADP
lukoba 	NN
Owa 	ADP
Bioosi 	ADV
Wele 	NN
wewe 	PRON
amura 	V
mu 	ADP
lwa 	ADP
Kasa 	NN
mala 	CONJ
bamenya 	V
mu 	ADP
bweyaangu 	NN
bunyali 	NN
bwefwe 	PRON
mala 	CONJ
khwamuula	V
. 	PUNCT
Liwabwe	
.	PUNCT
) 	PUNCT
Khwamwiira 	V
niye 	PRON
ne 	CONJ
babaana 	NN
bewe	PRON
, 	PUNCT
Yinyokha 	V
oche 	V
wambukhe 	V
litoo	NN
- 	PUNCT
ne 	CONJ
babaandu 	NN
bewe 	PRON
boosi	ADJ
. 	PUNCT
34	NUM
Khwaambana	V
la 	
Arinoni	NN
. 	PUNCT
Nareere 	V
Sihoni 	NN
omwami 	NN
chingoba 	NN
chewe 	PRON
choosi	ADJ
. 	PUNCT
Khwonakaki 	V
awe 	
Baamori 	NN
owamenya 	V
mu 	ADP
lukoba 	NN
lwa 	ADP
la 	
elala 	ADJ
buli 	DET
lukoba	NN
, 	PUNCT
Baseecha	NN
, 	PUNCT
Bakhasi	NN
, 	PUNCT
Theshiboni 	NN
mu 	ADP
sibala 	NN
siewe 	PRON
mu 	ADP
bunyali 	ADJ
ne 	CONJ
babaana	NN
. 	PUNCT
Se 	
khwaramiakho 	V
omu 	PRON
wowo	
, 	PUNCT
Mwibwaakale	NN
, 	PUNCT
mala 	CONJ
murakikhendu 	V
omulamu 	NN
tawe	ADV
. 	PUNCT
35	NUM
Khwabukula 	V
hukhwingisia 	V
sibala 	NN
siewe	PRON
. 	PUNCT
25	NUM
Khukhwa	ADP
- 	PUNCT
chikhaafu 	NN
chong'ene 	ADV
nga 	ADP
kimiaandu 	NN
ma 	
endaalo 	NN
yino 	DET
ndarakikha 	V
khukhola 	V
ne 	CONJ
kimiaandu 	NN
kie 	PRON
mu 	ADP
ngoba	NN
. 	PUNCT
36	NUM
Wele 	NN
babaandu 	NN
be 	
khu 	ADP
sibala 	NN
bamurie 	V
enywe	PRON
. 	PUNCT
Omunyali 	ADJ
Owa 	ADP
Bioosi 	DET
Wele 	NN
wefwe 	PRON
ara 	V
buli 	ADV
mundu 	NN
olaulila 	V
kakenywe 	PRON
alareenga 	V
chingoba 	NN
choosi 	ADV
khukhwama 	ADP
Aroeri	NN
, 	PUNCT
Mala	CONJ
abe 	V
omuri	NN
. 	PUNCT
khundulo	ADV
khwe 	ADP
litooma 	NN
lia 	ADP
Arunoni	NN
.	PUNCT
