 Wele 	NN
Omunyali 	ADJ
Owa	CONJ
 Bioosi	ADV
, 	PUNCT
nga 	CONJ
ne	CONJ
 aamusuubisia	V
 enywe	PRON
.	PUNCT
 Alakhola 	V
Wele	NN
 Omunyali	ADJ
 Owa 	CONJ
Bioosi	ADV
 Alamureerera	V
 Ario	DET
 Mwaba	V
 Ne	CONJ
 Muria	V
 kamalaka 	NN
kewe	PRON
 ne	CONJ
 bilaamo	NN
,	PUNCT
 Likoyaana	V
 Ne	CONJ
 Changalaalo	NN
,	PUNCT
 Buli	V
 Khuloonda	V
 Koosi	ADV
 Niko	PRON
 Amulaka	V
. 	PUNCT
10	NUM
 Ne 	CONJ
Chi	ADP
-	PUNCT
 mu 	ADP
siindu	NN
 nisio	PRON
 mukhola	V
 khukhwola	V
 nga	CONJ
 kholo	NN
 choosi	ADV
 che	CONJ
 sibala	NN
 chilabona	V
 chilli	CONJ
 ne	CONJ
 mulabunisibwa khangu	V
.	PUNCT
21	NUM
 Alareerao	V
 enywe 	PRON
muli	V
 babaandu 	NN
ba	CONJ
 Wele	NN
 Omunyali	ADJ
 Lufu	NN
 Khukhwola	V
 Nga	CONJ
 Lulamumala	NN
 enywe 	PRON
Owa 	CONJ
Bioosi	ADV
 Mala	CONJ
 Chilamuria	V
 Enywe	PRON
 Mweesi	ADV
,	PUNCT
 se	DET
 akhabeo	V
 okharame	V
 mu	ADP
 sibala	NN
11	NUM
 Wele	NN
 Omunyali	ADJ
 Owa	CONJ
 Bioosi	ADV
 Alamuele	V
-	PUNCT
 Nimwo	ADP
 Muli	V
 Siimbi	ADJ
 Khucha	V
 Tawe	ADV
. 	PUNCT
22	NUM
Wele	NN
 Sia	V
 Enywe	PRON
 Babaana	NN
 Bakali	ADJ
,	PUNCT
 Chikhaafu	NN
 Omunyal	ADJ
i Owa	CONJ
 Bioosi	ADV
,	PUNCT
 Alareera	V
 Lufu	NN
 Chingali	ADJ
 Ne	CONJ
 Bibiaamo	NN
 Bikali	ADJ
 lukali 	ADJ
mu	ADP
 lwe	CONJ
 khuambisiana	V
,	PUNCT
 Ne	CONJ
 Kamabiimba	NN
 Ne	CONJ
 Sibala	NN
 nisio 	PRON
aasuubisia	V
 bakuuka	NN
 benywe 	PRON
kamaima	NN
, 	PUNCT
Siimiyu	NN
 Ne	CONJ
 Khuungu	NN
 Eye	PRON
 Khu	ADP
 Ali	V
akhumuelesie	v
enywe	PRON
.	PUNCT
12	NUM
 Alareera	V
 Khwoomia	V
 Yonake	V
 Bibiaamo	NN
 Bienywe	PRON
. 	PUNCT
Efula	NN
 Mu	ADP
 Siise	NN
 Sisi	PRON
Enyekha	V
 Khukhwama	ADP
 Kamaraba	NN
 Kano	DET
 Kalaba	V
nanywe	PRON
 mu	ADP
 ngaaki	ADJ
,	PUNCT
 Mala	CONJ
 Abiite	V
 Chikhabi	NN
Nabwila	V
 Mufwa	V
. 	PUNCT
23	NUM
 Efula 	NN
Se	ADV
 Likwa	V
 tawe 	ADV
limo	NN
 kienywe	PRON
 kioosi	ADV
.	PUNCT
 Enywe 	PRON
Mulekopia	V
 Ne	CONJ
 Kamaloba	NN
 kenywe 	PRON
kaloma	V
 kaandala	V
 chikholo 	NN
chichiindi	ADV
 ne	CONJ
 kakhali	CONJ
 enywe	PRON
 sichuuma	NN
. 	PUNCT
24	NUM
bweyaangu 	NN
bwe	CONJ
 mulekopa	V
 khukhwama 	ADP
khu	ADP
 kholo	NN
 yosi	adv
Efula	nn
 Wele	NN
 Omunyali	ADJ
 Owa 	CONJ
Bioosi 	ADV
alaree 	V
yosi	ADV
 tawe	ADV
.	PUNCT
13	NUM
 Wele	NN
 Omunyali	ADJ
 Owa	CONJ
 Bioosi	adv
,	PUNCT
 ra	V
 lutamuusi 	NN
lukali	ADJ
 ne 	CONJ
khuungu	NN
 engali	ADJ
 Wele	NN
 wenywe 	PRON
alamukhola	V
 enywe	PRON
 mube	V
 elimo	NN
 kumuyekhe	NN
 nabwila	CONJ
 mulabuna	V
. 	PUNCT
Nga	CONJ
 Babemeelesi	NN
 Ne	CONJ
 se 	ADP
muliba 	V
baloondi 	NN
25	NUM
""""	PUNCT
Wele	NN
 Omunyali	ADJ
 Owa 	CONJ
Bioosi	ADV
 Alakhola	V
 Tawe	ADV
,	PUNCT
 buli 	V
lwosi	ADV
 mulaba 	V
angaaki 	ADJ
we	CONJ
 chi	ADP
-	PUNCT
 Basiku	NN
 Benywe	PRON
 Bamuule	V
 Enywe	PRON
.	PUNCT
 Muli	V
 Kholo	NN
 Chichiindi	ADV
.	PUNCT
 Kaliba	V
 Kario	DET
 Mwabachila	V
 Khu	ADP
 Ngila	NN
 Ndala	NUM
 Ne	CONJ
 Mulikho	V
 Mucha	V
 barekerefu 	ADJ
mu	ADP
 khuria	V
 kamalaka	NN
 niko	DET
 khubebwaakala	V
 ne	CONJ
 kakhali	CONJ
 mukhelukhi	V
 ndikho	PRON
 muelesia	V
 enywe	PRON
 endaalo	NN
 yino	DET
.	PUNCT
 Khu ngila	NN
 saba 	NUM
mala	CONJ
 chikholo	NN
 che	CONJ
 khu 	ADP
14	NUM
Ne	CONJ
 Mukhalekha	V
 Kamalaka	NN
 Niko	PRON
 Ndikho	V
 sibala 	NN
chikhareenge	V
 sikila	CONJ
 kamwekho	V
 muelesia	V
 endaalo	NN
 yino	DET
 mala	CONJ
 mwasaaya	V
 lekha	V
 khwinywe	PRON
.	PUNCT
26	NUM
 Ne	CONJ
 Mufwa	V
,	PUNCT
 Kimibili	NN
 Ne	CONJ
 Khukholela	V
 Bawele	NN
 Babaandi	ADV
 Tawe	ADV
.	PUNCT
 Kienywe	PRON
 Kikhabe	V
 siakhulia 	NN
sie	CONJ
 chinyuni 	NN
ne	CONJ
 chisaang'i	NN
.	PUNCT
 Ne	CONJ
 Se	ADV
 Alabao	V
 Omundu	NN
 Ola	PRON
 Kumuruungo	NN
 Kwe	CONJ
 sileka 	ADJ
chioona	V
 tawe	ADV
. 	PUNCT
27	NUM
Wele 	NN
Omunyali	ADJ
 Owa	CONJ
Bioosi	ADV
 Alareera	V
 Kamabiimba	NN
 Khwinywe	PRON
15	NUM
""""	PUNCT
Ne	CONJ
 Kakhali	CONJ
 Mwaba	V
 Ne	CONJ
 sileka 	NN
khu	ADP
 nga 	CONJ
ne	CONJ
 aakhola 	V
khu	ADP
 Bamisiri	NN
. 	PUNCT
Alakhola 	V
Wele	NN
 Omunyali	ADJ
 Owa	CONJ
 Bioosi	adv
, 	PUNCT
Wele	NN
 Wenywe	PRON
 Kimibili	NN
kienywe	PRON
 kibe	V
 ne	CONJ
 kamaboondo	NN
, 	PUNCT
Kienywe	PRON
 kilechulakho 	ADJ
chingoo	NN
-	PUNCT
 Omunyali 	ADJ
Owa	CONJ
 Bioosi 	ADV
Akhamusalani	V
 mulaona	V
 tawe	ADV
.	PUNCT
 Siemo	CONJ
,	PUNCT
 Babaandu	NN
 Bakhesiindukhe	V
 sikila 	CONJ
Omunyali	ADJ
 Owa	CONJ
 Bioosi	ADV
 Alamu	V
- 	PUNCT
sisiikholeekhe 	V
khwinywe	PUNCT
Mukhabe lusi 	V
Anywe	PRON
 Mukwe	V
 Kamalalu	NN
,	PUNCT
 Lundi	CONJ
 Mo	ADP
 Lundi	CONJ
 Be	CONJ
 Khuchekheelelwa	V
 mala	CONJ
 mukoyaane	V
 mu	ADP
 bwongo	NN
. 	PUNCT
38	NUM
" """	PUNCT
Mulamiicha	V
Bumiicho	nn
bukali	ADJ
 ne 	CONJ
Taabaasia 	V
busa 	ADV
eyi 	CONJ
kumuusi	NN
 mulakesa	V
 busa	ADV
 bikeekhe	ADJ
,	PUNCT
 Sikila	CONJ
 Chisike	NN
mala	CONJ
 mulatiimatiima	V
 busa	ADV
,	PUNCT
 Chilalia	V
 Bibiaamo	NN
 Bienywe	PRON
. 	PUNCT
39	NUM
 Mulabiaala	V
Nyoola	V
chingila 	NN
tawe	ADV
. 	PUNCT
Mulamii	V
-	PUNCT
 Kimisabibu	NN
 Mu	ADP
 Mikuunda	NN
 kienywe 	PRON
mala	CONJ
NE	CONJ
 khunuulwa	V
 buli 	ADV
lwosi	ADV
 se	V
 alabao 	V
mukiliinde	V
,	PUNCT
 Ne	CONJ
 Kakhali	CONJ
 Se	ADV
 Mulanywa	V
Sindu 	NN
akhaba	ADV
 mulala	NUM
 olamuyeeta 	V
endali 	NN
Namwe	CONJ
 mulie 	V
kamatuunda 	NN
ke 	CONJ
Tawe	adv
, 	PUNCT
kimisabibu 	nn
tawe	ADV
, 	PUNCT
sikila	CONJ
 biisa	NN
 bilalia 	V
chi	ADP
 Mwinywe	PRON
 Omundu	NN
 Alikhwa	V
 Omu	ADP
 Sakia	CONJ
.	PUNCT
40	NUM
 Mukhabiaale 	V
kimiseituni 	NN
buli 	ADV
 omundu	NN
 okundi	ADV
 niye	PRON
 abuundu	NN
 mu 	ADP
sibala	NN
 sienywe	PRON
 ne	CONJ
bukula	V
 abe	v
omukhasi	nn
 wewe	PRON
.	PUNCT
-	PUNCT
kamafura	NN
 ke 	CONJ
 enju	NN
,	PUNCT
 Ne	CONJ
 Se	V
 Olamenyamo	V
 Tawe	ADV
.	PUNCT
 Kimiseituni	NN
 tawe	adv
, 	PUNCT
Sikila	CONJ
 Chiseitniala	V
 Kiisabibu	NN
 Mwiruuti	NN
 ne 	CONJ
se	V
 ola	V
-	PUNCT
 Chilakhukhumukha	V
 Asi	ADJ
 Ne	CONJ
 Chisiili	ADV
 Chi	ADP
 Kamatuunda	NN
 Ke	CONJ
 Kimisabibu	NN
 Tawe	ADV
. 	PUNCT
41	NUM
 Mulasaala	V
 Babaana	NN
 basoleeli 	NN
ne	CONJ
Chikhaafu	NN
 chowo	PRON
chilakhoonye	V
lwabakhaana	NN
 mulabatibia	V
 sikila	CONJ
 balayilwa	V
 weuni	PRON
 wowo	PRON
, 	PUNCT
Ne	CONJ
 Se	ADV
 Olaliaakho	V
 Enyama	NN
 Nga	CONJ
 Mu	ADP
 Mbaambe	V
 Eye	CONJ
 Liie	PRON
. 	PUNCT
42	NUM
 Kimirongoo 	NN
 Tawe	ADP
.	PUNCT
 Chipunda	NN
 Chowo	PRON
 Chila	V
-	PUNCT
 Kienywe	PRON
 Kioosi	ADV
 Ne	CONJ
 Bibiaamo	NN
 bilaliibwa 	V
uruurwa	V
 chibukulwe	V
 ne	CONJ
 ololeleele 	V
 ne	CONJ
 chisike	NN
. 	NN
 balakhukoboselia	v
 tawe	adp
.	PUNCT
 Kamakhee	NN
-	PUNCT
43	NUM
 “	PUNCT
Baakwa	V
 Bamenyile	V
 Mu	ADP
 sibala 	NN
kowo 	CONJ
kalaelesibwa 	v
khu	adp
 basiku	NN
 bowo	PRON
 sienywe 	PRON
balanyoola 	V
bunyali	ADJ
 buli 	V
lwosi	adv
,	PUNCT
 alabao	V
 omundu	NN
 akhaba 	V
mulala 	NUM
ne	CONJ
 kakhali	CONJ
 enywe	PRON
 mulaboombelelwa	V
 lakhuyeeta	V
 ewe	PRON
 tawe	ADV
. 	PUNCT
32	NUM
 Babaana 	NN
Bowo	PRON
 Bunyali	ADJ
 Buli	V
 Lwosi	ADV
.	PUNCT
44	NUM
 Balaba	v
 Ne	CONJ
 Chiru	adp
 Vasoleeli	nn
 Ne	CONJ
 bakhaana 	NN
balaanwa 	V
nga	CONJ
 pia	
 che 	
khumwekopia	V
 enywe	PRON
 ne	CONJ
 kakhali	CONJ
 tänasloobi	NN
 khu	ADP
 baakwa	V
 ewe	PRON
 ne	CONJ
 ololelee	V
-	PUNCT
 enywe 	PRON
se	ADV
 mulaba	ADV
 ne	CONJ
 chirupia	NN
 che	CONJ
 khu	ADP
 Hulindaalo	
 Olaluiilila	V
 Chimoni	NN
 Chowo	PRON
 Bekopia	V
 Nibo	PRON
 Tawe	ADV
.	PUNCT
 Ekhumaliilikha	V
 bala 	V
olindiilila 	V
oli 	CONJ
wakana	ADV
 babaana	NN
 bowo	PRON
 mwamiia	V
 enywe	PRON
.	PUNCT
 Lakalukha	
.	PUNCT
33	NUM
 Ekholo 	NN
Engeni	ADJ
 Elabukula	V
 | 45	NUM
“	PUNCT
Ilaamo	ADP
 Bino	DET
 Bioosi	ADV
 Bilamwicha	V
 Iblaamo	NN
 Biowo	PRON
 Bioosi	ADV
 Bie	CONJ
 Mu	ADP
 Mukuunda	NN
 Kho	CONJ
,	PUNCT
 Mala	CONJ
 bilaba 	V
khwinywe	PRON
 nanywe	PRON
 wowo	PRON
 ne	CONJ
 kimilimo	NN
 kiowo	PRON
.	PUNCT
 Okhapisibwe	V
 Khukhwola	V
 nga 	CONJ
ne 	CONJ
mubuna	V
,	PUNCT
 sikila 	CONJ
se	ADV
 sibi	ADJ
 ne	CONJ
 khukhwomwa	V
 mu	ADP
 bulamu	NN
 bwowo	PRON
 mwaria	V
 Wele	NN
 Omunyali	ADJ
 Owa	CONJ
 Bioosi	ADV
,	PUNCT
 Wele	NN
 Woos	ADV
,	PUNCT
 Nibio	PRON
 Obona	V
 Bilakhulalusia	V
.	PUNCT
 Wenywe	PRON
 Ne	CONJ
 Khuliinda	V
 Kamalaka	NN
 niko 	DET
Wele	NN
 Omunyali	ADJ
 Owa 	CONJ
Bioosi 	ADV
alaelesia 	V
aamuelesia	V
 enywe	PRON
 tawe	ADV
.	PUNCT
46	NUM
 Bino	DET
 Bikhe	V
 Bibele	ADJ
 Biowo	PRON
 ne 	CONJ
kamasikamo 	NN
kamaboo	ADJ
-	PUNCT
 Kesie	CONJ
 Bukhalaki	NN
 Bwa	CONJ
 Wele 	NN
khwinywe 	PRON
nende	CONJ
 kamarafu	adj
 kakhanyala	v
 kaona	v
 tawe	ADV
.	PUNCT
 khu	ADP
 lisaaye	NN
 lienywe 	PRON
mindali	ADV
 na	CONJ
 mindali	ADV
.	PUNCT
 annabiimba	v
 kalakhwichulakho	v
 khu	adp
- 	PUNCT
47	NUM
Kalaba	V
 kario 	DET
sikila	CONJ
 aba	V
 se	PRON
 mwakho	ADP
 kwama	ADP
 khu	ADP
 murwe 	NN
khukhwola	V
 khu	ADP
Bikeele	NN
 Wele	NN
 Omunyali	adj
 Owa 	CONJ
Bioosi	adv
, 	PUNCT
Wele	NN
Liandakilo	NN
wenywe 	PRON
mu	ADP
 liekhoya 	NN
ne	CONJ
 busangaafu	ADJ
 Wele 	NN
Omunyali	ADJ
 Owa	CONJ
 Bioosi	ADV
 Alamu	V
-	PUNCT
 Tawe	ADV
, 	PUNCT
aakhaba 	V
ne	CONJ
 mwabeele	NN
 nende	CONJ
 buli	ADV
 bukula	V
 enywe	PRON
 nende	CONJ
 omwami	NN
 wenywe	PRON
 siindu	NN
.	PUNCT
48	NUM
