WORD	POS
ayaba	V
esebele	NN
ekiindi	ADJ
.	PUNC
Khwiyo 	ADP
se	ADP
balomanilakho	V
tawe	ADP
,	PUNC
nio	ADP
akitiuukha	V
lisina	NN
ali	ADP
,	PUNC
""""	PUNC
Reoboti	NN
""""	PUNC
.	PUNC
Aloma	V
ali	ADP
,	PUNC
""""	PUNC
Sikila	ADP
luno	DET
Wele	NN
Omunyali	NN
owa	ADP
Bioosi	NN
akhukholeele	V
bubweyaangu	NN
mala	ADP
khulakucha 	V
mu	ADP
sibala 	ADP
sino	DET
""""	PUNC
.	PUNC
	
Khukhwama	ADP
abwenao	DET
Isaaka	NN
acha	V
e	ADP
Beerisheba	NN
.	PUNC
	
Wele	NN
Omunyali	NN
owa	ADP
Bioosi 	NN
amubonekhela 	V
siilo	NN
esio	DET
amuboolela	V
ali	ADP
,	PUNC
""""	PUNC
Ese 	PRO
ndi	V
Wele	NN
owa	ADP
Aburahamu	NN
paapa	NN
wowo	DET
.	PUNC
Okharia	V
tawe	ADP
,	PUNC
sikila	ADP
Ese 	PRO
ndi	V
ne	CONJ
nawe	PRO
mala	ADP
ndakhubiita 	V
chikhabi	NN
,	PUNC
ne	CONJ
khukucha	V
lisaaye	NN
liowo	DET
sikila	ADP
omukholi	NN
wase	DET
Aburahamu	NN
.	PUNC
""""	PUNC
	
Nio	ADP
Isaaka 	NN
ombakha	V
alutare	NN
abwenao	DET
mala	ADP
esaaya	V
Wele	NN
Omunyali	NN
owa	ADP
Bioosi	NN
.	PUNC
Asimikhao	V
liiema	NN
.	PUNC
Ne	CONJ
abwenao	DET
bakholi	NN
ba	ADP
Isaaka	NN
bayabao	V
esebele	NN
.	PUNC
	
Liuliilisiana 	NN
akari	ADP
wa	ADP
Isaaka	NN
ne	CONJ
Abimeleki	NN
	
Abimeleki	NN
ne	CONJ
Ausati	NN
omukeleki	NN
wewe	DET
,	PUNC
ne	CONJ
Fikoli	NN
komanda	NN
owe	ADP
banamae	NN
bewe	DET
baama	ADP
e	ADP
Kerari	NN
bacha 	V
khu	ADP
Isaaka	NN
.	PUNC
	
Isaaka	NN
abareeba	V
ali	ADP
,	PUNC
""""	PUNC
Enywe 	PRO
mwambiyila	V
,	PUNC
mwamboona	V
mururemo	NN
,	PUNC
ne	CONJ
luno 	ADP
mwichile 	V
khukhumbona	V
sikila	ADP
siina	ADP
?	PUNC
""""	PUNC
	
Bamukobosia	V
bali	ADP
,	PUNC
""""	PUNC
Khwaboone	V
abuwaanga	NN
khuli	ADP
Wele	NN
Omunyali 	NN
owa	ADP
Bioosi 	NN
ali	V
ne	ADP
nawe	PRO
,	PUNC
khwako 	ADP
khuloma	V
khuli	ADP
,	PUNC
khukhole	V
endakaano	V
ne	CONJ
nawe	PRO
.	PUNC
	
Khwenya	V
khuli	ADP
,	PUNC
seolakhukholela	V
efwe	PRO
kamabi	NN
tawe	ADP
,	PUNC
mungila 	NN
ng'ene	DET
nga	ADP
efwe	PRO
fwesi	DET
ne	CONJ
khukhakhutilakho	V
tawe	ADP
ne	CONJ
sekhwakhukholakho	V
siindu 	NN
sibi	ADJ
tawe	ADP
,	PUNC
ne	CONJ
kakhali	V
kamalayi 	ADV
kong'ene	DET
,	PUNC
mala	ADP
khwakhuoona 	V
mu	ADP
muleembe	ADV
.	PUNC
Ewe	PRO
luno	DET
oli	ADP
omubiite	NN
chikhabi	NN
owa	ADP
Wele	NN
Omunyali 	NN
owa	ADP
Bioosi	NN
""""	PUNC
.	PUNC
	
Nio	ADP
Isaaka	NN
abakholela	V
naikara	NN
,	PUNC
balia	V
mala	CONJ
banywa	V
.	PUNC
	
Oli	ADP
makhelebeende 	NN
benyokha	V
,	PUNC
mala	ADP
Isaaka 	NN
abaroongia	V
barekukha	V
mu	ADP
muleembe	ADV
.	
	
Khu	ADP
ndaalo	NN
eyo	DET
ne	CONJ
ng'ene	DET
bakholi	NN
ba	ADP
Isaaka	NN
becha	V
bamuboolela	V
ke	ADP
esebele 	NN
niyo 	DET
baaba	V
ne	ADP
bayabile	V
bali	ADP
,	PUNC
""""	PUNC
Khwanyoolile	V
kameechi	NN
""""	PUNC
.	PUNC
	
Atiuukha	V
esebele 	NN
ali	ADP
Shiba	NN
,	PUNC
khwako	DET
lisina	NN
lie	ADP
lukoba	NN
lili	V
Beerisheba	NN
khukhwola	CONJ
endaalo	NN
yino	DET
.	PUNC
	
Bakhasi 	NN
ba	ADP
Esau 	NN
bareende	ADJ
	
Oli	ADP
Esau 	NN
ali	ADP
bukhulu 	NN
bwe	ADP
kimiiko	NN
kamakhumi	ADJ
kane	ADJ
areera 	V
bakhasi	NN
babili	ADJ
,	PUNC
Yutiisi	NN
omukhaana	NN
owa	ADP
Beeri	NN
Omuhiti	NN
,	PUNC
ne	CONJ
Basemati	NN
omukhaana	NN
owa	ADP
Eloni	NN
,	PUNC
Omuhiti	NN
.	PUNC
	
Bakhasi	NN
abo	DET
bakhola 	V
limenya	NN
lia	ADP
Isaaka	NN
ne	CONJ
Rabeka	NN
liaba	V
lie	ADP
bubeeleli 	ADJ
bukali	DET
.	PUNC
	
Isaaka	NN
abiita 	V
Yakobo	NN
chikhabi	NN
	
Nga	ADP
Isaaka	NN
akofula	V
,	PUNC
aabofula 	V
chimoni	NN
.	PUNC
Nio	ADP
alaanga	V
Esau	NN
,	PUNC
omwana	NN
wewe	DET
omubele	ADJ
,	PUNC
mala	ADP
aloma	V
ali	ADP
,	PUNC
""""	PUNC
Mwana 	NN
wase	DET
!	PUNC
""""	PUNC
Esau	NN
afukiilila	V
ali	ADP
,	PUNC
""""	PUNC
Paapa	NN
""""	PUNC
.	PUNC
	
Amuboolela	V
ali	ADP
,	PUNC
""""	PUNC
nakofuule	V
,	PUNC
semanya	V
endaalo	NN
eye	DET
lifwa	NN
liase	DET
tawe	ADP
.	PUNC
	
Nono	ADP
banula	V
bulwaani	NN
bwowo	DET
,	PUNC
situukhu	NN
sie	ADP
buembo	NN
ne	CONJ
buyiingo	NN
oche	V
mu	ADP
lukoongo	NN
oaaye	V
esaang'i 	NN
wire	V
,	PUNC
mala	ADP
wiche	V
undeekhele 	V
siakhulia 	NN
silayi	ADJ
nisio	DET
nasima	V
undeerere	V
ndie	V
nio	ADP
khubiite	V
chikhabi	NN
ne	ADP
ekhafwa	V
tawe	ADP
.	PUNC
""""	PUNC
	
Nga	ADP
Isaaka	NN
ne	ADP
aboolelanga	V
Esau	NN
,	PUNC
Rabeka	NN
aaba	V
arekeeresie	V
.	PUNC
Nio 	ADP
oli	ADP
Esau	NN
arekukha	V
acha	V
mu	ADP
lukoongo 	NN
khuaaya	V
chisaang'i	NN
,	PUNC
Rabeka 	NN
aboolela	V
Yakobo	NN
ali	ADP
,	PUNC
""""	PUNC
Namakhuulila	V
raraao	NN
aboolela	V
wandaayo	NN
Esau	NN
ali	ADP
,	PUNC
""""	PUNC
cha	V
oaye	V
esaang'i	NN
mala	ADP
undeekhele 	V
siakhulia	NN
nisio	DET
nasiima	V
,	PUNC
ndie	V
,	PUNC
khubiite	V
chikhabi	NN
mumoni	NN
cha	ADP
Wele	NN
Omunyali	NN
owa	ADP
Bioosi 	NN
neekhafwa	V
tawe	ADP
,	PUNC
""""	PUNC
	
Nono	ADP
khwako	DET
,	PUNC
mwana	NN
wase	DET
,	PUNC
ndekeeresie	V
mala	ADP
okhole 	V
nga	ADP
khulaka	V
.	PUNC
	
Cha	V
mu	ADP
munyele	NN
mala	ADP
undeerere	V
chimbusi 	NN
chimeeme	NN
chibili	ADJ
ndekhele 	V
raraao	NN
