WORD	POS
lwa	ADP
Kadeshi	NN
mu	ADP
sichiimi	NN
sia	ADP
Sinai	NN
.	PUNCT
mala	CONJ
obakobosie	V
khu	ADP
basiaabwe	PRON
.	PUNCT
Mwaba	V
barengu	NN
khwise	PRON
,	PUNCT
se	ADP
mwambele	V
Bapanile	V
mala	CONJ
obayeete	V
khu	ADP
sia	ADP
ese	PRON
luyali	NN
mu	ADP
moni	NN
che	ADP
babaandu	NN
ba	ADP
khuupana	V
ne	CONJ
basiku	NN
babwe	PRON
.	PUNCT
""""	PUNCT
Isiraeli	NN
muli	V
ese	PRON
ndi	PRON
omutakatifu	ADJ
tawe	ADV
.	PUNCT
Ne	CONJ
khuloondekhana	CONJ
ne	CONJ
kholo	NN
eya	ADP
52	NUM
Olabona	V
sibala	NN
esio	D
aleeyi	ADJ
,	PUNCT
ne	CONJ
se	ADP
ole	
Lawi	NN
aaloma	V
ali	DET
,	PUNCT
ngila	NN
mu	ADP
sibala	NN
nisio	D
ndikho	V
mbelesia	V
""""	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	D
,	PUNCT
elesia	V
babaandu	NN
ba	ADP
Isiraeli	NN
Tawe	ADV
.	PUNCT
”	PUNCT
balawi	NN
Tumimu	NN
,	PUNCT
ne	CONJ
Urimu	NN
,	PUNCT
nibo	V
ewe	PRON
wasiima	V
.	PUNCT
16	NUM
alala	ADJ
ne	CONJ
biianwa	NN
bilayi	ADJ
bie	ADP
khu	ADP
Iwe	ADP
wabara	V
khwikela	NN
e	ADP
Masa	NN
,	PUNCT
Liloba	NN
,	PUNCT
wabayinganisilia	V
a	ADP
meechi	NN
ka	ADP
ne	CONJ
asiimisibwa	V
oyo	PRON
omenyile	V
khu	ADP
Meriba	NN
.	PUNCT
Sinai	NN
.	PUNCT
se	ADP
halekha	V
bapaapa	V
babwe	PRON
ne	CONJ
ba	PRON
maayi	NN
Lekha	V
chikhabi	NN
chino	D
chibe	V
khu	ADP
babwe	PRON
,	PUNCT
salad	X
wyne	X
te	ADV
kholo	NN
eya	ADP
Yosefu	NN
,	PUNCT
hi	X
a	ADP
se	ADP
babaliinda	V
tawe	ADV
,	PUNCT
mudar	NN
Sie	ADP
sikila	CONJ
aaba	V
omwimeelesi	NN
mu	ADP
balekha	V
bawandaaye	NN
ne	CONJ
babaana	NN
bawandaaye	NN
.	PUNCT
Babwe	NN
,	PUNCT
17	NUM
Yosefu	NN
ali	D
ne	CONJ
kamaani	NN
ke	ADP
euunwa	NN
sikila	CONJ
baria	V
likhuwa	NN
liowo	PRON
,	PUNCT
Tembele	
,	PUNCT
mala	CONJ
baliinda	V
endakaano	NN
yowo	PRON
.	PUNCT
ne	CONJ
chinjika	NN
chewe	PRON
chili	V
chinjika	NN
il	X
Bakhekisie	V
Baisiraeli	NN
kamalaka	NN
che	ADP
emboongo	NN
,	PUNCT
kowo	PRON
ne	CONJ
kamekisio	NN
kowo	PRON
,	PUNCT
alabirumikhira	V
khusindikha	V
bakhoselie	V
bupani	NN
ebweeni	NN
wowo	PRON
,	PUNCT
babaandu	NN
be	ADP
chikholoo	NN
ne	CONJ
biianwa	NN
bie	ADP
khukhwosia	V
chichiindi	PRON
,	PUNCT
bimuufu	ADJ
khu	ADP
alutare	NN
yowo	PRON
.	PUNCT
Boosi	DET
,	PUNCT
khukhwola	V
be	PRON
aleeyi	ADJ
lukali	ADV
.	PUNCT
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
,	PUNCT
biita	V
Bano	PRON
bali	V
chielefu	NN
ekhumi	NN
ba	ADP
chikhabi	NN
bibiindu	NN
biabwe	PRON
,	PUNCT
Efuraimu	NN
lundi	CONJ
fukiilila	V
kimilimo	NN
kiabwe	PRON
,	PUNCT
lundi	CONJ
chielefu	NN
chingali	ADJ
ba	ADP
Manase	NN
.	PUNCT
""""	PUNCT
khupa	V
oule	V
basiku	NN
babwe	PRON
,	PRON
18	NUM
Ne	CONJ
khu	ADP
kholo	NN
eya	ADP
Sebuluni	NN
aaloma	V
labo	
ba	ADP
baabiila	V
nio	DET
bakhanyoolasali	V
,	PUNCT
kamaani	NN
lundi	CONJ
tawe	ADV
Ekholo	NN
eya	ADP
Sebuluni	NN
yekhoya	V
ne	CONJ
Khu	ADP
kholo	NN
eya	ADP
Benjamini	NN
aaloma	V
ali	DET
murura	V
Basiime	NN
ba	ADP
Wele	NN
Omunyali	ADJ
Owa	ADP
ne	CONJ
ekholo	NN
eya	ADP
Isakari	NN
sangaalila	V
e	ADP
Bioosi	DET
bali	DET
asi	ADJ
we	ADP
buliindi	NN
mu	ADP
maeema	NN
kenywe	PRON
.	PUNCT
Bwewe	PRON
,	PUNCT
19	NUM
Bakhalaange	V
babaandu	NN
bache	V
khu	ADP
""""	PUNCT
abaliindanga	V
biise	NN
bioosi	DET
,	PUNCT
onde	
le	
sikulu	NN
,	PUNCT
aakhaba	V
ne	CONJ
bauluukhaldi	NN
ne	CONJ
ebweeneyo	DET
bakhaanenes	NN
babechanga	V
mu	ADP
buliindi	NN
chimbosio	NN
chindayi	ADJ
,	PUNCT
Odlubwewe	
bumenyo	NN
bwabwe	PRON
buli	V
mu	ADP
bie	ADP
mu	ADP
Ne	CONJ
khu	ADP
kholo	NN
eya	ADP
Yosefu	NN
aaloma	V
ali	DET
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
akhoya	V
ne	CONJ
kimiaandu	NN
kiabwe	PRON
mu	ADP
abiite	V
chikhabi	NN
kamaloba	NN
muyekhe	NN
kwe	ADP
enyanja	NN
Kaabwe	PRON
Khu	ADP
Kholo	NN
 eya	ADP
Kali	v
aloma	V
ali	DET
