WORD	POS
kesia	V
sili	V
omukhaana	NN
aba	V
owe	ADP
Yabwana	V
.	PUNCT
ngila	NN
yino	DET
mularusia	V
bumayaanu	NN
akari	ADP
Raraawe	
owo	DET
mukhaana	NN
alaboolela	V
Wenywe	PRON
.	PUNCT
laakhulu	
abo	DET
Ali	V
:	PUNCT
Naelesia	V
omundu	NN
25	NUM
""""	PUNCT
Omundu	NN
aakwa	V
khu	ADP
mukhaana	NN
niye	DET
yuno	DET
omukhaana	NN
wase	PRON
amukhwe	V
abe	V
omundu	NN
okundi	PRON
akhwele	V
ne	CONJ
bali	V
Mundaa	NN
,	PUNCT
Omukhasi	ADJ
wewe	PRON
ne	CONJ
luno	NN
se	
amwenya	V
mundu	NN
oyo	DET
yeng'ene	ADV
niye	DET
Owirwa	V
.	PUNCT
26	NUM
Se	
Tawe	ADV
,	PUNCT
17	NUM
Omundu	NN
yuno	DET
alomile	V
ke	ADP
chisoni	NN
siliio	V
silekholekha	V
khu	ADP
mukhaana	NN
Tawe	ADV
,	PUNCT
khu	ADP
mukhaana	NN
Ali	V
,	PUNCT
Omukhaana	NN
wenywe	PRON
sikila	CONJ
se	
akholile	V
bumayaanu	NN
bubwolaa	V
enaba	
owe	
yabwana	V
Tawe	ADV
.	PUNCT
Ne	CONJ
Kakha	
na	
lifwa	NN
Tawe	ADV
.	PUNCT
Kumusaango	NN
okwo	DET
kuli	V
sino	DET
nisio	DET
sisiekesia	V
sili	DET
omukhaana	NN
nga	CONJ
kwo	ADP
mundu	NN
owibwaakala	V
omundu	NN
wenywe	PRON
aaba	V
owe	ADP
Yabwana	V
.	PUNCT
Ne	CONJ
balaala	PRON
okundi	PRON
mala	CONJ
Amwiira	V
.	PUNCT
270	NUM
mundu	NN
oyo	DET
Chingubo	NN
echo	DET
ebweeni	ADP
we	ADP
basaakhulu	NN
akwile	V
khu	ADP
mukhaana	NN
oyo	DET
Mundaa	NN
,	PUNCT
ne	CONJ
Lukoba	NN
.	PUNCT
18	NUM
Nio	DET
basaakhulu	NN
be	ADP
lukoba	NN
akhaba	V
ne	CONJ
akukuulile	V
omundu	NN
omuyeeta	V
ibo	
balabukula	V
omuseecha	NN
oyo	DET
mala	CONJ
se	
abeleo	V
Tawe	ADV
.	PUNCT
slur	X
webis	X
bamupe	V
Kimikhomwa	N
.	PUNCT
19	NUM
Balamuraakho	V
28	NUM
""""	PUNCT
Omundu	NN
aakwa	V
khu	ADP
mukhaana	NN
owe	ADP
kumuruungo	NN
kwe	ADP
chishekeli	NN
bitonyi	NN
yabwana	V
mala	CONJ
Anyoolekhwa	V
,	PUNCT
akhoya	V
amia	V
ndala	NN
Che	ADP
efwe	PRON
mala	CONJ
baelesie	V
29	NUM
aruunge	V
raraawe	NN
wo	PRON
mukhaana	NN
bitonyi	NN
raraawe	NN
owo	DET
mukhaana	NN
chirupia	NN
Echo	DET
,	PUNCT
kamakhumi	NN
karaano	NN
Bie	DET
fwesa	
mala	CONJ
siklla	CONJ
omundu	NN
oyo	DET
areerire	V
chisoni	NN
khu	ADP
omukhaana	NN
oyo	DET
alaba	V
omukhasi	NN
wewe	PRON
mukhaana	NN
Muisiraeli	NN
.	PUNCT
Khutasa	V
Khwako	DET
,	PUNCT
sikila	CONJ
aamukwakho	V
busa	ADV
ne	CONJ
kamaani	NN
Omukhasi	NN
Oyo	DET
,	PUNCT
alachiililila	V
khuuba	V
mala	CONJ
Aamwoonaka	V
.	PUNCT
Aba	V
se	
alimuoona	V
Omukhasi	NN
 wewe	PRON
,	PUNCT
mala	CONJ
mu	ADP
bulamu	NN
bwewe	PRON
mu	ADP
bulamu	NN
bwewe	PRON
bwoosi	DET
Tawe	ADP
.	PUNCT
lwoosi	DET
se	
amuoona	V
Tawe	ADV
.	PUNCT
30	NUM
""""	PUNCT
Omundu	NN
se	
akhoyeele	V
abukule	V
Ne	CONJ
kakhali	CONJ
niko	DET
omundu	NN
oyo	DET
aloma	V
khasi	
owa	ADP
raraawe	NN
Tawe	ADV
.	PUNCT
Akhakonakho	V
Naaba	V
Ng'ali	NN
,	PUNCT
sisiekesia	V
sili	V
omukhaana	NN
nende	CONJ
yesi	DET
yesi	DET
khu	ADP
bakhasi	NN
ba	ADP
raraawe	NN
aba	V
owe	DET
yabwana	V
siaaba	V
ne	CONJ
siikhaliio	V
Tawe	ADV
.	PUNCT
""""	PUNCT
Hiwe	
,	PUNCT
babukula	V
omukhasi	NN
oyo	DET
bamu	
Pusleenje	
we	ADP
enju	NN
eya	ADP
Raraawe	NN
,	PUNCT
niio	DET
Khurusibwa	V
khukhwama	ADP
mu	ADP
babaandu	NN
be	ADP
lukoba	NN
olwo	DET
balamupila	V
Seba	
Wele	NN
Omunyali	ADJ
Owa	ADP
Bioosi	DET
kamabaale	V
Bamwire	V
.	PUNCT
Akholile	V
sisiindu	NN
9	
""""	PUNCT
Mbao	V
omundu	NN
owalatwa	ADJ
,	PUNCT
chisoni	NN
mu	ADP
baandu	NN
befwe	PRON
khulwe	CONJ
2	NUM
namwe	CONJ
niye	DET
kumubili	NN
kwe	ADP
Khukhola	V
bueeyi	NN
ne	CONJ
asimenya	V
munju	NN
buseecha	NN
kwakhalwa	V
onyala	V
engila	V
mu	ADP
