WORD	POS
ARURA	V
KEKHALILIKHA	V
ALOMA	V
ALI	CONJ
REERA	V
SIAKHULIA	NN
.	PUNCT
BAMUUA	V
SIAKHULIA	NN
YENGENE	ADV
NE	CONJ
BAWANDAAYE	NN
BONG'ENE	ADV
.	PUNCT
NE 	CONJ
BAMISIRI	NN
BABALICHANGA	V
NE	CONJ
NAYE	PRON
BONGENE	ADV
,	PUNCT
SIKILA	CONJ
BAMISIRI	NN
ABEELE	ADP
SE	CONJ
BANYALA	ADV
BALIA	V
NE	CONJ
BAEBURANIA	NN
TAWE	
,	PUNCT
SIKILA	CONJ
LILIENELIO	DET
LILI	V
LIE	
SIBIILISIO	NN
KHU	ADP
BAMISIRI	N
.	PUNCT
NIO	CONJ
BEKHALA	V
EBWEENI	ADJ
WEWE	PRON
KHULOONDEKHANA	ADV
NE	CONJ
BUKHULU	ADJ
BWABWE	PRON
,KHUKHWAMA	ADJ
KHU	ADP
MUBELE	ADJ
KHUKHWOLA	ADP
KHU	ADP
MUTUA	ADJ
,	PUNCT
MALA	CONJ
 BALOLEELELANA	V
MU	ADP
LIUKA	ADJ
BUSA	ADP
.	PUNCT
BABAELESIA	V
SIKELO	ADJ
SIE	ADP
BIAKHULIA	NN
KHUKHWAAMA	ADJ
KHU	ADP
SIAALWA	NN
SIA	ADP
YOSEFU	NN
,	PUNCT
NE	CONJ
KAKHALI	CONJ
BENJAMINI	NN
ANYOLA	V
SIKELO	NN
SIBOOFU	ADJ
KHUKWOLA	
KHARAANO	NUM
KHUKHILA	CONJ
BAWANDAAYE	NN
.	PUNCT
NIO	CONJ
BANYWA	V
BASANGAALA	ADV
ALALA	ADV
NAYE	PRON
.	PUNCT
SIKKOMBE 	NN
SISIATIBA	V
YOSEFU	NN
ALAKA	V
OMUKHOLI 	NN
OMUKHULU	ADJ
OWE	ADP
MUNJU	NN
MWEWE	PRON
ALI	CONJ
,	PUNCT
""""	PUNCT
YICHUSIA	V
BIAKHULIA	NN
MU	ADP
MIFUKO	NN
KIE	ADP
BABAANDU	NN
BAANO	DET
,NGA	CONJ
KIMUFUKO	NN
KIABWE	PRON
KINYALA	ADJ
KIASUTA	V
MALA	CONJ
OKOBOSIE	V
CHIRUPIA	NN
CHA 	ADP
BULI	DET
MUNDU	NN
EMUNWA	ADP
WE	ADP
KUMUFUKO	NN
KWEWE	PRON
.	PUNCT
	CONJ
RA	V
SIKOMBE	NN
SIASE	PRON
SIE	ADP
EFWESA 	NN
EMUNWA WE	ADJ
KUMUFUKO	NN
KWO	ADP
EMUKEKHE	ADJ
KHU	ADP
BOOSI	DET
,	PUNCT
NE	CONJ
CHIRUPIA	NN
CHEWE	PRON
CHE	ADP
BIAKHULIA	NN
.	PUNCT
""""	PUNCT
MALA	CONJ
KAKHOLA	V
NGA	CONJ
YOSEFU	NN
NE	CONJ
AMUBOLELA	V
.	PUNCT
NGA	CONJ
BWASIA	V
BURI	NN
,	PUNCT
BABAANDU	NN
ABO	DET
BALEKHUULWA	V
BACHA	V
NE 	CONJ
CHIPUNDA	NN
CHABWE	PRON
.	PUNCT
NGA	CONJ
BABA	V
BACHILE	V
LUKENDO	NN
LULWIMBI	ADJ
BUSA	ADP
KHUKHWAAMA	ADV
MU	ADP
LUKOBA	NN
,	PUNCT
YOSEFU	NN
ABOOLELA 	V
OMUKHOLI	NN
WEWE	PRON
OMUKHULU	ADJ
ALI	CONJ
,	PUNCT
""""	PUNCT
YINYOKHA	V
OLOONDE	V
KHU	ADP
BAANDU	NN
ABO	DET
,	PUNCT
MALA	CONJ
NOBANYOOLA	V
OBABOOLELE	V
OLI	CONJ
,	PUNCT
	
SINA	PRON
SIKILA	V
MURUUNGIRE	V
BUBI	ADJ
KHU	ADP
BULAYI	ADJ
?	PUNCT
SINA	PRON
SIKILA	V
NE	PRON
 MWIBIILE	V
SIKOOMBE	NN
SIE	ADP
EFWESA	NN
SIO	ADP
MWAMI	NN
WASE	PRON
?	PUNCT
SE	DET
SILI	PRON
NISIO	PRON
OMWAMI	NN
WASE	PRON
ANYWEELAANGAMO	V
LUNDI	CONJ
NISIO	PRON
ALAKULILANGAMO	V
KU	ADP
?	PUNCT
MWAKHOLILE	V
BUBI	ADJ
BUKALI	ADJ
.	PUNCT
""""	PUNCT
NGA	CONJ
OMUHOLI	NN
WA	ADP
YOSEFU	NN
ABOLAKHO	V
ALOMALOMA	V
KAMAKHUWA	NN
KANO	DET
.	PUNCT
BAMUKOBOSIA	V
BALI	CONJ
,	PUNCT
""""	PUNCT
SINA	PRON
SIKILA	NN
OMWAMI	NN
WASE	PRON
NALOMALOMA	V
KAMAKHUWA	NN
NGA	DET
KANO	DET
.	PUNCT
NONO	ADV
KHUNYALA	V
KHWEBA	V
KHURIENA	PRON
EFWESA	NN
NAMWE	CONJ
ESAHABU	NN
KHUKWAMA	ADV
MUNJU	NN
MWO	ADP
OMWAMI	NN
WOWO	PRON
?	PUNCT
OMUKHOLI	NN
WOWO	PRON
YESI	DET
YESI	DET
,	PUNCT
NIYE	DET
SILANYOOLEKHA	V
ERWE	V
AKHABA	DET
EFWE	PRON
KHULABA	V
NASIOOBI	NN
BO	ADP
MWAMI	NN
WEFWE	PRON
.	PUNCT
""""	PUNCT
ABAKOBOSIA	V
ALI	CONJ
NAFUKILILE	V
NGA	CONJ
MULOMILE	V
,	PUNCT
NE	CONJ
NIYE	DET
SIKOMBE	NN
SILANYOOLEKHAKHO	V
,	PUNCT
NIYE	DET
YENG'ENE	DET
OLABA	V
NASIOOBI	NN
WASE	PRON
,	PUNCT
NE	CONJ
BABAANDI	DET
SE	
BALABA	V
NE	CONJ
LIEKHUBEKICHA	V
TAWE	DET
""""	PUNCT
KHANGU	ADJ
BUSA	ADP
,BULI	ADP
OMUNDU	NN
ARURA	V
KUMUFUKO	NN
KWEWE	PRON
ASI	ADJ
,	PUNCT
MALA	CONJ
BULI	DET
AKAANGULULLA	V
KUMUFUKO	NN
KWEWE	PRON
.	PUNCT
ARAKIKHA	V
KHUPULA	V
,	DP
KHUKHWAMILA	ADV
KHU	ADP
MUKHULU	ADJ
MAL AMALILISIA 	V
NE	CONJ
 OMUKKEEKHE	ADJ
KHU	ADP
BOOSI	ADV
.	PUNCT
MALA	CONJ
SIKOMBE	NN
SIANYOOLEKHANA	V
MU	ADP
MUFUKO	NN
KWA	ADP
BENJAMIN	NN
.	PUNCT
NIO	CONJ
,	PUNCT
BAWANDAAYE	NN
BATABULA	V
CHINGUBO	NN
CHABWE	PRON
,	PUNCT
NE	CONJ
BULI	ADV
OMUNDU	NN
AKOBOSIA	V
KUMUFUKO	NN
KWEWE	PRON
KHU	ADP
PUNDA	NN
KAKOBOLA	V
MU	ADP
LUKOBA	NN
.	PUNCT
NGA	CONJ
YUDA	NN
NE	CONJ
BAWANDAAYE	NN
BAKOBOLA	V
MUNJU	NN
MWA	ADP
YOSEFU	NN
,	PUNCT
AABA	ADP
ASILIIMO	ADJ
.	PUNCT
BAAKWA	V
ASI	ADJ
EBWEENI	ADJ
WEWE	PRON
.	PUNCT
YOSEFU	NN
ABAREBA	V
ALI	CONJ
,	PUNCT
""""	PUNCT
SIKHOLWA	NN
SINA	PRON
NISIO	DET
MUKHOLILE	V
SINO	DET
?	PUNCT
SE MUMANYILE	V
MULI	CONJ
OMUNDU	NN
NGA	CONJ
ESE	PRON
NYALA	V
D	V
TA	DET
KU	ADP
?	PUNCT
""""	PUNCT
YUDA	NN
AMUKOBOSIA	V
ALI	CONJ
""""	PUNCT
OMWAMI	NN
KHUKHUBOLELE	V
KHULI	CONJ
SINA	DET
?	PUNCT
KHULOME	V
KHULI	CONJ
SIINA	DET
?	PUNCT
KHUNYALA	V
KHWEKANA	V
KHURIENA	PRON
?	PUNCT
WELE	NN
AFUNULE	V
BUBI	ADJ
BWE	ADP
BAKHOLI	NN
BOWO	PRON
,	PUNCT
NONO	ADV
,	PUNCT
EFWE	PRON
KHULI	CONJ
NASIOOBI	NN
BO	ADP
MWAMI	NN
WASE	PRON
,	PUNCT
EFWE	PRON
NIYE	CONJ
SIKOMBE	NN
SINYOOLEKHE	V
MUKHONO	NN
MWEWE	PRON
.	PUNCT
"""NE"	PUNCT
KHALI	DET
YOSEFU	NN
ALOMA	V
ALI	CONJ
T	PUNCT
""" SENYALA"	V
NAKHOLA	V
NDIO	CONJ
TAWE	DET
!	PUNCT
NE	CONJ
KAKHALI	
OMUNDU	NN
NIYE	PRON
SIKOOMBE	NN
SINYOLEKHE	V
MUKHONO	ADP
MWEWE	PRON
YENG'ENE	ADV
NIYE	PRON
OLABA	V
NASIOOBI	NN
WASE,	PRON
NE	CONJ
ENYWE	PRON
KHE	ADP
MUREKUKHE	V
MUCHE	V
ENGO	NN
MU	ADP
MILEEMBE	NN
PAAPA	NN
WENYWE	PRON
""""	PUNCT
YUDA	NN
KEKONJELELA	V
SIKILA	CONJ
BENJAMIN	NN
YUDA	NN
KESENDA	V
SIMBI	ADP
KHU	ADP
YOSEFU	NN
MALA	CONJ
AMUBOOLELA	V
ALI	CONJ
,	PUNCT
"""NOSIIMA"	V
,	PUNCT
OMWAMI	NN
,	PUNCT
MBE	V
KUMUNWA	NN
,	PUNCT
KHUSABA	V
,MBOOLELE	V
OMWAMI	NN
WASE	PRON
LIKHUWA	NN
.	PUNCT
OKHAAMBWA	V
LIRIMA	NN
KHU	ADP
MUKHOLI	NN
WOWO	PRON
TAWE	ADV
,	PUNCT
SIKILA	CONJ
EWE	PRON
OLI	V
NGA	CONJ
FARAO	NN
OMWENE	PRON
.	PUNCT
OMWAMI	NN
,	PUNCT
EWE	PRON
WAREEBA	V
BAKHOLI	NN
BOWO	PRON
OLI	V
,	PUNCT
"""MULI"	PRON
NE	CONJ
PAAPA	NN
WENYWE	PRON
NAMWE	CONJ
WAANDAAYENYWE	NN
OKUNDI	ADJ
?	PUNCT
MALA	CONJ
KHWAKUBOSIA	V
OMWAMI	NN
WASE	PRON
KHULI	CONJ
,	PUNCT
""""	PUNCT
KHULI	V
NE	CONJ
PAAPA	NN
MALA	CONJ
ALI	V
OMUSAKHUULU	ADJ
NE	CONJ
WAANDAYEFWE	NN
OMUKEEKHE	ADJ
,	PUNCT
NIYE	PRON
PAAPA	NN
ASAALA	V
NE	CONJ
ALI	V
OMUSAKHUULU	ADJ
.	PUNCT
NE	CONJ
WAANDAYE	NN
AAFWA	V
ARAMA	V
YENG'ENE	ADV
KHU	ADP
BAANA	V
BAANA	
BA	ADP
MAAWE	PRON
,	PUNCT
NE	CONJ
PAAPA	NN
WEFWE	PRON
AMUSIIMA	ADJ
LUKALI	ADV
"."""	PUNCT
EWE	PRON
WALOMA	V
BAKHOLI	NN
BOWO	PRON
OLI	CONJ
	
CHA,	V
MUREERE	V
NENYA	V
KHUMUBONA	V
.	PUNCT
KHABOOLELA	
OMWAMI	V
WASE	PRON
KHULI	CONJ
,	PUNCT
OMWANA	NN
OYO	DET
SE	V
ANYALA	V
ALEKHA	V
RARAAWE	NN
TAWE	ADV
,	PUNCT
NE	CONJ
AABA	
BALI	
AMULEKHA	
ANYALA	V
AFWA	V
.	PUNCT
NE	CONJ
EWE	PRON
,	PUNCT
OMWAMI	NN
WAKHUBOOLELA	V
EFWE	PRON
,	PUNCT
BAKHOLI	NN
BOWO	PRON
OLI	CONJ
,	PUNCT
""""	PUNCT
MUKHAMBONEKHELA	V
NE	CONJ
MUKHEECHILE	V
NE	CONJ
WANDAAYENYWE	NN
OMUKEKHE	ADJ
TAWE.	ADV
""""	PUNCT
NGA	CONJ
KHWAKOBOLA 	V
ENGO	NN
KHU	ADP
MUKHOLI	NN
WOWO	PRON
,	PUNT.
PAAPA	NN
WEFWE	PRON
KHWAMUBOOLELA	V
KAMAKHUWA	NN
KO	
MWAMI	NN
WASE	PRON
.	PUNCT
NE	CONJ
NGA	CONJ
PAAPA	NN
NE	DET
AKHUBOOLEELE	V
ALI	NO
,	
KHEMUCHE	
